"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Asian","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","EO","35","[c]","29160","28380"
"Leaver CS","2023","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","AO","145","[c]","23500","21780"
"Leaver CS","2023","Undeclared","Undeclared","EO","120","[c]","28870","27650"
"Leaver CS","2023","Undeclared","Undeclared","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","G7","60","[c]","56280","55730"
"Leaver CS","2023","Undeclared","Undeclared","HEO","70","[c]","35030","34300"
"Leaver CS","2023","Undeclared","Undeclared","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","SEO","85","[c]","43170","41950"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","AA","140","[c]","20740","19930"
"Leaver CS","2023","Undeclared","White","AO","515","[c]","23210","21690"
"Leaver CS","2023","Undeclared","White","EO","280","[c]","28050","27570"
"Leaver CS","2023","Undeclared","White","G6","35","[c]","72950","70840"
"Leaver CS","2023","Undeclared","White","G7","80","[c]","56260","55150"
"Leaver CS","2023","Undeclared","White","HEO","165","[c]","34920","34300"
"Leaver CS","2023","Undeclared","White","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","SEO","140","[c]","42510","41720"
"Leaver CS","2023","Undeclared","White","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","AO","85","[c]","23090","22400"
"Leaver CS","2023","Unknown","Asian","EO","70","[c]","27570","27400"
"Leaver CS","2023","Unknown","Asian","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","HEO","60","[c]","33550","33570"
"Leaver CS","2023","Unknown","Asian","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","SEO","50","[c]","42330","41440"
"Leaver CS","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","EO","50","[c]","28600","28650"
"Leaver CS","2023","Unknown","Black","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","AO","35","[c]","24950","22980"
"Leaver CS","2023","Unknown","Undeclared","EO","45","[c]","30700","30120"
"Leaver CS","2023","Unknown","Undeclared","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HEO","35","[c]","36920","37000"
"Leaver CS","2023","Unknown","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","795","[c]","21760","22180"
"Leaver CS","2023","Unknown","Unknown","AO","3100","[c]","23030","22180"
"Leaver CS","2023","Unknown","Unknown","EO","1570","[c]","28300","27830"
"Leaver CS","2023","Unknown","Unknown","G6","275","[c]","70240","67270"
"Leaver CS","2023","Unknown","Unknown","G7","630","[c]","57330","55500"
"Leaver CS","2023","Unknown","Unknown","HEO","965","[c]","33980","33520"
"Leaver CS","2023","Unknown","Unknown","SCS level","120","[c]","103460","92580"
"Leaver CS","2023","Unknown","Unknown","SEO","620","[c]","42070","41740"
"Leaver CS","2023","Unknown","Unknown","Unknown","715","[c]","35910","33690"
"Leaver CS","2023","Unknown","White","AA","175","[c]","21520","21200"
"Leaver CS","2023","Unknown","White","AO","605","[c]","24450","22400"
"Leaver CS","2023","Unknown","White","EO","515","[c]","30330","28650"
"Leaver CS","2023","Unknown","White","G6","145","[c]","72120","70550"
"Leaver CS","2023","Unknown","White","G7","345","[c]","54630","53420"
"Leaver CS","2023","Unknown","White","HEO","425","[c]","35430","33830"
"Leaver CS","2023","Unknown","White","SCS level","60","[c]","100060","97540"
"Leaver CS","2023","Unknown","White","SEO","390","[c]","42270","41040"
"Leaver CS","2023","Unknown","White","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","EO","40","[c]","28510","28120"
"Leaver Dept.","2023","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","AO","220","[c]","22050","21690"
"Leaver Dept.","2023","Declared disabled","White","EO","285","[c]","27950","28120"
"Leaver Dept.","2023","Declared disabled","White","G6","40","[c]","69250","65630"
"Leaver Dept.","2023","Declared disabled","White","G7","115","[c]","54260","54130"
"Leaver Dept.","2023","Declared disabled","White","HEO","225","[c]","33790","34020"
"Leaver Dept.","2023","Declared disabled","White","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","SEO","150","[c]","40540","40050"
"Leaver Dept.","2023","Declared disabled","White","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","AO","175","[c]","22400","21780"
"Leaver Dept.","2023","Declared non-disabled","Asian","EO","340","[c]","28910","28120"
"Leaver Dept.","2023","Declared non-disabled","Asian","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","G7","100","[c]","56070","55150"
"Leaver Dept.","2023","Declared non-disabled","Asian","HEO","215","[c]","34580","34270"
"Leaver Dept.","2023","Declared non-disabled","Asian","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","SEO","115","[c]","41630","41760"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","AO","75","[c]","22940","21840"
"Leaver Dept.","2023","Declared non-disabled","Black","EO","145","[c]","29400","28310"
"Leaver Dept.","2023","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","HEO","110","[c]","33960","34170"
"Leaver Dept.","2023","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","SEO","65","[c]","42090","42190"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","EO","80","[c]","28630","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","G7","40","[c]","55580","55370"
"Leaver Dept.","2023","Declared non-disabled","Mixed","HEO","75","[c]","33950","34170"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","SEO","55","[c]","42390","41950"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","EO","55","[c]","28660","28120"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","HEO","35","[c]","34560","34220"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AO","45","[c]","21930","21690"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","45","[c]","27990","28120"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","HEO","30","[c]","33660","33130"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","AA","75","[c]","21420","20750"
"Leaver Dept.","2023","Declared non-disabled","White","AO","1180","[c]","22080","21690"
"Leaver Dept.","2023","Declared non-disabled","White","EO","1600","[c]","27780","28090"
"Leaver Dept.","2023","Declared non-disabled","White","G6","335","[c]","67540","66530"
"Leaver Dept.","2023","Declared non-disabled","White","G7","875","[c]","54810","54700"
"Leaver Dept.","2023","Declared non-disabled","White","HEO","1290","[c]","33910","33990"
"Leaver Dept.","2023","Declared non-disabled","White","SCS level","205","[c]","91460","82360"
"Leaver Dept.","2023","Declared non-disabled","White","SEO","1020","[c]","41280","40840"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","EO","40","[c]","28370","28120"
"Leaver Dept.","2023","Undeclared","Undeclared","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AO","70","[c]","22010","21780"
"Leaver Dept.","2023","Undeclared","White","EO","85","[c]","27830","28120"
"Leaver Dept.","2023","Undeclared","White","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G7","50","[c]","54070","53840"
"Leaver Dept.","2023","Undeclared","White","HEO","80","[c]","32790","33000"
"Leaver Dept.","2023","Undeclared","White","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SEO","55","[c]","40290","40250"
"Leaver Dept.","2023","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","50","[c]","28630","28650"
"Leaver Dept.","2023","Unknown","Asian","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","HEO","55","[c]","33700","33630"
"Leaver Dept.","2023","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
