"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","North and North East Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","Heterosexual / straight","35","30","38020","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","Heterosexual / straight","90","90","29380","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","35","35","32010","28480"
"In post","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","Heterosexual / straight","80","80","41070","37710"
"In post","2023","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Plymouth","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Powys","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Scottish Borders","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","Heterosexual / straight","45","40","34070","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","Heterosexual / straight","65","65","34670","30640"
"In post","2023","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","Heterosexual / straight","60","60","34660","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Teesside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","Heterosexual / straight","135","130","30290","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South and West Derbyshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","Heterosexual / straight","90","85","31250","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Staffordshire CC","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","Heterosexual / straight","250","235","35860","31360"
"In post","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","Undeclared","35","30","36250","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","Unknown","235","225","36680","35700"
"In post","2023","Department for Environment, Food and Rural Affairs","Swansea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Telford and Wrekin","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Telford and Wrekin","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Tower Hamlets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","Heterosexual / straight","595","560","32510","26690"
"In post","2023","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","LGBO","50","50","30240","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","Undeclared","65","60","30890","26650"
"In post","2023","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","Unknown","140","130","31000","26360"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Warrington","Outside London","Heterosexual / straight","135","130","42310","37710"
"In post","2023","Department for Environment, Food and Rural Affairs","Warrington","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Warrington","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Warrington","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","Heterosexual / straight","405","360","25740","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","Undeclared","40","40","26470","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","Unknown","150","135","24460","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","Heterosexual / straight","665","640","37440","33830"
"In post","2023","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","LGBO","55","55","32130","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","Undeclared","120","110","40120","34280"
"In post","2023","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","Unknown","80","75","37500","33830"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","Heterosexual / straight","35","35","43960","37820"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Westminster","London","Heterosexual / straight","1775","1725","46760","40830"
"In post","2023","Department for Environment, Food and Rural Affairs","Westminster","London","LGBO","210","205","47320","40500"
"In post","2023","Department for Environment, Food and Rural Affairs","Westminster","London","Undeclared","180","180","44880","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","Westminster","London","Unknown","395","385","45300","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wirral","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","Heterosexual / straight","345","320","31850","26850"
"In post","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","Undeclared","50","50","31820","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","Unknown","50","50","30040","28590"
"In post","2023","Department for Environment, Food and Rural Affairs","York","Outside London","Heterosexual / straight","610","585","36450","32150"
"In post","2023","Department for Environment, Food and Rural Affairs","York","Outside London","LGBO","60","60","32330","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","York","Outside London","Undeclared","70","70","36040","31860"
"In post","2023","Department for Environment, Food and Rural Affairs","York","Outside London","Unknown","110","105","34230","30320"
"In post","2023","Department for International Trade","Belfast","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Belfast","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Berkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","Outside London","Heterosexual / straight","55","50","42170","38740"
"In post","2023","Department for International Trade","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Birmingham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","Outside London","Heterosexual / straight","45","40","41190","42340"
"In post","2023","Department for International Trade","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Bristol, City of","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cambridgeshire CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","40","40","49130","52000"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","Outside London","Heterosexual / straight","120","115","39980","38050"
"In post","2023","Department for International Trade","Darlington","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","Outside London","Unknown","50","50","41690","38050"
"In post","2023","Department for International Trade","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","Outside London","Heterosexual / straight","40","40","44080","43540"
"In post","2023","Department for International Trade","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","Outside London","Heterosexual / straight","50","50","44780","40170"
"In post","2023","Department for International Trade","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","Overseas","Heterosexual / straight","100","100","57440","55370"
"In post","2023","Department for International Trade","Overseas","Overseas","LGBO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","Overseas","Unknown","55","55","54280","54040"
"In post","2023","Department for International Trade","South Hampshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Westminster","London","Heterosexual / straight","1640","1615","49760","44180"
"In post","2023","Department for International Trade","Westminster","London","LGBO","215","215","47000","41550"
"In post","2023","Department for International Trade","Westminster","London","Undeclared","135","135","50640","55370"
"In post","2023","Department for International Trade","Westminster","London","Unknown","700","690","48530","42040"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
