"Status","Year","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","National Crime Agency","North West (England)","355","340","42430","40440"
"In post","2023","Declared non-disabled","National Crime Agency","Northern Ireland","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","65","65","48340","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Scotland","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South East (England)","145","140","45790","45610"
"In post","2023","Declared non-disabled","National Crime Agency","South West (England)","100","95","41660","38640"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","45","40","47440","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Wales","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","West Midlands (England)","140","130","44300","42110"
"In post","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","90","85","42300","40830"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","50","50","55930","55720"
"In post","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland","45","45","36660","37680"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","190","180","51570","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","95","95","63360","66170"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","255","250","55650","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","45","45","66400","66170"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","455","440","43770","40640"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","130","130","67190","72470"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","265","250","50250","41050"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Wales","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","155","150","55980","52750"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","100","95","64880","72470"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","730","720","51030","46260"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","560","555","39200","33400"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","Wales","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","260","255","44890","40240"
"In post","2023","Declared non-disabled","Office of Rail and Road","London","45","45","56950","55990"
"In post","2023","Declared non-disabled","Office of Rail and Road","North West (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Scotland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","South West (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Scotland","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Wales","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Overseas","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government","Scotland","12625","12065","41720","36330"
"In post","2023","Declared non-disabled","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","London","350","335","38700","35470"
"In post","2023","Declared non-disabled","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","London","425","420","54980","50330"
"In post","2023","Declared non-disabled","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","East of England","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","London","145","145","50070","42370"
"In post","2023","Declared non-disabled","UK Statistics Authority","North East (England)","70","70","34790","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Scotland","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","South East (England)","1240","1025","32010","27700"
"In post","2023","Declared non-disabled","UK Statistics Authority","South West (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Wales","1575","1480","39080","37760"
"In post","2023","Declared non-disabled","UK Statistics Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","London","50","45","38850","36210"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","London","60","60","65140","63230"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","155","150","53170","49880"
"In post","2023","Declared non-disabled","Welsh Government","London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Overseas","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Wales","5045","4770","44090","39690"
"In post","2023","Declared non-disabled","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","East of England","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","London","155","145","55080","54820"
"In post","2023","Undeclared","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","North West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","South East (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","South West (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","East of England","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","London","205","200","55360","56430"
"In post","2023","Undeclared","Cabinet Office","North East (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","North West (England)","35","35","47540","40330"
"In post","2023","Undeclared","Cabinet Office","Scotland","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","South East (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","South West (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Wales","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Yorkshire and The Humber","55","55","40870","35740"
"In post","2023","Undeclared","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","275","270","51790","54710"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","20","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","75","70","31980","29350"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","30","30","43070","37760"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","75","75","47930","52760"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","London","110","105","52730","55020"
"In post","2023","Undeclared","Department for Education","North East (England)","50","45","42670","38380"
"In post","2023","Undeclared","Department for Education","North West (England)","50","50","40820","37590"
"In post","2023","Undeclared","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","South West (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Education","West Midlands (England)","40","40","38090","37590"
"In post","2023","Undeclared","Department for Education","Yorkshire and The Humber","100","95","42410","38070"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","25","20","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","East of England","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","95","90","45870","40270"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","50","45","29660","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","115","110","30000","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","85","85","41610","40260"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","105","100","35120","31040"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Wales","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","60","55","31260","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","75","70","34190","31830"
"In post","2023","Undeclared","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","London","65","65","52150","55370"
"In post","2023","Undeclared","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","East of England","15","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","115","110","49500","54630"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","North East (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","North West (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","South West (England)","30","30","41670","35540"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","East Midlands (England)","50","45","36090","32810"
"In post","2023","Undeclared","Department for Transport","East of England","30","30","29190","28040"
"In post","2023","Undeclared","Department for Transport","London","235","235","48930","44570"
"In post","2023","Undeclared","Department for Transport","North East (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","North West (England)","35","35","30440","27490"
"In post","2023","Undeclared","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","Scotland","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","South East (England)","80","80","39940","33460"
"In post","2023","Undeclared","Department for Transport","South West (England)","50","50","31020","27470"
"In post","2023","Undeclared","Department for Transport","Wales","445","405","28910","22500"
"In post","2023","Undeclared","Department for Transport","West Midlands (England)","55","55","31600","27470"
"In post","2023","Undeclared","Department for Transport","Yorkshire and The Humber","40","40","34070","31350"
"In post","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","230","215","28360","28120"
"In post","2023","Undeclared","Department for Work and Pensions","East of England","165","155","31670","31280"
"In post","2023","Undeclared","Department for Work and Pensions","London","390","365","35780","32520"
"In post","2023","Undeclared","Department for Work and Pensions","North East (England)","415","380","30540","28120"
"In post","2023","Undeclared","Department for Work and Pensions","North West (England)","885","825","29800","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Scotland","360","325","27590","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South East (England)","255","235","28990","28120"
"In post","2023","Undeclared","Department for Work and Pensions","South West (England)","225","200","27350","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","Wales","230","210","27430","28120"
"In post","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","330","295","27460","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","415","375","31760","28120"
"In post","2023","Undeclared","Department of Health and Social Care","East Midlands (England)","30","30","55470","49590"
"In post","2023","Undeclared","Department of Health and Social Care","East of England","105","95","49170","39240"
"In post","2023","Undeclared","Department of Health and Social Care","London","725","695","53880","46910"
"In post","2023","Undeclared","Department of Health and Social Care","North East (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","North West (England)","105","95","43020","37420"
"In post","2023","Undeclared","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Scotland","20","20","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","South East (England)","165","155","52190","52000"
"In post","2023","Undeclared","Department of Health and Social Care","South West (England)","255","240","47810","42480"
"In post","2023","Undeclared","Department of Health and Social Care","Wales","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","West Midlands (England)","95","90","48700","40980"
"In post","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","135","130","47600","41780"
"In post","2023","Undeclared","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","East of England","25","20","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","45","45","50670","41780"
"In post","2023","Undeclared","Food Standards Agency","North East (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","North West (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Northern Ireland","20","20","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South East (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","South West (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Wales","25","25","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","50","50","36520","37720"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","London","145","140","53360","45410"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Overseas","85","85","54240","55260"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","40","40","40580","38920"
"In post","2023","Undeclared","HM Land Registry","East Midlands (England)","30","25","36220","34850"
"In post","2023","Undeclared","HM Land Registry","East of England","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","London","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","North East (England)","35","30","31850","28080"
"In post","2023","Undeclared","HM Land Registry","North West (England)","30","30","36200","34850"
"In post","2023","Undeclared","HM Land Registry","South West (England)","90","75","35680","34850"
"In post","2023","Undeclared","HM Land Registry","Wales","30","25","31700","28080"
"In post","2023","Undeclared","HM Land Registry","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","East Midlands (England)","235","215","36450","35000"
"In post","2023","Undeclared","HM Revenue and Customs","East of England","80","70","35030","34850"
"In post","2023","Undeclared","HM Revenue and Customs","London","585","555","47770","40350"
"In post","2023","Undeclared","HM Revenue and Customs","North East (England)","510","470","32460","28130"
"In post","2023","Undeclared","HM Revenue and Customs","North West (England)","640","600","36300","34700"
"In post","2023","Undeclared","HM Revenue and Customs","Northern Ireland","100","90","32770","34400"
"In post","2023","Undeclared","HM Revenue and Customs","Scotland","290","265","32460","28130"
"In post","2023","Undeclared","HM Revenue and Customs","South East (England)","180","160","37120","35000"
"In post","2023","Undeclared","HM Revenue and Customs","South West (England)","140","130","38660","35000"
"In post","2023","Undeclared","HM Revenue and Customs","Wales","200","180","33850","29730"
"In post","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","260","245","37030","34700"
"In post","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","235","220","35400","34400"
"In post","2023","Undeclared","HM Treasury","East of England","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","London","290","285","47870","53550"
"In post","2023","Undeclared","HM Treasury","North East (England)","35","35","40110","31660"
"In post","2023","Undeclared","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","East of England","100","85","29540","27650"
"In post","2023","Undeclared","Home Office","London","585","550","41490","36180"
"In post","2023","Undeclared","Home Office","North East (England)","45","45","29070","26180"
"In post","2023","Undeclared","Home Office","North West (England)","220","200","31020","27010"
"In post","2023","Undeclared","Home Office","Northern Ireland","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Overseas","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Scotland","45","40","29660","27620"
"In post","2023","Undeclared","Home Office","South East (England)","265","245","31270","27650"
"In post","2023","Undeclared","Home Office","South West (England)","25","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","Wales","20","20","[c]","[c]"
"In post","2023","Undeclared","Home Office","West Midlands (England)","50","40","31740","27650"
"In post","2023","Undeclared","Home Office","Yorkshire and The Humber","160","150","32090","32160"
"In post","2023","Undeclared","Ministry of Defence","East Midlands (England)","130","125","29910","27470"
"In post","2023","Undeclared","Ministry of Defence","East of England","270","265","34950","34300"
"In post","2023","Undeclared","Ministry of Defence","London","265","260","44130","42750"
"In post","2023","Undeclared","Ministry of Defence","North East (England)","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","North West (England)","145","130","29650","27140"
"In post","2023","Undeclared","Ministry of Defence","Northern Ireland","60","60","24550","22130"
"In post","2023","Undeclared","Ministry of Defence","Overseas","45","45","53750","46730"
"In post","2023","Undeclared","Ministry of Defence","Scotland","240","225","32590","27740"
"In post","2023","Undeclared","Ministry of Defence","South East (England)","605","585","34810","34300"
"In post","2023","Undeclared","Ministry of Defence","South West (England)","1210","1160","40120","38790"
"In post","2023","Undeclared","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","Wales","180","175","29510","30060"
"In post","2023","Undeclared","Ministry of Defence","West Midlands (England)","175","170","33360","29380"
"In post","2023","Undeclared","Ministry of Defence","Yorkshire and The Humber","160","155","31360","27470"
"In post","2023","Undeclared","Ministry of Justice","East Midlands (England)","665","610","31480","31780"
"In post","2023","Undeclared","Ministry of Justice","East of England","655","595","32330","32060"
"In post","2023","Undeclared","Ministry of Justice","London","1300","1225","38650","35410"
"In post","2023","Undeclared","Ministry of Justice","North East (England)","530","465","31860","32920"
"In post","2023","Undeclared","Ministry of Justice","North West (England)","1110","1000","31710","32920"
"In post","2023","Undeclared","Ministry of Justice","Scotland","70","65","25460","25830"
"In post","2023","Undeclared","Ministry of Justice","South East (England)","1175","1075","33400","32920"
"In post","2023","Undeclared","Ministry of Justice","South West (England)","455","410","31530","31670"
"In post","2023","Undeclared","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","Wales","320","285","32470","32060"
"In post","2023","Undeclared","Ministry of Justice","West Midlands (England)","795","735","30980","29050"
"In post","2023","Undeclared","Ministry of Justice","Yorkshire and The Humber","850","775","33350","32920"
"In post","2023","Undeclared","Northern Ireland Office","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","London","145","140","58160","57700"
"In post","2023","Undeclared","Office of Rail and Road","North West (England)","25","20","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","Scotland","25","25","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","South West (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
