"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Unknown","Female","Undeclared","35","25","35160","35320"
"In post","2023","65+","Unknown","Female","Unknown","45","35","29950","29050"
"In post","2023","65+","Unknown","Male","Heterosexual / straight","195","160","34220","29050"
"In post","2023","65+","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Male","Undeclared","30","25","41060","38290"
"In post","2023","65+","Unknown","Male","Unknown","70","55","36280","32800"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AA","Female","Heterosexual / straight","210","[c]","21030","20100"
"Leaver CS","2023","20-29","AA","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AA","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AA","Female","Unknown","200","[c]","21310","22080"
"Leaver CS","2023","20-29","AA","Male","Heterosexual / straight","150","[c]","21160","20100"
"Leaver CS","2023","20-29","AA","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AA","Male","Unknown","195","[c]","21230","20860"
"Leaver CS","2023","20-29","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AO","Female","Heterosexual / straight","1165","[c]","22390","21780"
"Leaver CS","2023","20-29","AO","Female","LGBO","225","[c]","21810","21690"
"Leaver CS","2023","20-29","AO","Female","Undeclared","100","[c]","22680","22150"
"Leaver CS","2023","20-29","AO","Female","Unknown","1015","[c]","22720","21780"
"Leaver CS","2023","20-29","AO","Male","Heterosexual / straight","1055","[c]","22700","21780"
"Leaver CS","2023","20-29","AO","Male","LGBO","125","[c]","22710","21780"
"Leaver CS","2023","20-29","AO","Male","Undeclared","85","[c]","22620","21730"
"Leaver CS","2023","20-29","AO","Male","Unknown","930","[c]","22960","22220"
"Leaver CS","2023","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","EO","Female","Heterosexual / straight","865","[c]","28290","28080"
"Leaver CS","2023","20-29","EO","Female","LGBO","140","[c]","27840","27990"
"Leaver CS","2023","20-29","EO","Female","Undeclared","90","[c]","27410","27570"
"Leaver CS","2023","20-29","EO","Female","Unknown","350","[c]","27500","28080"
"Leaver CS","2023","20-29","EO","Male","Heterosexual / straight","560","[c]","28100","27680"
"Leaver CS","2023","20-29","EO","Male","LGBO","75","[c]","27970","27760"
"Leaver CS","2023","20-29","EO","Male","Undeclared","75","[c]","28240","27570"
"Leaver CS","2023","20-29","EO","Male","Unknown","385","[c]","27260","27410"
"Leaver CS","2023","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G7","Female","Heterosexual / straight","100","[c]","53800","54090"
"Leaver CS","2023","20-29","G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G7","Female","Unknown","55","[c]","55100","54700"
"Leaver CS","2023","20-29","G7","Male","Heterosexual / straight","85","[c]","54890","54090"
"Leaver CS","2023","20-29","G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G7","Male","Unknown","50","[c]","54930","54690"
"Leaver CS","2023","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HEO","Female","Heterosexual / straight","435","[c]","33910","33570"
"Leaver CS","2023","20-29","HEO","Female","LGBO","100","[c]","32710","33270"
"Leaver CS","2023","20-29","HEO","Female","Undeclared","55","[c]","33670","33000"
"Leaver CS","2023","20-29","HEO","Female","Unknown","280","[c]","32140","32000"
"Leaver CS","2023","20-29","HEO","Male","Heterosexual / straight","365","[c]","33660","33320"
"Leaver CS","2023","20-29","HEO","Male","LGBO","60","[c]","33510","33300"
"Leaver CS","2023","20-29","HEO","Male","Undeclared","50","[c]","34340","33720"
"Leaver CS","2023","20-29","HEO","Male","Unknown","310","[c]","32330","32160"
"Leaver CS","2023","20-29","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SEO","Female","Heterosexual / straight","180","[c]","40660","40920"
"Leaver CS","2023","20-29","SEO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SEO","Female","Unknown","95","[c]","40850","41040"
"Leaver CS","2023","20-29","SEO","Male","Heterosexual / straight","160","[c]","41550","41200"
"Leaver CS","2023","20-29","SEO","Male","LGBO","35","[c]","41470","41200"
"Leaver CS","2023","20-29","SEO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SEO","Male","Unknown","110","[c]","41190","41000"
"Leaver CS","2023","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","Heterosexual / straight","260","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","Unknown","90","[c]","28350","29860"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Female","Heterosexual / straight","100","[c]","20050","19930"
"Leaver CS","2023","30-39","AA","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Female","Unknown","90","[c]","21540","22180"
"Leaver CS","2023","30-39","AA","Male","Heterosexual / straight","90","[c]","22010","22130"
"Leaver CS","2023","30-39","AA","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AO","Female","Heterosexual / straight","620","[c]","22300","21780"
"Leaver CS","2023","30-39","AO","Female","LGBO","70","[c]","22390","21730"
"Leaver CS","2023","30-39","AO","Female","Undeclared","55","[c]","23160","22220"
"Leaver CS","2023","30-39","AO","Female","Unknown","525","[c]","22690","21780"
"Leaver CS","2023","30-39","AO","Male","Heterosexual / straight","685","[c]","23430","21840"
"Leaver CS","2023","30-39","AO","Male","LGBO","60","[c]","23330","21780"
"Leaver CS","2023","30-39","AO","Male","Undeclared","55","[c]","22440","21780"
"Leaver CS","2023","30-39","AO","Male","Unknown","505","[c]","24210","22400"
"Leaver CS","2023","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","EO","Female","Heterosexual / straight","620","[c]","28530","28080"
"Leaver CS","2023","30-39","EO","Female","LGBO","70","[c]","28600","27570"
"Leaver CS","2023","30-39","EO","Female","Undeclared","60","[c]","27850","27570"
"Leaver CS","2023","30-39","EO","Female","Unknown","225","[c]","28800","28120"
"Leaver CS","2023","30-39","EO","Male","Heterosexual / straight","485","[c]","28690","28120"
"Leaver CS","2023","30-39","EO","Male","LGBO","65","[c]","28390","27570"
"Leaver CS","2023","30-39","EO","Male","Undeclared","55","[c]","28420","28120"
"Leaver CS","2023","30-39","EO","Male","Unknown","275","[c]","28650","28120"
"Leaver CS","2023","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G6","Female","Heterosexual / straight","85","[c]","67780","66530"
"Leaver CS","2023","30-39","G6","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G6","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G6","Female","Unknown","40","[c]","67400","66230"
"Leaver CS","2023","30-39","G6","Male","Heterosexual / straight","105","[c]","68210","66320"
"Leaver CS","2023","30-39","G6","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G6","Male","Unknown","60","[c]","69200","67270"
"Leaver CS","2023","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G7","Female","Heterosexual / straight","305","[c]","54300","53870"
"Leaver CS","2023","30-39","G7","Female","LGBO","40","[c]","54290","53380"
"Leaver CS","2023","30-39","G7","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G7","Female","Unknown","115","[c]","56400","55350"
"Leaver CS","2023","30-39","G7","Male","Heterosexual / straight","330","[c]","55290","54440"
"Leaver CS","2023","30-39","G7","Male","LGBO","45","[c]","55400","54790"
"Leaver CS","2023","30-39","G7","Male","Undeclared","45","[c]","55300","55140"
"Leaver CS","2023","30-39","G7","Male","Unknown","175","[c]","55550","54340"
"Leaver CS","2023","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HEO","Female","Heterosexual / straight","365","[c]","34120","33630"
"Leaver CS","2023","30-39","HEO","Female","LGBO","45","[c]","34310","33570"
"Leaver CS","2023","30-39","HEO","Female","Undeclared","35","[c]","33600","33710"
"Leaver CS","2023","30-39","HEO","Female","Unknown","160","[c]","35300","34260"
"Leaver CS","2023","30-39","HEO","Male","Heterosexual / straight","325","[c]","34580","33940"
"Leaver CS","2023","30-39","HEO","Male","LGBO","35","[c]","34330","33760"
"Leaver CS","2023","30-39","HEO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HEO","Male","Unknown","180","[c]","34260","33520"
"Leaver CS","2023","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SEO","Female","Heterosexual / straight","360","[c]","41610","41280"
"Leaver CS","2023","30-39","SEO","Female","LGBO","45","[c]","41240","40600"
"Leaver CS","2023","30-39","SEO","Female","Undeclared","50","[c]","40740","41140"
"Leaver CS","2023","30-39","SEO","Female","Unknown","130","[c]","40730","40390"
"Leaver CS","2023","30-39","SEO","Male","Heterosexual / straight","340","[c]","41770","41400"
"Leaver CS","2023","30-39","SEO","Male","LGBO","45","[c]","41790","40640"
"Leaver CS","2023","30-39","SEO","Male","Undeclared","50","[c]","42500","42680"
"Leaver CS","2023","30-39","SEO","Male","Unknown","160","[c]","41120","40580"
"Leaver CS","2023","30-39","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Male","Heterosexual / straight","85","[c]","40040","41020"
"Leaver CS","2023","30-39","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Male","Unknown","65","[c]","39930","38090"
"Leaver CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Female","Heterosexual / straight","80","[c]","20560","19930"
"Leaver CS","2023","40-49","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Male","Heterosexual / straight","95","[c]","22280","21380"
"Leaver CS","2023","40-49","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","AO","Female","Heterosexual / straight","515","[c]","22350","21690"
"Leaver CS","2023","40-49","AO","Female","LGBO","25","[c]","[c]","[c]"
