"Status","Year","Parent_department","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","West Midlands (England)","Outside London","Undeclared","75","70","29340","27450"
"In post","2023","Department for Transport","West Midlands (England)","Outside London","Unknown","160","155","31020","27400"
"In post","2023","Department for Transport","Yorkshire and The Humber","Outside London","Heterosexual / straight","465","445","34410","31240"
"In post","2023","Department for Transport","Yorkshire and The Humber","Outside London","LGBO","35","35","39570","39430"
"In post","2023","Department for Transport","Yorkshire and The Humber","Outside London","Undeclared","90","85","31010","27470"
"In post","2023","Department for Transport","Yorkshire and The Humber","Outside London","Unknown","190","180","31790","27190"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Outside London","Heterosexual / straight","3105","2770","28530","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Outside London","LGBO","195","185","27870","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Outside London","Undeclared","425","370","29410","28120"
"In post","2023","Department for Work and Pensions","East Midlands (England)","Outside London","Unknown","770","655","27370","28120"
"In post","2023","Department for Work and Pensions","East of England","Outside London","Heterosexual / straight","2935","2620","30180","28120"
"In post","2023","Department for Work and Pensions","East of England","Outside London","LGBO","170","160","29970","28120"
"In post","2023","Department for Work and Pensions","East of England","Outside London","Undeclared","400","350","30250","28120"
"In post","2023","Department for Work and Pensions","East of England","Outside London","Unknown","670","560","28710","28120"
"In post","2023","Department for Work and Pensions","London","London","Heterosexual / straight","6235","5825","36650","32520"
"In post","2023","Department for Work and Pensions","London","London","LGBO","390","375","39420","32520"
"In post","2023","Department for Work and Pensions","London","London","Undeclared","760","680","34700","32520"
"In post","2023","Department for Work and Pensions","London","London","Unknown","1810","1630","35470","32520"
"In post","2023","Department for Work and Pensions","North East (England)","Outside London","Heterosexual / straight","7200","6455","29910","28120"
"In post","2023","Department for Work and Pensions","North East (England)","Outside London","LGBO","435","415","28980","28120"
"In post","2023","Department for Work and Pensions","North East (England)","Outside London","Undeclared","730","650","29940","28120"
"In post","2023","Department for Work and Pensions","North East (England)","Outside London","Unknown","1490","1290","29100","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Outside London","Heterosexual / straight","13020","11815","29840","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Outside London","LGBO","800","770","29120","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Outside London","Undeclared","1515","1360","29550","28120"
"In post","2023","Department for Work and Pensions","North West (England)","Outside London","Unknown","3210","2830","28320","28120"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Scotland","Outside London","Heterosexual / straight","5850","5185","27810","28120"
"In post","2023","Department for Work and Pensions","Scotland","Outside London","LGBO","335","320","27560","28120"
"In post","2023","Department for Work and Pensions","Scotland","Outside London","Undeclared","750","660","27270","28120"
"In post","2023","Department for Work and Pensions","Scotland","Outside London","Unknown","1160","985","26020","26610"
"In post","2023","Department for Work and Pensions","South East (England)","Outside London","Heterosexual / straight","4125","3705","29310","28120"
"In post","2023","Department for Work and Pensions","South East (England)","Outside London","LGBO","325","305","28930","28120"
"In post","2023","Department for Work and Pensions","South East (England)","Outside London","Undeclared","515","455","28850","28120"
"In post","2023","Department for Work and Pensions","South East (England)","Outside London","Unknown","795","680","29050","28120"
"In post","2023","Department for Work and Pensions","South West (England)","Outside London","Heterosexual / straight","3475","3025","28100","28120"
"In post","2023","Department for Work and Pensions","South West (England)","Outside London","LGBO","255","240","28110","28120"
"In post","2023","Department for Work and Pensions","South West (England)","Outside London","Undeclared","490","425","27870","28120"
"In post","2023","Department for Work and Pensions","South West (England)","Outside London","Unknown","780","640","26550","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","250","240","34730","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Undeclared","30","30","30940","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Unknown","45","45","32530","28120"
"In post","2023","Department for Work and Pensions","Wales","Outside London","Heterosexual / straight","3990","3620","27850","28120"
"In post","2023","Department for Work and Pensions","Wales","Outside London","LGBO","260","250","27750","28120"
"In post","2023","Department for Work and Pensions","Wales","Outside London","Undeclared","450","405","27430","28120"
"In post","2023","Department for Work and Pensions","Wales","Outside London","Unknown","875","750","26400","28120"
"In post","2023","Department for Work and Pensions","West Midlands (England)","Outside London","Heterosexual / straight","5025","4470","27870","28120"
"In post","2023","Department for Work and Pensions","West Midlands (England)","Outside London","LGBO","255","235","28080","28120"
"In post","2023","Department for Work and Pensions","West Midlands (England)","Outside London","Undeclared","605","535","27100","28120"
"In post","2023","Department for Work and Pensions","West Midlands (England)","Outside London","Unknown","1320","1115","26720","28120"
"In post","2023","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Heterosexual / straight","6790","6085","32090","28120"
"In post","2023","Department for Work and Pensions","Yorkshire and The Humber","Outside London","LGBO","460","440","31160","28120"
"In post","2023","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Undeclared","835","740","31000","28120"
"In post","2023","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Unknown","1455","1265","31100","28120"
"In post","2023","Department of Health and Social Care","East Midlands (England)","Outside London","Heterosexual / straight","110","105","53120","50470"
"In post","2023","Department of Health and Social Care","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Midlands (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","East Midlands (England)","Outside London","Unknown","40","40","45920","49590"
"In post","2023","Department of Health and Social Care","East of England","Outside London","Heterosexual / straight","370","355","47410","41900"
"In post","2023","Department of Health and Social Care","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","East of England","Outside London","Undeclared","65","60","48980","46550"
"In post","2023","Department of Health and Social Care","East of England","Outside London","Unknown","135","130","46670","42080"
"In post","2023","Department of Health and Social Care","London","London","Heterosexual / straight","3150","3035","49850","42590"
"In post","2023","Department of Health and Social Care","London","London","LGBO","325","320","50880","42060"
"In post","2023","Department of Health and Social Care","London","London","Undeclared","1145","1105","49390","45020"
"In post","2023","Department of Health and Social Care","London","London","Unknown","830","790","51610","44430"
"In post","2023","Department of Health and Social Care","North East (England)","Outside London","Heterosexual / straight","75","70","51490","49590"
"In post","2023","Department of Health and Social Care","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","North East (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Department of Health and Social Care","North East (England)","Outside London","Unknown","30","30","47440","47670"
"In post","2023","Department of Health and Social Care","North West (England)","Outside London","Heterosexual / straight","305","290","42340","38120"
"In post","2023","Department of Health and Social Care","North West (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","North West (England)","Outside London","Undeclared","55","50","44170","39370"
"In post","2023","Department of Health and Social Care","North West (England)","Outside London","Unknown","130","125","38860","31340"
"In post","2023","Department of Health and Social Care","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Scotland","Outside London","Unknown","30","30","39400","37060"
"In post","2023","Department of Health and Social Care","South East (England)","Outside London","Heterosexual / straight","300","275","48670","41720"
"In post","2023","Department of Health and Social Care","South East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","South East (England)","Outside London","Undeclared","70","60","54930","51270"
"In post","2023","Department of Health and Social Care","South East (England)","Outside London","Unknown","150","140","49890","47810"
"In post","2023","Department of Health and Social Care","South West (England)","Outside London","Heterosexual / straight","680","655","40340","37060"
"In post","2023","Department of Health and Social Care","South West (England)","Outside London","LGBO","40","40","35420","29970"
"In post","2023","Department of Health and Social Care","South West (England)","Outside London","Undeclared","155","145","45250","40110"
"In post","2023","Department of Health and Social Care","South West (England)","Outside London","Unknown","205","190","45400","40970"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Wales","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department of Health and Social Care","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Wales","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care","West Midlands (England)","Outside London","Heterosexual / straight","220","200","46760","39780"
"In post","2023","Department of Health and Social Care","West Midlands (England)","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","West Midlands (England)","Outside London","Undeclared","45","40","43440","38120"
"In post","2023","Department of Health and Social Care","West Midlands (England)","Outside London","Unknown","110","100","43300","35610"
"In post","2023","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Heterosexual / straight","810","775","46440","42300"
"In post","2023","Department of Health and Social Care","Yorkshire and The Humber","Outside London","LGBO","65","65","41580","38120"
"In post","2023","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Undeclared","275","265","43720","38930"
"In post","2023","Department of Health and Social Care","Yorkshire and The Humber","Outside London","Unknown","120","115","46210","42060"
"In post","2023","Estyn","North West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","Outside London","Heterosexual / straight","105","95","60320","78500"
"In post","2023","Estyn","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Estyn","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Estyn","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Outside London","Heterosexual / straight","65","60","37490","31730"
"In post","2023","Food Standards Agency","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Outside London","Heterosexual / straight","90","85","38300","35870"
"In post","2023","Food Standards Agency","East of England","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Outside London","Unknown","30","30","30470","29430"
"In post","2023","Food Standards Agency","London","London","Heterosexual / straight","150","145","45400","41160"
"In post","2023","Food Standards Agency","London","London","LGBO","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","London","London","Undeclared","30","30","[c]","[c]"
"In post","2023","Food Standards Agency","London","London","Unknown","30","30","43640","40750"
"In post","2023","Food Standards Agency","North East (England)","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Outside London","Heterosexual / straight","70","70","36720","31730"
"In post","2023","Food Standards Agency","North West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Outside London","Unknown","30","30","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Outside London","Heterosexual / straight","90","90","39690","38100"
"In post","2023","Food Standards Agency","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Outside London","Heterosexual / straight","80","75","46380","41780"
"In post","2023","Food Standards Agency","South East (England)","Outside London","LGBO","10","5","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Outside London","Heterosexual / straight","85","85","38110","31730"
"In post","2023","Food Standards Agency","South West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Outside London","Unknown","35","30","30860","28090"
"In post","2023","Food Standards Agency","Wales","Outside London","Heterosexual / straight","115","110","39910","37720"
"In post","2023","Food Standards Agency","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","Outside London","Heterosexual / straight","80","80","35620","31730"
"In post","2023","Food Standards Agency","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","Outside London","Unknown","30","30","30300","28090"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","Outside London","Heterosexual / straight","220","215","39050","37720"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","Outside London","Unknown","50","45","33670","29430"
"In post","2023","Foreign, Commonwealth and Development Office","London","London","Heterosexual / straight","2730","2660","52550","53500"
"In post","2023","Foreign, Commonwealth and Development Office","London","London","LGBO","230","230","51620","48710"
"In post","2023","Foreign, Commonwealth and Development Office","London","London","Undeclared","35","35","57570","63860"
"In post","2023","Foreign, Commonwealth and Development Office","London","London","Unknown","1570","1540","50460","48100"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","Heterosexual / straight","1470","1465","52270","53050"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","LGBO","135","135","52040","54000"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","Undeclared","30","30","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","Unknown","600","600","53720","54590"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","Outside London","Heterosexual / straight","455","435","44330","41660"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","Outside London","Unknown","345","335","40780","37950"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Outside London","Heterosexual / straight","905","865","39090","33370"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Outside London","LGBO","45","45","31170","28620"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Outside London","Undeclared","65","60","43080","42150"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Outside London","Unknown","145","140","36660","29920"
"In post","2023","HM Land Registry","East Midlands (England)","Outside London","Heterosexual / straight","530","490","34000","28080"
"In post","2023","HM Land Registry","East Midlands (England)","Outside London","LGBO","35","30","29690","28080"
"In post","2023","HM Land Registry","East Midlands (England)","Outside London","Undeclared","80","70","32910","28080"
"In post","2023","HM Land Registry","East Midlands (England)","Outside London","Unknown","270","245","29580","28080"
"In post","2023","HM Land Registry","East of England","Outside London","Heterosexual / straight","195","175","33250","28080"
"In post","2023","HM Land Registry","East of England","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","East of England","Outside London","Undeclared","45","40","33340","34850"
"In post","2023","HM Land Registry","East of England","Outside London","Unknown","70","65","26890","23390"
"In post","2023","HM Land Registry","London","London","Heterosexual / straight","230","215","43890","38410"
"In post","2023","HM Land Registry","London","London","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","London","Undeclared","40","40","43950","38410"
"In post","2023","HM Land Registry","London","London","Unknown","115","110","40010","38410"
"In post","2023","HM Land Registry","North East (England)","Outside London","Heterosexual / straight","430","390","30590","28080"
"In post","2023","HM Land Registry","North East (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","Outside London","Undeclared","75","65","31980","28080"
"In post","2023","HM Land Registry","North East (England)","Outside London","Unknown","220","205","27760","28080"
"In post","2023","HM Land Registry","North West (England)","Outside London","Heterosexual / straight","535","470","32640","28080"
"In post","2023","HM Land Registry","North West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","Outside London","Undeclared","75","65","35190","34850"
"In post","2023","HM Land Registry","North West (England)","Outside London","Unknown","355","330","28770","28080"
"In post","2023","HM Land Registry","South West (England)","Outside London","Heterosexual / straight","845","750","35530","34850"
"In post","2023","HM Land Registry","South West (England)","Outside London","LGBO","35","35","30920","28080"
"In post","2023","HM Land Registry","South West (England)","Outside London","Undeclared","145","125","35440","34850"
"In post","2023","HM Land Registry","South West (England)","Outside London","Unknown","495","455","31560","28080"
"In post","2023","HM Land Registry","Wales","Outside London","Heterosexual / straight","525","470","30510","28080"
"In post","2023","HM Land Registry","Wales","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","Wales","Outside London","Undeclared","60","50","33600","28080"
"In post","2023","HM Land Registry","Wales","Outside London","Unknown","245","220","30650","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Outside London","Heterosexual / straight","365","330","32180","28080"
"In post","2023","HM Land Registry","West Midlands (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","West Midlands (England)","Outside London","Undeclared","65","55","32460","34850"
"In post","2023","HM Land Registry","West Midlands (England)","Outside London","Unknown","170","160","28880","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Outside London","Heterosexual / straight","215","195","31040","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Outside London","Undeclared","50","45","32710","28080"
"In post","2023","HM Land Registry","Yorkshire and The Humber","Outside London","Unknown","80","75","29890","28080"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","Heterosexual / straight","2795","2645","36530","34700"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","LGBO","215","210","34700","33330"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","Undeclared","310","290","37300","35000"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","Unknown","1345","1265","30750","27890"
"In post","2023","HM Revenue and Customs","East of England","Outside London","Heterosexual / straight","480","435","34300","34420"
"In post","2023","HM Revenue and Customs","East of England","Outside London","LGBO","35","35","34620","34880"
"In post","2023","HM Revenue and Customs","East of England","Outside London","Undeclared","90","80","35540","35000"
"In post","2023","HM Revenue and Customs","East of England","Outside London","Unknown","200","180","31130","28130"
"In post","2023","HM Revenue and Customs","London","London","Heterosexual / straight","6055","5775","47810","42060"
"In post","2023","HM Revenue and Customs","London","London","LGBO","400","395","50550","45170"
"In post","2023","HM Revenue and Customs","London","London","Undeclared","875","825","47210","41740"
"In post","2023","HM Revenue and Customs","London","London","Unknown","2945","2800","42970","39790"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","Heterosexual / straight","7190","6585","33330","28130"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","LGBO","470","455","32460","28130"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","Undeclared","655","585","31870","27890"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","Unknown","3495","3100","28760","22520"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","Heterosexual / straight","8580","8075","35890","34700"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","LGBO","640","620","34340","34400"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","Undeclared","865","805","35910","34700"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","Unknown","4315","4015","30430","27890"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","Heterosexual / straight","1505","1420","33960","29730"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","LGBO","110","105","29580","27890"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","Undeclared","110","100","34080","34700"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","Unknown","680","640","29050","27890"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","Heterosexual / straight","4715","4320","32600","28130"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","LGBO","385","370","30690","27890"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","Undeclared","475","420","32460","28130"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","Unknown","2250","2050","28250","22520"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","Heterosexual / straight","1390","1265","35480","34400"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","LGBO","80","75","34440","29730"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","Undeclared","290","265","37330","35000"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","Unknown","755","685","30940","27890"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","Heterosexual / straight","1360","1280","38370","35000"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","LGBO","120","115","36070","34400"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","Undeclared","175","165","39700","35000"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","Unknown","500","470","34190","29730"
"In post","2023","HM Revenue and Customs","Wales","Outside London","Heterosexual / straight","2815","2640","33670","29730"
"In post","2023","HM Revenue and Customs","Wales","Outside London","LGBO","280","270","32360","28130"
"In post","2023","HM Revenue and Customs","Wales","Outside London","Undeclared","295","270","33010","28130"
"In post","2023","HM Revenue and Customs","Wales","Outside London","Unknown","1290","1195","29830","28130"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","Heterosexual / straight","3180","3020","37770","35000"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","LGBO","165","160","36190","34700"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","Undeclared","365","335","37390","35000"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","Unknown","1465","1385","33330","29730"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Heterosexual / straight","3280","3065","35670","34700"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","LGBO","205","200","34420","32970"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Undeclared","385","350","34720","34400"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","Unknown","1805","1685","30210","27890"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East of England","Outside London","Heterosexual / straight","70","70","31460","28560"
"In post","2023","HM Treasury","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East of England","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","London","London","Heterosexual / straight","1545","1510","49970","54090"
"In post","2023","HM Treasury","London","London","LGBO","180","180","47710","44300"
"In post","2023","HM Treasury","London","London","Undeclared","250","245","47690","49920"
"In post","2023","HM Treasury","London","London","Unknown","155","150","59570","54690"
"In post","2023","HM Treasury","North East (England)","Outside London","Heterosexual / straight","165","160","44610","38240"
"In post","2023","HM Treasury","North East (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","HM Treasury","North East (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","Heterosexual / straight","45","45","48510","42700"
"In post","2023","HM Treasury","North West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","Heterosexual / straight","35","35","48880","48780"
