"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","Unknown","50","[c]","22090","21780"
"Leaver CS","2023","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","Unknown","50","[c]","20180","20510"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Female","Heterosexual / straight","415","[c]","27900","27570"
"Leaver CS","2023","20-29","Asian","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Male","Heterosexual / straight","355","[c]","28820","27570"
"Leaver CS","2023","20-29","Asian","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Male","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Female","Heterosexual / straight","275","[c]","29720","29290"
"Leaver CS","2023","20-29","Black","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Male","Heterosexual / straight","120","[c]","29600","27570"
"Leaver CS","2023","20-29","Black","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Female","Heterosexual / straight","175","[c]","29640","27820"
"Leaver CS","2023","20-29","Mixed","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Male","Heterosexual / straight","105","[c]","30290","28120"
"Leaver CS","2023","20-29","Mixed","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Female","Heterosexual / straight","50","[c]","27270","26820"
"Leaver CS","2023","20-29","Other ethnicity","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Female","Undeclared","45","[c]","27770","24390"
"Leaver CS","2023","20-29","Undeclared","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Male","Undeclared","85","[c]","31150","29290"
"Leaver CS","2023","20-29","Undeclared","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","Heterosexual / straight","50","[c]","28900","24430"
"Leaver CS","2023","20-29","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","Unknown","1710","[c]","27270","25060"
"Leaver CS","2023","20-29","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Male","Unknown","1610","[c]","27980","25880"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Female","Heterosexual / straight","2230","[c]","28710","26960"
"Leaver CS","2023","20-29","White","Female","LGBO","510","[c]","28170","27500"
"Leaver CS","2023","20-29","White","Female","Undeclared","170","[c]","29620","27570"
"Leaver CS","2023","20-29","White","Female","Unknown","295","[c]","28800","26050"
"Leaver CS","2023","20-29","White","Male","Heterosexual / straight","1780","[c]","29160","27570"
"Leaver CS","2023","20-29","White","Male","LGBO","305","[c]","30970","28120"
"Leaver CS","2023","20-29","White","Male","Undeclared","105","[c]","30050","27660"
"Leaver CS","2023","20-29","White","Male","Unknown","320","[c]","28420","28120"
"Leaver CS","2023","20-29","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Female","Heterosexual / straight","280","[c]","35990","32520"
"Leaver CS","2023","30-39","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Male","Heterosexual / straight","270","[c]","37010","32070"
"Leaver CS","2023","30-39","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Female","Heterosexual / straight","285","[c]","34320","31280"
"Leaver CS","2023","30-39","Black","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Male","Heterosexual / straight","165","[c]","35100","32520"
"Leaver CS","2023","30-39","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Female","Heterosexual / straight","120","[c]","36670","31060"
"Leaver CS","2023","30-39","Mixed","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Male","Heterosexual / straight","100","[c]","38530","35940"
"Leaver CS","2023","30-39","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Female","Undeclared","50","[c]","36030","32250"
"Leaver CS","2023","30-39","Undeclared","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Male","Undeclared","90","[c]","37810","34900"
"Leaver CS","2023","30-39","Undeclared","Male","Unknown","35","[c]","44240","40270"
"Leaver CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","Heterosexual / straight","45","[c]","34250","32100"
"Leaver CS","2023","30-39","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","Unknown","1030","[c]","34870","30890"
"Leaver CS","2023","30-39","Unknown","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Male","Unknown","1065","[c]","37140","32110"
"Leaver CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Female","Heterosexual / straight","1890","[c]","35450","30730"
"Leaver CS","2023","30-39","White","Female","LGBO","275","[c]","37430","34220"
"Leaver CS","2023","30-39","White","Female","Undeclared","140","[c]","34920","29660"
"Leaver CS","2023","30-39","White","Female","Unknown","250","[c]","33630","30320"
"Leaver CS","2023","30-39","White","Male","Heterosexual / straight","1840","[c]","38540","34850"
"Leaver CS","2023","30-39","White","Male","LGBO","240","[c]","37900","33330"
"Leaver CS","2023","30-39","White","Male","Undeclared","110","[c]","38480","35060"
"Leaver CS","2023","30-39","White","Male","Unknown","295","[c]","41290","39550"
"Leaver CS","2023","30-39","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Female","Heterosexual / straight","180","[c]","38290","32520"
"Leaver CS","2023","40-49","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Male","Heterosexual / straight","170","[c]","41570","33640"
"Leaver CS","2023","40-49","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Female","Heterosexual / straight","175","[c]","35590","32100"
"Leaver CS","2023","40-49","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Male","Heterosexual / straight","115","[c]","38610","34260"
"Leaver CS","2023","40-49","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Female","Heterosexual / straight","55","[c]","39820","37420"
"Leaver CS","2023","40-49","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Male","Heterosexual / straight","50","[c]","38230","30170"
"Leaver CS","2023","40-49","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Female","Undeclared","50","[c]","37640","33000"
"Leaver CS","2023","40-49","Undeclared","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Male","Undeclared","85","[c]","39900","33850"
"Leaver CS","2023","40-49","Undeclared","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","Unknown","635","[c]","38890","31060"
"Leaver CS","2023","40-49","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Male","Unknown","590","[c]","43110","35780"
"Leaver CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Female","Heterosexual / straight","1720","[c]","36880","29290"
"Leaver CS","2023","40-49","White","Female","LGBO","100","[c]","41170","33210"
"Leaver CS","2023","40-49","White","Female","Undeclared","140","[c]","38410","31690"
"Leaver CS","2023","40-49","White","Female","Unknown","305","[c]","35460","28120"
"Leaver CS","2023","40-49","White","Male","Heterosexual / straight","1275","[c]","42650","36000"
"Leaver CS","2023","40-49","White","Male","LGBO","120","[c]","43900","37710"
"Leaver CS","2023","40-49","White","Male","Undeclared","85","[c]","41440","37800"
"Leaver CS","2023","40-49","White","Male","Unknown","215","[c]","42780","39890"
"Leaver CS","2023","40-49","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
