"Status","Year","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","London","Heterosexual / straight","70","[c]","32210","29840"
"New entrant CS","2023","The National Archives","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","Heterosexual / straight","80","[c]","49670","42000"
"New entrant CS","2023","UK Export Finance","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","Heterosexual / straight","35","[c]","49070","41020"
"New entrant CS","2023","UK Statistics Authority","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","Outside London","Heterosexual / straight","750","[c]","28850","24840"
"New entrant CS","2023","UK Statistics Authority","Outside London","LGBO","85","[c]","31280","31060"
"New entrant CS","2023","UK Statistics Authority","Outside London","Undeclared","60","[c]","32730","31060"
"New entrant CS","2023","UK Statistics Authority","Outside London","Unknown","150","[c]","26240","21200"
"New entrant CS","2023","UK Supreme Court","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","Outside London","Heterosexual / straight","220","[c]","35660","32460"
"New entrant CS","2023","Welsh Government","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government","Outside London","Undeclared","30","[c]","31100","26900"
"New entrant CS","2023","Welsh Government","Outside London","Unknown","30","[c]","27390","22150"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
