"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","London","5","5","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","North West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","South East (England)","20","20","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","London","10","10","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Building Digital UK","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","London","125","120","50440","55790"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","North West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Scotland","10","10","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","South West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Cabinet Office (excl. agencies)","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","London","90","90","30750","30130"
"In post","2023","Mixed","Central Civil Service Fast Stream","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Central Civil Service Fast Stream","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","East of England","5","5","[c]","[c]"
"In post","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","North West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","London","30","30","48720","45320"
"In post","2023","Mixed","Competition and Markets Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","North West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Office and Procurator Fiscal Service","Scotland","15","15","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","East of England","15","10","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","London","85","80","42840","33780"
"In post","2023","Mixed","Crown Prosecution Service","North East (England)","10","5","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","North West (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","South East (England)","35","35","40730","35000"
"In post","2023","Mixed","Crown Prosecution Service","South West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","Wales","5","5","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Crown Prosecution Service","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2023","Mixed","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","South West (England)","140","135","36920","32820"
"In post","2023","Mixed","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Science and Technology Laboratory","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Defence Science and Technology Laboratory","South East (England)","25","25","[c]","[c]"
"In post","2023","Mixed","Defence Science and Technology Laboratory","South West (England)","45","45","39950","39890"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","220","215","49290","54710"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","London","65","65","48320","52760"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","London","80","80","50090","55020"
"In post","2023","Mixed","Department for Education (excl. agencies)","North East (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","North West (England)","20","15","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","South West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Education (excl. agencies)","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","London","85","80","44170","40260"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","30","30","43360","37750"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","London","95","90","48320","41750"
"In post","2023","Mixed","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","London","65","65","47710","48370"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","London","105","105","47540","43750"
"In post","2023","Mixed","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","South East (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Transport (excl. agencies)","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","East Midlands (England)","85","75","26820","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","East of England","105","95","29240","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","London","360","335","34490","32520"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","North East (England)","85","80","28860","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","North West (England)","235","215","27170","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","Scotland","45","40","27370","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","South East (England)","140","130","28910","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","South West (England)","85","75","26970","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","Wales","65","60","26930","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","West Midlands (England)","165","150","26430","28120"
"In post","2023","Mixed","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","155","140","30870","28120"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","London","75","70","47090","41950"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Mixed","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","Wales","45","45","25910","22500"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","London","15","15","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","North West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","South West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","London","10","10","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","FCDO Services","South East (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","East of England","5","5","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Food Standards Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Mixed","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","155","155","49210","46010"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","95","95","48770","45490"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","5","5","[c]","[c]"
"In post","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Forestry and Land Scotland","Scotland","5","5","[c]","[c]"
"In post","2023","Mixed","Government Actuary's Department","London","10","5","[c]","[c]"
"In post","2023","Mixed","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","London","20","20","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","North East (England)","[c]","[c]","[c]","[c]"
