"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Water Services Regulation Authority","Project Delivery","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Male","15","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Communications","Female","90","85","41930","39690"
"In post","2023","Welsh Government","Communications","Male","65","65","43130","39690"
"In post","2023","Welsh Government","Digital, Data and Technology","Female","75","70","42730","39690"
"In post","2023","Welsh Government","Digital, Data and Technology","Male","160","155","40520","39690"
"In post","2023","Welsh Government","Economics","Female","25","20","[c]","[c]"
"In post","2023","Welsh Government","Economics","Male","25","25","[c]","[c]"
"In post","2023","Welsh Government","Finance","Female","190","175","43970","39690"
"In post","2023","Welsh Government","Finance","Male","145","140","47170","42100"
"In post","2023","Welsh Government","Human Resources","Female","170","160","34860","30610"
"In post","2023","Welsh Government","Human Resources","Male","75","75","31140","25620"
"In post","2023","Welsh Government","Inspector of Education and Training","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government","Knowledge and Information Management","Female","60","55","35530","30610"
"In post","2023","Welsh Government","Knowledge and Information Management","Male","55","55","38040","39690"
"In post","2023","Welsh Government","Legal","Female","120","110","61050","63900"
"In post","2023","Welsh Government","Legal","Male","55","55","61400","63900"
"In post","2023","Welsh Government","Medicine","Female","125","115","47420","43660"
"In post","2023","Welsh Government","Medicine","Male","70","70","54140","49370"
"In post","2023","Welsh Government","Operational Delivery","Female","960","880","38040","30610"
"In post","2023","Welsh Government","Operational Delivery","Male","680","655","41860","39690"
"In post","2023","Welsh Government","Other","Female","450","420","43990","39690"
"In post","2023","Welsh Government","Other","Male","155","150","48620","49370"
"In post","2023","Welsh Government","Planning","Female","30","30","45810","39690"
"In post","2023","Welsh Government","Planning","Male","35","35","48580","45970"
"In post","2023","Welsh Government","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Female","995","935","44540","39690"
"In post","2023","Welsh Government","Policy","Male","665","645","47880","43660"
"In post","2023","Welsh Government","Project Delivery","Female","85","80","44500","39690"
"In post","2023","Welsh Government","Project Delivery","Male","50","45","52780","49370"
"In post","2023","Welsh Government","Property","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government","Property","Male","40","35","44100","49370"
"In post","2023","Welsh Government","Science and Engineering","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","Male","40","40","55470","49370"
"In post","2023","Welsh Government","Social Research","Female","65","60","45410","44820"
"In post","2023","Welsh Government","Social Research","Male","40","35","41860","39690"
"In post","2023","Welsh Government","Statistics","Female","50","45","44010","42680"
"In post","2023","Welsh Government","Statistics","Male","45","45","42470","39690"
"In post","2023","Welsh Government","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Female","245","[c]","53980","54100"
"Leaver CS","2023","Attorney General's Departments","Legal","Male","160","[c]","59730","56450"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Female","185","[c]","25510","24480"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Male","65","[c]","25850","24480"
"Leaver CS","2023","Attorney General's Departments","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Female","500","[c]","46920","40600"
"Leaver CS","2023","Cabinet Office","Unknown","Male","425","[c]","53990","54700"
"Leaver CS","2023","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","75","[c]","40440","36140"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Female","35","[c]","42910","41070"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","140","[c]","32310","26410"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","140","[c]","34940","30930"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Female","210","[c]","45750","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Male","215","[c]","50660","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","45","[c]","42880","41890"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","Female","70","[c]","44890","38820"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","Male","60","[c]","46100","41970"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Female","45","[c]","47740","51360"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Male","75","[c]","41520","37590"
"Leaver CS","2023","Department for Education","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Female","50","[c]","40040","37590"
"Leaver CS","2023","Department for Education","Operational Delivery","Male","55","[c]","47450","40670"
"Leaver CS","2023","Department for Education","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Female","70","[c]","41540","37650"
"Leaver CS","2023","Department for Education","Policy","Male","30","[c]","44980","42710"
"Leaver CS","2023","Department for Education","Project Delivery","Female","35","[c]","44350","39510"
"Leaver CS","2023","Department for Education","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","220","[c]","24920","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","165","[c]","26670","25340"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Other","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Policy","Female","175","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Policy","Male","145","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Property","Female","25","[c]","[c]","[c]"
