"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Attorney General's Departments","South West (England)","Outside London","30","30","51140","54930"
"In post","2023","Unknown","Attorney General's Departments","Wales","Outside London","40","35","48410","55290"
"In post","2023","Unknown","Attorney General's Departments","West Midlands (England)","Outside London","45","45","45440","49050"
"In post","2023","Unknown","Attorney General's Departments","Yorkshire and The Humber","Outside London","85","80","42820","38760"
"In post","2023","Unknown","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","East of England","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","London","London","810","795","53770","56200"
"In post","2023","Unknown","Cabinet Office","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","North West (England)","Outside London","100","95","41210","38050"
"In post","2023","Unknown","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","Scotland","Outside London","35","35","37530","33020"
"In post","2023","Unknown","Cabinet Office","South East (England)","Outside London","25","20","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","South West (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","Unknown","Unknown","60","60","40070","30130"
"In post","2023","Unknown","Cabinet Office","Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","West Midlands (England)","Outside London","30","30","51790","45820"
"In post","2023","Unknown","Cabinet Office","Yorkshire and The Humber","Outside London","135","125","35010","28130"
"In post","2023","Unknown","Chancellor's other departments","London","London","15","15","[c]","[c]"
"In post","2023","Unknown","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Charity Commission","London","London","30","30","[c]","[c]"
"In post","2023","Unknown","Charity Commission","North West (England)","Outside London","85","85","32360","27720"
"In post","2023","Unknown","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Competition and Markets Authority","London","London","35","35","78170","74600"
"In post","2023","Unknown","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","55","50","30650","26600"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","East of England","Outside London","30","30","30400","31620"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","London","695","680","48420","45040"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","50","45","32840","30520"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","145","140","35220","32110"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","75","75","32670","29240"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","40","35","37050","35650"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","270","255","38490","38310"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","Wales","Outside London","595","565","35720","31330"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","180","175","32940","31120"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","35","35","31860","26940"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","London","London","145","140","46670","43250"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Education","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Education","London","London","255","245","50560","55020"
"In post","2023","Unknown","Department for Education","North East (England)","Outside London","40","35","37070","37590"
"In post","2023","Unknown","Department for Education","North West (England)","Outside London","90","85","39990","37590"
"In post","2023","Unknown","Department for Education","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Education","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Education","South West (England)","Outside London","30","30","43640","42380"
"In post","2023","Unknown","Department for Education","West Midlands (England)","Outside London","125","120","41370","37710"
"In post","2023","Unknown","Department for Education","Yorkshire and The Humber","Outside London","85","80","40450","37590"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","East of England","Outside London","45","45","36610","37300"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","London","London","355","350","45900","40260"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","145","140","31310","26560"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","290","265","28010","22150"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","180","170","34680","30840"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","210","195","36200","30970"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Wales","Outside London","40","35","25730","22150"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","80","75","31970","30320"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","170","165","33510","30320"
"In post","2023","Unknown","Department for International Trade","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","London","London","685","680","48420","41790"
"In post","2023","Unknown","Department for International Trade","North East (England)","Outside London","45","40","41630","38050"
"In post","2023","Unknown","Department for International Trade","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Overseas","Overseas","55","55","56110","54590"
"In post","2023","Unknown","Department for International Trade","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Department for International Trade","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","London","London","255","255","50250","50110"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","65","60","33920","26960"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","30","30","38920","34090"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Transport","East Midlands (England)","Outside London","105","100","31220","27450"
"In post","2023","Unknown","Department for Transport","East of England","Outside London","65","60","27500","27260"
"In post","2023","Unknown","Department for Transport","London","London","660","640","46680","43750"
"In post","2023","Unknown","Department for Transport","North East (England)","Outside London","100","95","25780","26780"
"In post","2023","Unknown","Department for Transport","North West (England)","Outside London","105","100","27800","27260"
"In post","2023","Unknown","Department for Transport","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Transport","Scotland","Outside London","85","80","28950","27190"
"In post","2023","Unknown","Department for Transport","South East (England)","Outside London","195","190","32690","27190"
"In post","2023","Unknown","Department for Transport","South West (England)","Outside London","90","80","28540","27400"
"In post","2023","Unknown","Department for Transport","Wales","Outside London","820","750","27270","22500"
"In post","2023","Unknown","Department for Transport","West Midlands (England)","Outside London","135","130","31030","27400"
"In post","2023","Unknown","Department for Transport","Yorkshire and The Humber","Outside London","155","150","29400","27190"
"In post","2023","Unknown","Department for Work and Pensions","East Midlands (England)","Outside London","255","225","29470","28120"
"In post","2023","Unknown","Department for Work and Pensions","East of England","Outside London","170","155","29710","28120"
"In post","2023","Unknown","Department for Work and Pensions","London","London","635","610","39690","32520"
"In post","2023","Unknown","Department for Work and Pensions","North East (England)","Outside London","575","530","32470","28120"
"In post","2023","Unknown","Department for Work and Pensions","North West (England)","Outside London","1170","1090","29720","28120"
"In post","2023","Unknown","Department for Work and Pensions","Scotland","Outside London","325","290","28470","23500"
"In post","2023","Unknown","Department for Work and Pensions","South East (England)","Outside London","235","210","30190","28120"
"In post","2023","Unknown","Department for Work and Pensions","South West (England)","Outside London","270","235","26210","28120"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","Unknown","30","30","32000","28120"
"In post","2023","Unknown","Department for Work and Pensions","Wales","Outside London","275","255","26800","28120"
"In post","2023","Unknown","Department for Work and Pensions","West Midlands (England)","Outside London","370","340","27830","28120"
"In post","2023","Unknown","Department for Work and Pensions","Yorkshire and The Humber","Outside London","500","465","32950","28120"
"In post","2023","Unknown","Department of Health and Social Care","East Midlands (England)","Outside London","35","35","42580","38020"
"In post","2023","Unknown","Department of Health and Social Care","East of England","Outside London","60","55","43950","40680"
"In post","2023","Unknown","Department of Health and Social Care","London","London","1135","1100","48170","41950"
"In post","2023","Unknown","Department of Health and Social Care","North East (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","North West (England)","Outside London","100","95","39300","31990"
"In post","2023","Unknown","Department of Health and Social Care","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","South East (England)","Outside London","85","80","48980","43780"
"In post","2023","Unknown","Department of Health and Social Care","South West (England)","Outside London","105","100","43390","38120"
"In post","2023","Unknown","Department of Health and Social Care","Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Department of Health and Social Care","West Midlands (England)","Outside London","65","60","42280","37060"
"In post","2023","Unknown","Department of Health and Social Care","Yorkshire and The Humber","Outside London","255","250","42190","38120"
"In post","2023","Unknown","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","London","London","35","35","43920","40750"
"In post","2023","Unknown","Food Standards Agency","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","South East (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Wales","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Yorkshire and The Humber","Outside London","30","30","35800","32340"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","London","London","985","970","49730","48360"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","Overseas","300","300","54120","54590"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Scotland","Outside London","260","255","40490","37950"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","South East (England)","Outside London","65","65","32120","25700"
"In post","2023","Unknown","HM Land Registry","East Midlands (England)","Outside London","145","140","28520","28080"
"In post","2023","Unknown","HM Land Registry","East of England","Outside London","50","50","26770","23390"
"In post","2023","Unknown","HM Land Registry","London","London","80","75","42630","38410"
"In post","2023","Unknown","HM Land Registry","North East (England)","Outside London","135","130","26670","23390"
"In post","2023","Unknown","HM Land Registry","North West (England)","Outside London","220","215","28100","23390"
"In post","2023","Unknown","HM Land Registry","South West (England)","Outside London","305","290","30730","28080"
"In post","2023","Unknown","HM Land Registry","Wales","Outside London","130","125","30360","28080"
"In post","2023","Unknown","HM Land Registry","West Midlands (England)","Outside London","110","105","28080","23390"
"In post","2023","Unknown","HM Land Registry","Yorkshire and The Humber","Outside London","50","50","29730","28080"
"In post","2023","Unknown","HM Revenue and Customs","East Midlands (England)","Outside London","1030","975","30210","27890"
"In post","2023","Unknown","HM Revenue and Customs","East of England","Outside London","150","135","31260","28130"
"In post","2023","Unknown","HM Revenue and Customs","London","London","1960","1880","43290","39790"
"In post","2023","Unknown","HM Revenue and Customs","North East (England)","Outside London","2405","2180","28590","22520"
"In post","2023","Unknown","HM Revenue and Customs","North West (England)","Outside London","3075","2895","30150","27890"
"In post","2023","Unknown","HM Revenue and Customs","Northern Ireland","Outside London","525","495","28970","27890"
"In post","2023","Unknown","HM Revenue and Customs","Scotland","Outside London","1675","1550","27770","22520"
"In post","2023","Unknown","HM Revenue and Customs","South East (England)","Outside London","515","470","30250","27290"
"In post","2023","Unknown","HM Revenue and Customs","South West (England)","Outside London","395","375","33150","28130"
"In post","2023","Unknown","HM Revenue and Customs","Wales","Outside London","1000","940","29770","28130"
"In post","2023","Unknown","HM Revenue and Customs","West Midlands (England)","Outside London","1065","1015","32770","28410"
"In post","2023","Unknown","HM Revenue and Customs","Yorkshire and The Humber","Outside London","1350","1280","29700","27890"
"In post","2023","Unknown","Home Office","East Midlands (England)","Outside London","65","65","26820","25880"
"In post","2023","Unknown","Home Office","East of England","Outside London","410","385","25920","25750"
"In post","2023","Unknown","Home Office","London","London","3030","2980","37070","29890"
"In post","2023","Unknown","Home Office","North East (England)","Outside London","445","415","25760","25750"
"In post","2023","Unknown","Home Office","North West (England)","Outside London","2390","2295","26280","25750"
"In post","2023","Unknown","Home Office","Northern Ireland","Outside London","260","245","25560","25750"
"In post","2023","Unknown","Home Office","Overseas","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Home Office","Scotland","Outside London","495","470","25890","25750"
"In post","2023","Unknown","Home Office","South East (England)","Outside London","995","960","26490","25750"
"In post","2023","Unknown","Home Office","South West (England)","Outside London","115","110","29550","25880"
"In post","2023","Unknown","Home Office","Unknown","Unknown","55","45","28640","25750"
"In post","2023","Unknown","Home Office","Wales","Outside London","250","240","28310","25750"
"In post","2023","Unknown","Home Office","West Midlands (England)","Outside London","410","395","27660","25750"
"In post","2023","Unknown","Home Office","Yorkshire and The Humber","Outside London","1375","1330","27490","25750"
"In post","2023","Unknown","Ministry of Defence","East Midlands (England)","Outside London","170","160","30820","24410"
"In post","2023","Unknown","Ministry of Defence","East of England","Outside London","355","345","33660","28170"
"In post","2023","Unknown","Ministry of Defence","London","London","645","640","44310","42420"
"In post","2023","Unknown","Ministry of Defence","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence","North West (England)","Outside London","190","180","29460","25700"
"In post","2023","Unknown","Ministry of Defence","Northern Ireland","Outside London","55","50","28660","22130"
"In post","2023","Unknown","Ministry of Defence","Overseas","Overseas","230","225","56050","55970"
"In post","2023","Unknown","Ministry of Defence","Scotland","Outside London","545","535","30520","26730"
"In post","2023","Unknown","Ministry of Defence","South East (England)","Outside London","1010","980","35040","30690"
"In post","2023","Unknown","Ministry of Defence","South West (England)","Outside London","2255","2180","34860","31920"
"In post","2023","Unknown","Ministry of Defence","Unknown","Unknown","1700","1700","41950","40000"
"In post","2023","Unknown","Ministry of Defence","Wales","Outside London","55","55","29120","27080"
"In post","2023","Unknown","Ministry of Defence","West Midlands (England)","Outside London","275","265","33100","27140"
"In post","2023","Unknown","Ministry of Defence","Yorkshire and The Humber","Outside London","180","175","30700","27490"
"In post","2023","Unknown","Ministry of Justice","East Midlands (England)","Outside London","1105","1040","27610","26840"
"In post","2023","Unknown","Ministry of Justice","East of England","Outside London","890","820","28670","28880"
"In post","2023","Unknown","Ministry of Justice","London","London","2735","2645","36950","34110"
"In post","2023","Unknown","Ministry of Justice","North East (England)","Outside London","565","535","29330","28880"
"In post","2023","Unknown","Ministry of Justice","North West (England)","Outside London","1575","1495","28670","28880"
"In post","2023","Unknown","Ministry of Justice","Scotland","Outside London","95","90","30880","25830"
"In post","2023","Unknown","Ministry of Justice","South East (England)","Outside London","1300","1225","29590","29050"
"In post","2023","Unknown","Ministry of Justice","South West (England)","Outside London","660","615","28160","28480"
"In post","2023","Unknown","Ministry of Justice","Unknown","Unknown","30","30","25510","23230"
"In post","2023","Unknown","Ministry of Justice","Wales","Outside London","665","630","28650","28880"
"In post","2023","Unknown","Ministry of Justice","West Midlands (England)","Outside London","1595","1480","27210","24910"
"In post","2023","Unknown","Ministry of Justice","Yorkshire and The Humber","Outside London","1255","1200","29320","28880"
"In post","2023","Unknown","National Crime Agency","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","East of England","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","London","London","135","130","48300","45700"
"In post","2023","Unknown","National Crime Agency","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","North West (England)","Outside London","100","100","41120","38640"
"In post","2023","Unknown","National Crime Agency","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","Overseas","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","South East (England)","Outside London","70","70","43130","41910"
"In post","2023","Unknown","National Crime Agency","South West (England)","Outside London","35","35","36540","38640"
"In post","2023","Unknown","National Crime Agency","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Crime Agency","West Midlands (England)","Outside London","40","40","42310","41180"
"In post","2023","Unknown","National Crime Agency","Yorkshire and The Humber","Outside London","35","35","42080","39070"
"In post","2023","Unknown","Northern Ireland Office","London","London","25","25","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","London","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","London","London","30","25","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","London","London","25","25","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland","Scotland","Outside London","35","35","46950","52360"
"In post","2023","Unknown","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Government","London","London","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Government","Scotland","Outside London","8765","8310","34500","31290"
"In post","2023","Unknown","The National Archives","London","London","110","105","37060","34940"
"In post","2023","Unknown","The National Archives","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","London","London","40","40","48380","42370"
"In post","2023","Unknown","UK Statistics Authority","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","Outside London","365","290","29470","24840"
"In post","2023","Unknown","UK Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Wales","Outside London","465","440","34820","31060"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Wales","Outside London","215","205","40890","34520"
"In post","2023","Unknown","Welsh Government","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Attorney General's Departments","East Midlands (England)","Outside London","355","330","39910","35000"
"In post","2023","White","Attorney General's Departments","East of England","Outside London","420","380","41290","33720"
"In post","2023","White","Attorney General's Departments","London","London","2610","2455","54120","54100"
"In post","2023","White","Attorney General's Departments","North East (England)","Outside London","345","320","39460","32910"
"In post","2023","White","Attorney General's Departments","North West (England)","Outside London","885","835","39870","33300"
"In post","2023","White","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","White","Attorney General's Departments","South East (England)","Outside London","615","580","43450","39540"
"In post","2023","White","Attorney General's Departments","South West (England)","Outside London","365","335","43090","49050"
"In post","2023","White","Attorney General's Departments","Wales","Outside London","370","340","40750","38760"
"In post","2023","White","Attorney General's Departments","West Midlands (England)","Outside London","395","375","42210","40010"
"In post","2023","White","Attorney General's Departments","Yorkshire and The Humber","Outside London","815","760","42380","38940"
"In post","2023","White","Cabinet Office","East Midlands (England)","Outside London","70","65","51940","53590"
"In post","2023","White","Cabinet Office","East of England","Outside London","205","195","47940","40620"
"In post","2023","White","Cabinet Office","London","London","3465","3410","53310","56000"
"In post","2023","White","Cabinet Office","North East (England)","Outside London","365","340","33060","28840"
"In post","2023","White","Cabinet Office","North West (England)","Outside London","830","815","47400","40750"
"In post","2023","White","Cabinet Office","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","White","Cabinet Office","Scotland","Outside London","420","410","42040","33020"
"In post","2023","White","Cabinet Office","South East (England)","Outside London","170","170","52840","41870"
"In post","2023","White","Cabinet Office","South West (England)","Outside London","285","280","55820","51290"
"In post","2023","White","Cabinet Office","Unknown","Unknown","85","85","45120","38050"
"In post","2023","White","Cabinet Office","Wales","Outside London","195","190","41090","37410"
"In post","2023","White","Cabinet Office","West Midlands (England)","Outside London","200","195","60200","56080"
"In post","2023","White","Cabinet Office","Yorkshire and The Humber","Outside London","770","740","43180","38050"
"In post","2023","White","Chancellor's other departments","London","London","220","210","68240","58970"
"In post","2023","White","Chancellor's other departments","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2023","White","Chancellor's other departments","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2023","White","Chancellor's other departments","Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","White","Charity Commission","London","London","40","40","46160","41690"
"In post","2023","White","Charity Commission","North West (England)","Outside London","270","255","34290","30170"
"In post","2023","White","Charity Commission","South West (England)","Outside London","35","30","35240","32380"
"In post","2023","White","Charity Commission","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","London","London","525","510","67020","62370"
"In post","2023","White","Competition and Markets Authority","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","Scotland","Outside London","65","60","59920","55950"
"In post","2023","White","Competition and Markets Authority","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","160","150","34840","32730"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","East of England","Outside London","100","95","35740","34910"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","London","London","3490","3390","53430","55120"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","225","215","35960","32110"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","575","550","40330","37470"
