"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","3850","3225","21980","21690"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","385","355","22010","21690"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","655","540","22020","21690"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","455","365","21980","21690"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","6875","6035","28760","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","LGBO","665","625","28750","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","Undeclared","905","790","28740","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","Unknown","565","475","28960","28120"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","385","365","57370","53970"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","40","40","57030","55150"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","Undeclared","45","40","56840","55150"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","1685","1565","36530","34600"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","195","185","36110","34170"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","195","180","36510","34970"
"In post","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","85","75","36920","34970"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","Heterosexual / straight","45","45","58690","56510"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","Heterosexual / straight","65","60","37670","38120"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Disclosure Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","AA/AO","Heterosexual / straight","295","240","21410","22500"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","AA/AO","Undeclared","160","120","21070","22500"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","65","60","27350","27400"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SEO/HEO","Heterosexual / straight","60","55","38230","37350"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Licensing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","AA/AO","Heterosexual / straight","65","60","24390","22500"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","150","130","28840","27450"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","EO","Undeclared","65","55","28560","27450"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","75","70","35830","33850"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SEO/HEO","Heterosexual / straight","30","30","36370","37590"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Education and Skills Funding Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","FCDO Services","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","Heterosexual / straight","55","50","36840","38100"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Heterosexual / straight","35","35","28650","28950"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","55","55","32000","31680"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","120","115","61050","58970"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Unknown","35","35","63140","63290"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","145","145","38950","37560"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Unknown","50","50","39060","40250"
"In post","2023","Declared disabled","Forestry and Land Scotland","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Forestry and Land Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
