"Status","Year","Age","Disability","Ethnicity","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Undeclared","White","London","205","180","47870","37170"
"In post","2023","60-64","Undeclared","White","Outside London","1670","1335","30920","28120"
"In post","2023","60-64","Undeclared","White","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Asian","London","55","50","46610","39790"
"In post","2023","60-64","Unknown","Asian","Outside London","50","45","31820","28130"
"In post","2023","60-64","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Black","London","70","65","38120","34390"
"In post","2023","60-64","Unknown","Black","Outside London","35","30","30710","28120"
"In post","2023","60-64","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Mixed","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Mixed","Outside London","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Other ethnicity","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Undeclared","London","35","35","60790","47120"
"In post","2023","60-64","Unknown","Undeclared","Outside London","130","105","36390","36510"
"In post","2023","60-64","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","London","390","360","42650","35120"
"In post","2023","60-64","Unknown","Unknown","Outside London","2320","1960","31080","26900"
"In post","2023","60-64","Unknown","Unknown","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Unknown","145","145","44870","41060"
"In post","2023","60-64","Unknown","White","London","225","200","52860","46790"
"In post","2023","60-64","Unknown","White","Outside London","1735","1430","33720","29450"
"In post","2023","60-64","Unknown","White","Overseas","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","White","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Asian","London","80","65","32190","30410"
"In post","2023","65+","Declared disabled","Asian","Outside London","40","30","29880","25610"
"In post","2023","65+","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Black","London","65","55","31570","28660"
"In post","2023","65+","Declared disabled","Black","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Mixed","London","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Mixed","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Other ethnicity","London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Other ethnicity","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Undeclared","London","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Undeclared","Outside London","75","55","28700","27490"
"In post","2023","65+","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","London","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Outside London","50","35","29200","27810"
"In post","2023","65+","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","White","London","215","175","38460","32520"
"In post","2023","65+","Declared disabled","White","Outside London","1580","1165","28960","27470"
"In post","2023","65+","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Asian","London","405","315","31160","27540"
"In post","2023","65+","Declared non-disabled","Asian","Outside London","205","155","30060","27460"
"In post","2023","65+","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Black","London","250","215","31990","29660"
"In post","2023","65+","Declared non-disabled","Black","Outside London","95","80","28860","28120"
"In post","2023","65+","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Mixed","London","40","35","35850","32520"
"In post","2023","65+","Declared non-disabled","Mixed","Outside London","60","50","31550","28080"
"In post","2023","65+","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Other ethnicity","London","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Other ethnicity","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Undeclared","London","95","80","38920","32520"
"In post","2023","65+","Declared non-disabled","Undeclared","Outside London","265","195","30460","28120"
"In post","2023","65+","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","London","50","45","40410","31540"
"In post","2023","65+","Declared non-disabled","Unknown","Outside London","225","165","30980","27810"
"In post","2023","65+","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","White","London","920","760","43000","34630"
"In post","2023","65+","Declared non-disabled","White","Outside London","6300","4760","30800","27810"
"In post","2023","65+","Declared non-disabled","White","Overseas","20","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","White","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Asian","London","40","35","35740","28880"
"In post","2023","65+","Undeclared","Asian","Outside London","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Black","London","20","20","[c]","[c]"
"In post","2023","65+","Undeclared","Black","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Mixed","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Undeclared","London","50","40","45480","37020"
"In post","2023","65+","Undeclared","Undeclared","Outside London","170","130","34780","29730"
"In post","2023","65+","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","London","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Outside London","35","25","31650","28880"
"In post","2023","65+","Undeclared","White","London","80","65","40490","34530"
"In post","2023","65+","Undeclared","White","Outside London","500","375","30240","27470"
"In post","2023","65+","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Asian","London","30","20","[c]","[c]"
"In post","2023","65+","Unknown","Asian","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Black","London","20","20","[c]","[c]"
"In post","2023","65+","Unknown","Black","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Mixed","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Undeclared","London","15","15","[c]","[c]"
"In post","2023","65+","Unknown","Undeclared","Outside London","45","30","35810","32720"
"In post","2023","65+","Unknown","Unknown","London","140","115","42960","35130"
"In post","2023","65+","Unknown","Unknown","Outside London","720","545","30560","26400"
"In post","2023","65+","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","65+","Unknown","White","London","110","90","53600","41980"
"In post","2023","65+","Unknown","White","Outside London","545","420","32860","28120"
"In post","2023","65+","Unknown","White","Overseas","5","5","[c]","[c]"
"In post","2023","65+","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Asian","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Asian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Black","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Black","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Mixed","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","White","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","White","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Asian","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Asian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Black","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Black","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Mixed","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","White","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","White","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Asian","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Asian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Black","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Mixed","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","White","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","White","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Asian","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Asian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Black","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Black","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Mixed","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Outside London","75","[c]","21240","21780"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","London","120","[c]","33770","32520"
"Leaver CS","2023","20-29","Declared disabled","White","Outside London","465","[c]","25720","24240"
"Leaver CS","2023","20-29","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","London","330","[c]","31320","31060"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Outside London","440","[c]","25500","24390"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Unknown","5","[c]","[c]","[c]"
