"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Unknown","485","375","23420","22520"
"In post","2023","65+","Unknown","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Unknown","EO","Unknown","210","155","30220","29450"
"In post","2023","65+","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Unknown","G6/G7","Unknown","90","75","62830","61920"
"In post","2023","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Unknown","185","140","41740","42060"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","110","85","33780","29050"
"In post","2023","65+","White","AA/AO","Heterosexual / straight","3295","2550","22880","22220"
"In post","2023","65+","White","AA/AO","LGBO","60","45","22400","21960"
"In post","2023","65+","White","AA/AO","Undeclared","400","290","22600","22150"
"In post","2023","65+","White","AA/AO","Unknown","565","410","24210","22520"
"In post","2023","65+","White","EO","Heterosexual / straight","2020","1495","29070","28120"
"In post","2023","65+","White","EO","LGBO","55","45","29350","28120"
"In post","2023","65+","White","EO","Undeclared","285","200","29070","28120"
"In post","2023","65+","White","EO","Unknown","320","220","29470","28120"
"In post","2023","65+","White","G6/G7","Heterosexual / straight","660","530","63810","62000"
"In post","2023","65+","White","G6/G7","LGBO","15","10","[c]","[c]"
"In post","2023","65+","White","G6/G7","Undeclared","55","45","65140","62910"
"In post","2023","65+","White","G6/G7","Unknown","90","65","65730","65280"
"In post","2023","65+","White","SCS level","Heterosexual / straight","65","55","112130","98450"
"In post","2023","65+","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","White","SCS level","Unknown","15","10","[c]","[c]"
"In post","2023","65+","White","SEO/HEO","Heterosexual / straight","1580","1255","39970","38650"
"In post","2023","65+","White","SEO/HEO","LGBO","35","25","38910","36990"
"In post","2023","65+","White","SEO/HEO","Undeclared","175","140","39520","38640"
"In post","2023","65+","White","SEO/HEO","Unknown","135","95","41100","40060"
"In post","2023","65+","White","Unknown","Heterosexual / straight","410","315","31880","29050"
"In post","2023","65+","White","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","65+","White","Unknown","Undeclared","45","35","37540","38290"
"In post","2023","65+","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","White","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","Unknown","85","[c]","21720","21780"
"Leaver CS","2023","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","AA/AO","Heterosexual / straight","305","[c]","22160","21780"
"Leaver CS","2023","20-29","Asian","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","AA/AO","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","EO","Heterosexual / straight","270","[c]","28390","28120"
"Leaver CS","2023","20-29","Asian","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Asian","EO","Unknown","25","[c]","[c]","[c]"
