"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Planning Inspectors","G7","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Policy","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Policy","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AO","Female","Heterosexual / straight","235","215","24710","25340"
"In post","2023","Policy","AO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Policy","AO","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Policy","AO","Female","Unknown","45","45","24730","25340"
"In post","2023","Policy","AO","Male","Heterosexual / straight","125","125","25360","25610"
"In post","2023","Policy","AO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Policy","AO","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Policy","AO","Male","Unknown","30","30","[c]","[c]"
"In post","2023","Policy","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","EO","Female","Heterosexual / straight","960","915","29040","29080"
"In post","2023","Policy","EO","Female","LGBO","85","85","28030","28410"
"In post","2023","Policy","EO","Female","Undeclared","105","105","28630","28700"
"In post","2023","Policy","EO","Female","Unknown","240","235","29190","29530"
"In post","2023","Policy","EO","Male","Heterosexual / straight","590","580","29180","29430"
"In post","2023","Policy","EO","Male","LGBO","55","50","28890","29080"
"In post","2023","Policy","EO","Male","Undeclared","75","75","28880","28740"
"In post","2023","Policy","EO","Male","Unknown","155","155","29290","29510"
"In post","2023","Policy","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","G6","Female","Heterosexual / straight","1480","1390","67880","66790"
"In post","2023","Policy","G6","Female","LGBO","75","75","68400","66490"
"In post","2023","Policy","G6","Female","Undeclared","125","115","68650","67890"
"In post","2023","Policy","G6","Female","Unknown","315","300","67650","66700"
"In post","2023","Policy","G6","Male","Heterosexual / straight","1380","1355","68250","66860"
"In post","2023","Policy","G6","Male","LGBO","180","175","67790","66790"
"In post","2023","Policy","G6","Male","Undeclared","160","155","69580","69180"
"In post","2023","Policy","G6","Male","Unknown","270","265","68230","67160"
"In post","2023","Policy","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","G7","Female","Heterosexual / straight","3695","3545","55900","55120"
"In post","2023","Policy","G7","Female","LGBO","305","300","55140","55000"
"In post","2023","Policy","G7","Female","Undeclared","370","360","55970","55120"
"In post","2023","Policy","G7","Female","Unknown","860","835","56240","55720"
"In post","2023","Policy","G7","Male","Heterosexual / straight","3170","3130","56230","55350"
"In post","2023","Policy","G7","Male","LGBO","455","450","56220","55160"
"In post","2023","Policy","G7","Male","Undeclared","375","370","57050","56080"
"In post","2023","Policy","G7","Male","Unknown","765","755","56790","55860"
"In post","2023","Policy","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","HEO","Female","Heterosexual / straight","2740","2650","34910","34670"
"In post","2023","Policy","HEO","Female","LGBO","305","295","34350","34270"
"In post","2023","Policy","HEO","Female","Undeclared","265","260","34960","34540"
"In post","2023","Policy","HEO","Female","Unknown","650","635","35520","35410"
"In post","2023","Policy","HEO","Male","Heterosexual / straight","2045","2020","35020","34670"
"In post","2023","Policy","HEO","Male","LGBO","300","295","34780","34670"
"In post","2023","Policy","HEO","Male","Undeclared","250","245","35130","34670"
"In post","2023","Policy","HEO","Male","Unknown","555","550","35450","35040"
"In post","2023","Policy","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","SCS level","Female","Heterosexual / straight","790","740","84660","78620"
"In post","2023","Policy","SCS level","Female","LGBO","55","55","82820","76570"
"In post","2023","Policy","SCS level","Female","Undeclared","55","55","82270","78160"
"In post","2023","Policy","SCS level","Female","Unknown","130","125","89860","79320"
"In post","2023","Policy","SCS level","Male","Heterosexual / straight","710","705","86950","79720"
"In post","2023","Policy","SCS level","Male","LGBO","85","85","85330","79370"
"In post","2023","Policy","SCS level","Male","Undeclared","50","50","87820","80500"
"In post","2023","Policy","SCS level","Male","Unknown","120","120","90840","80600"
"In post","2023","Policy","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","SEO","Female","Heterosexual / straight","2760","2655","41800","41360"
"In post","2023","Policy","SEO","Female","LGBO","285","280","41470","41060"
"In post","2023","Policy","SEO","Female","Undeclared","320","305","42000","41420"
"In post","2023","Policy","SEO","Female","Unknown","605","590","42480","43000"
"In post","2023","Policy","SEO","Male","Heterosexual / straight","2025","2005","42250","41440"
"In post","2023","Policy","SEO","Male","LGBO","265","265","41600","41200"
"In post","2023","Policy","SEO","Male","Undeclared","295","290","42640","41830"
"In post","2023","Policy","SEO","Male","Unknown","550","545","42360","42510"
"In post","2023","Policy","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Policy","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Policy","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Policy","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AO","Female","Heterosexual / straight","95","90","23460","23200"
"In post","2023","Project Delivery","AO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","AO","Female","Unknown","45","40","22850","23390"
"In post","2023","Project Delivery","AO","Male","Heterosexual / straight","85","80","23410","23200"
"In post","2023","Project Delivery","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","AO","Male","Unknown","35","35","23280","24750"
"In post","2023","Project Delivery","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","EO","Female","Heterosexual / straight","655","605","28080","27890"
"In post","2023","Project Delivery","EO","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Project Delivery","EO","Female","Undeclared","55","50","28180","27550"
"In post","2023","Project Delivery","EO","Female","Unknown","145","130","28150","28080"
"In post","2023","Project Delivery","EO","Male","Heterosexual / straight","340","330","27900","27890"
"In post","2023","Project Delivery","EO","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Project Delivery","EO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Project Delivery","EO","Male","Unknown","90","85","28470","28120"
"In post","2023","Project Delivery","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","G6","Female","Heterosexual / straight","590","570","68490","68070"
"In post","2023","Project Delivery","G6","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Project Delivery","G6","Female","Undeclared","70","70","68810","66860"
"In post","2023","Project Delivery","G6","Female","Unknown","95","90","68280","68610"
"In post","2023","Project Delivery","G6","Male","Heterosexual / straight","695","680","69270","68600"
"In post","2023","Project Delivery","G6","Male","LGBO","45","45","69990","69940"
"In post","2023","Project Delivery","G6","Male","Undeclared","80","80","69920","69940"
"In post","2023","Project Delivery","G6","Male","Unknown","130","125","70480","69500"
"In post","2023","Project Delivery","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","G7","Female","Heterosexual / straight","1635","1565","55150","55150"
"In post","2023","Project Delivery","G7","Female","LGBO","90","85","54730","54470"
"In post","2023","Project Delivery","G7","Female","Undeclared","125","125","54560","55110"
"In post","2023","Project Delivery","G7","Female","Unknown","265","255","56050","55780"
"In post","2023","Project Delivery","G7","Male","Heterosexual / straight","1570","1550","55550","55740"
"In post","2023","Project Delivery","G7","Male","LGBO","100","100","54710","55120"
"In post","2023","Project Delivery","G7","Male","Undeclared","210","205","55990","56180"
"In post","2023","Project Delivery","G7","Male","Unknown","280","275","56270","56290"
"In post","2023","Project Delivery","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HEO","Female","Heterosexual / straight","1825","1710","34130","34170"
"In post","2023","Project Delivery","HEO","Female","LGBO","105","105","33530","34110"
"In post","2023","Project Delivery","HEO","Female","Undeclared","175","165","34380","34300"
"In post","2023","Project Delivery","HEO","Female","Unknown","455","440","33550","34000"
"In post","2023","Project Delivery","HEO","Male","Heterosexual / straight","1180","1155","34410","34170"
"In post","2023","Project Delivery","HEO","Male","LGBO","95","95","34110","34170"
"In post","2023","Project Delivery","HEO","Male","Undeclared","120","115","34570","34350"
"In post","2023","Project Delivery","HEO","Male","Unknown","335","335","33840","34250"
"In post","2023","Project Delivery","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Female","Heterosexual / straight","160","155","90600","84710"
"In post","2023","Project Delivery","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Male","Heterosexual / straight","210","210","93230","86250"
"In post","2023","Project Delivery","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","SEO","Female","Heterosexual / straight","2045","1950","41500","41780"
"In post","2023","Project Delivery","SEO","Female","LGBO","105","100","41130","41200"
"In post","2023","Project Delivery","SEO","Female","Undeclared","200","195","41490","41800"
"In post","2023","Project Delivery","SEO","Female","Unknown","360","345","41780","42140"
"In post","2023","Project Delivery","SEO","Male","Heterosexual / straight","1810","1775","41960","41800"
"In post","2023","Project Delivery","SEO","Male","LGBO","110","105","41870","42140"
"In post","2023","Project Delivery","SEO","Male","Undeclared","220","210","42750","42200"
"In post","2023","Project Delivery","SEO","Male","Unknown","345","340","42270","42140"
"In post","2023","Project Delivery","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Female","Heterosexual / straight","145","140","41390","39500"
"In post","2023","Project Delivery","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Male","Heterosexual / straight","260","260","50240","51560"
"In post","2023","Project Delivery","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Male","Unknown","35","35","37500","38990"
"In post","2023","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","AA","Female","Heterosexual / straight","105","100","19460","19270"
"In post","2023","Property","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","AA","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","AA","Female","Unknown","60","50","19820","19770"
"In post","2023","Property","AA","Male","Heterosexual / straight","235","230","19210","18830"
"In post","2023","Property","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","AA","Male","Undeclared","30","25","[c]","[c]"
"In post","2023","Property","AA","Male","Unknown","80","80","19390","18830"
"In post","2023","Property","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","AO","Female","Heterosexual / straight","145","125","22990","22520"
"In post","2023","Property","AO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Property","AO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Property","AO","Female","Unknown","75","65","23010","22520"
"In post","2023","Property","AO","Male","Heterosexual / straight","150","145","23340","22520"
"In post","2023","Property","AO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Property","AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Property","AO","Male","Unknown","75","75","23410","22520"
"In post","2023","Property","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","EO","Female","Heterosexual / straight","450","400","28300","27810"
"In post","2023","Property","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Property","EO","Female","Undeclared","50","45","28960","27810"
"In post","2023","Property","EO","Female","Unknown","155","140","28150","27740"
"In post","2023","Property","EO","Male","Heterosexual / straight","435","425","28030","27470"
"In post","2023","Property","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Property","EO","Male","Undeclared","50","45","28490","27810"
"In post","2023","Property","EO","Male","Unknown","165","160","28120","27740"
"In post","2023","Property","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","G6","Female","Heterosexual / straight","80","80","65920","66010"
"In post","2023","Property","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","G6","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Property","G6","Male","Heterosexual / straight","155","155","67390","66700"
"In post","2023","Property","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Property","G6","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","G6","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Property","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","G7","Female","Heterosexual / straight","255","245","54780","55110"
"In post","2023","Property","G7","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Property","G7","Female","Undeclared","30","30","56840","56120"
"In post","2023","Property","G7","Female","Unknown","30","30","[c]","[c]"
"In post","2023","Property","G7","Male","Heterosexual / straight","440","430","57000","56180"
"In post","2023","Property","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Property","G7","Male","Undeclared","65","60","57260","57440"
"In post","2023","Property","G7","Male","Unknown","75","75","56760","56160"
"In post","2023","Property","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HEO","Female","Heterosexual / straight","525","505","33910","33990"
"In post","2023","Property","HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Property","HEO","Female","Undeclared","65","60","35060","34300"
"In post","2023","Property","HEO","Female","Unknown","125","120","33220","33810"
"In post","2023","Property","HEO","Male","Heterosexual / straight","675","655","34790","34300"
"In post","2023","Property","HEO","Male","LGBO","35","35","33640","33830"
"In post","2023","Property","HEO","Male","Undeclared","85","80","35250","34520"
"In post","2023","Property","HEO","Male","Unknown","195","195","33850","34050"
"In post","2023","Property","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Male","Heterosexual / straight","45","45","92430","89510"
"In post","2023","Property","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Property","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SEO","Female","Heterosexual / straight","440","415","42640","41800"
"In post","2023","Property","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Property","SEO","Female","Undeclared","60","55","44740","44230"
"In post","2023","Property","SEO","Female","Unknown","75","70","45140","45560"
"In post","2023","Property","SEO","Male","Heterosexual / straight","670","655","43680","42970"
"In post","2023","Property","SEO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Property","SEO","Male","Undeclared","85","80","44290","43770"
"In post","2023","Property","SEO","Male","Unknown","160","155","45130","44710"
"In post","2023","Property","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Female","Heterosexual / straight","45","40","24870","24910"
"In post","2023","Psychology","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","EO","Female","Heterosexual / straight","275","270","28780","28480"
"In post","2023","Psychology","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Psychology","EO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Psychology","EO","Female","Unknown","75","70","31620","31290"
"In post","2023","Psychology","EO","Male","Heterosexual / straight","60","60","28790","28480"
"In post","2023","Psychology","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Psychology","EO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Psychology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Psychology","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Psychology","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G7","Female","Heterosexual / straight","65","60","64430","66460"
"In post","2023","Psychology","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G7","Female","Unknown","15","10","[c]","[c]"
"In post","2023","Psychology","G7","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Psychology","G7","Male","LGBO","[c]","[c]","[c]","[c]"
