"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Economics","SCS level","20","20","[c]","[c]"
"In post","2023","Unknown","Economics","SEO/HEO","285","285","36820","35410"
"In post","2023","Unknown","Finance","AA/AO","305","280","23560","22920"
"In post","2023","Unknown","Finance","EO","310","300","28300","27450"
"In post","2023","Unknown","Finance","G6/G7","425","415","60370","58110"
"In post","2023","Unknown","Finance","SCS level","45","45","87860","81870"
"In post","2023","Unknown","Finance","SEO/HEO","740","720","38420","38470"
"In post","2023","Unknown","Finance","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Geography","AA/AO","20","20","[c]","[c]"
"In post","2023","Unknown","Geography","EO","60","55","28220","27610"
"In post","2023","Unknown","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","SEO/HEO","55","50","37000","34370"
"In post","2023","Unknown","Human Resources","AA/AO","315","290","22880","22220"
"In post","2023","Unknown","Human Resources","EO","650","625","28770","27690"
"In post","2023","Unknown","Human Resources","G6/G7","325","320","60280","57640"
"In post","2023","Unknown","Human Resources","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","Human Resources","SEO/HEO","1055","1030","40620","38530"
"In post","2023","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","G6/G7","20","15","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","SEO/HEO","45","40","51370","52750"
"In post","2023","Unknown","Intelligence Analysis","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","EO","250","245","27550","27080"
"In post","2023","Unknown","Intelligence Analysis","G6/G7","40","40","61860","61290"
"In post","2023","Unknown","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","SEO/HEO","200","195","39220","38030"
"In post","2023","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","G6/G7","25","25","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","SEO/HEO","65","60","39940","39660"
"In post","2023","Unknown","International Trade","EO","50","50","28190","29280"
"In post","2023","Unknown","International Trade","G6/G7","365","360","58000","55500"
"In post","2023","Unknown","International Trade","SCS level","50","50","86280","77860"
"In post","2023","Unknown","International Trade","SEO/HEO","425","420","39360","41550"
"In post","2023","Unknown","Knowledge and Information Management","AA/AO","60","55","23230","22220"
"In post","2023","Unknown","Knowledge and Information Management","EO","90","85","28090","27470"
"In post","2023","Unknown","Knowledge and Information Management","G6/G7","65","60","58170","55850"
"In post","2023","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","SEO/HEO","145","140","37390","36180"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","AA/AO","55","50","23780","22520"
"In post","2023","Unknown","Legal","EO","360","345","29650","28130"
"In post","2023","Unknown","Legal","G6/G7","1160","1090","58860","56450"
"In post","2023","Unknown","Legal","SCS level","50","50","95710","85510"
"In post","2023","Unknown","Legal","SEO/HEO","520","500","39290","38780"
"In post","2023","Unknown","Medicine","AA/AO","125","115","22470","23180"
"In post","2023","Unknown","Medicine","EO","100","95","32380","32930"
"In post","2023","Unknown","Medicine","G6/G7","245","205","75790","79390"
"In post","2023","Unknown","Medicine","SCS level","75","60","102350","99430"
"In post","2023","Unknown","Medicine","SEO/HEO","250","225","40670","40590"
"In post","2023","Unknown","Operational Delivery","AA/AO","22865","21155","24120","22520"
"In post","2023","Unknown","Operational Delivery","EO","15845","15155","29660","28120"
"In post","2023","Unknown","Operational Delivery","G6/G7","1150","1120","59830","57970"
"In post","2023","Unknown","Operational Delivery","SCS level","115","110","100720","95000"
"In post","2023","Unknown","Operational Delivery","SEO/HEO","6415","6195","38460","37690"
"In post","2023","Unknown","Operational Delivery","Unknown","3275","2970","27600","26840"
"In post","2023","Unknown","Operational Research","AA/AO","85","85","22440","22520"
"In post","2023","Unknown","Operational Research","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Operational Research","G6/G7","70","70","56050","55720"
"In post","2023","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","SEO/HEO","190","185","36720","36240"
"In post","2023","Unknown","Other","AA/AO","1030","980","23090","22220"
"In post","2023","Unknown","Other","EO","490","475","30010","29740"
"In post","2023","Unknown","Other","G6/G7","285","275","60240","57410"
"In post","2023","Unknown","Other","SCS level","35","30","103350","102000"
"In post","2023","Unknown","Other","SEO/HEO","635","600","38530","37440"
"In post","2023","Unknown","Other","Unknown","1700","1700","41930","40000"
"In post","2023","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Planning","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","G6/G7","50","45","56400","48660"
"In post","2023","Unknown","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","AA/AO","105","100","24420","24220"
"In post","2023","Unknown","Policy","EO","550","545","28750","28850"
"In post","2023","Unknown","Policy","G6/G7","2860","2805","59340","57620"
"In post","2023","Unknown","Policy","SCS level","295","290","89490","79980"
"In post","2023","Unknown","Policy","SEO/HEO","3075","3030","38370","38020"
"In post","2023","Unknown","Policy","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","AA/AO","90","90","22980","23390"
"In post","2023","Unknown","Project Delivery","EO","320","310","27800","27230"
"In post","2023","Unknown","Project Delivery","G6/G7","1090","1065","59430","57930"
"In post","2023","Unknown","Project Delivery","SCS level","85","85","91640","84170"
"In post","2023","Unknown","Project Delivery","SEO/HEO","1945","1900","37670","37590"
"In post","2023","Unknown","Project Delivery","Unknown","95","90","39480","40000"
"In post","2023","Unknown","Property","AA/AO","325","305","20780","19770"
"In post","2023","Unknown","Property","EO","295","285","27810","27140"
"In post","2023","Unknown","Property","G6/G7","140","135","58810","57640"
"In post","2023","Unknown","Property","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Property","SEO/HEO","560","550","38080","36590"
"In post","2023","Unknown","Property","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","EO","75","70","32040","31290"
"In post","2023","Unknown","Psychology","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Psychology","SEO/HEO","75","65","37860","34260"
"In post","2023","Unknown","Science and Engineering","AA/AO","335","330","21990","21580"
"In post","2023","Unknown","Science and Engineering","EO","215","210","27310","27080"
"In post","2023","Unknown","Science and Engineering","G6/G7","545","520","56530","55110"
"In post","2023","Unknown","Science and Engineering","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","SEO/HEO","1215","1195","36190","34370"
"In post","2023","Unknown","Science and Engineering","Unknown","140","140","41240","39040"
"In post","2023","Unknown","Security","AA/AO","1695","1670","30400","27500"
"In post","2023","Unknown","Security","EO","255","255","33800","30700"
"In post","2023","Unknown","Security","G6/G7","145","145","60900","57970"
"In post","2023","Unknown","Security","SCS level","25","25","[c]","[c]"
"In post","2023","Unknown","Security","SEO/HEO","360","350","40330","39090"
"In post","2023","Unknown","Security","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","G6/G7","70","65","57920","55550"
"In post","2023","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","SEO/HEO","330","320","38040","39190"
"In post","2023","Unknown","Statistics","AA/AO","45","45","23410","23500"
"In post","2023","Unknown","Statistics","EO","50","50","28820","29260"
"In post","2023","Unknown","Statistics","G6/G7","120","115","56830","55480"
"In post","2023","Unknown","Statistics","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","SEO/HEO","445","435","36960","37590"
"In post","2023","Unknown","Tax","AA/AO","855","785","22580","22520"
"In post","2023","Unknown","Tax","EO","1375","1315","28660","28130"
"In post","2023","Unknown","Tax","G6/G7","400","380","61680","57970"
"In post","2023","Unknown","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","SEO/HEO","1785","1715","37290","35000"
"In post","2023","Unknown","Unknown","AA/AO","2165","2040","24300","23340"
"In post","2023","Unknown","Unknown","EO","2155","2085","29630","29100"
"In post","2023","Unknown","Unknown","G6/G7","2545","2465","62600","59870"
"In post","2023","Unknown","Unknown","SCS level","290","280","95890","85200"
"In post","2023","Unknown","Unknown","SEO/HEO","4520","4400","38750","38120"
"In post","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","SEO/HEO","25","20","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","EO","45","[c]","28620","28120"
"Leaver CS","2023","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","EO","35","[c]","27340","27570"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","G6/G7","45","[c]","61460","58850"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","SEO/HEO","70","[c]","37760","37230"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","SEO/HEO","35","[c]","38770","36880"
"Leaver CS","2023","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","AA/AO","45","[c]","21860","22220"
"Leaver CS","2023","Declared disabled","Human Resources","EO","35","[c]","29810","29270"
"Leaver CS","2023","Declared disabled","Human Resources","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","SEO/HEO","55","[c]","37390","34500"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","G6/G7","40","[c]","61830","62170"
"Leaver CS","2023","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","AA/AO","1530","[c]","21910","21690"
"Leaver CS","2023","Declared disabled","Operational Delivery","EO","1025","[c]","28570","28120"
"Leaver CS","2023","Declared disabled","Operational Delivery","G6/G7","65","[c]","60440","59520"
"Leaver CS","2023","Declared disabled","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Delivery","SEO/HEO","280","[c]","36680","34970"
"Leaver CS","2023","Declared disabled","Operational Delivery","Unknown","300","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","AA/AO","90","[c]","21670","21690"
"Leaver CS","2023","Declared disabled","Other","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","G6/G7","55","[c]","58860","57120"
"Leaver CS","2023","Declared disabled","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","SEO/HEO","85","[c]","37270","36740"
"Leaver CS","2023","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SEO/HEO","60","[c]","38390","39190"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","SEO/HEO","60","[c]","36910","35630"
"Leaver CS","2023","Declared disabled","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","AA/AO","50","[c]","31570","27500"
"Leaver CS","2023","Declared disabled","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","60","[c]","23170","23340"
"Leaver CS","2023","Declared disabled","Unknown","EO","50","[c]","28070","28370"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","60","[c]","60240","56430"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","85","[c]","38990","37940"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","G6/G7","40","[c]","61630","60140"
"Leaver CS","2023","Declared non-disabled","Commercial","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","SEO/HEO","125","[c]","37930","38010"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","G6/G7","55","[c]","59680","57680"
"Leaver CS","2023","Declared non-disabled","Communications","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","SEO/HEO","135","[c]","38990","39140"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","AA/AO","80","[c]","22820","21690"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","EO","165","[c]","28680","28120"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SEO/HEO","70","[c]","38180","38470"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","AA/AO","50","[c]","22730","22220"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","EO","160","[c]","28130","27570"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","G6/G7","340","[c]","60690","59080"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","SEO/HEO","510","[c]","39210","39330"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","AA/AO","55","[c]","21240","19860"
"Leaver CS","2023","Declared non-disabled","Economics","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","G6/G7","35","[c]","57890","55130"
"Leaver CS","2023","Declared non-disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","SEO/HEO","45","[c]","35630","33570"
"Leaver CS","2023","Declared non-disabled","Finance","AA/AO","55","[c]","22530","21840"
"Leaver CS","2023","Declared non-disabled","Finance","EO","80","[c]","27590","27570"
"Leaver CS","2023","Declared non-disabled","Finance","G6/G7","110","[c]","61490","59760"
"Leaver CS","2023","Declared non-disabled","Finance","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SEO/HEO","210","[c]","39500","38800"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Geography","EO","5","[c]","[c]","[c]"
