"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","EO","5","5","[c]","[c]"
"In post","2023","Social Research","London","G6/G7","255","245","62150","61530"
"In post","2023","Social Research","London","SCS level","10","10","81460","80460"
"In post","2023","Social Research","London","SEO/HEO","330","320","40740","41950"
"In post","2023","Social Research","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Social Research","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","North East (England)","SEO/HEO","45","45","35500","33000"
"In post","2023","Social Research","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","North West (England)","G6/G7","25","20","57530","57970"
"In post","2023","Social Research","North West (England)","SEO/HEO","60","55","38150","38470"
"In post","2023","Social Research","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","G6/G7","50","45","54150","52490"
"In post","2023","Social Research","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","SEO/HEO","185","170","35880","37690"
"In post","2023","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","G6/G7","10","10","60400","61000"
"In post","2023","Social Research","South West (England)","SEO/HEO","25","20","37690","37590"
"In post","2023","Social Research","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Social Research","Wales","EO","10","5","[c]","[c]"
"In post","2023","Social Research","Wales","G6/G7","90","85","55780","52490"
"In post","2023","Social Research","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Wales","SEO/HEO","280","270","37260","39190"
"In post","2023","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","SEO/HEO","15","15","36470","36100"
"In post","2023","Social Research","Yorkshire and The Humber","G6/G7","35","35","56540","53190"
"In post","2023","Social Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","SEO/HEO","75","75","39250","39690"
"In post","2023","Statistics","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","SEO/HEO","15","15","37660","37760"
"In post","2023","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","SEO/HEO","15","15","41010","41200"
"In post","2023","Statistics","London","AA/AO","50","50","24000","23500"
"In post","2023","Statistics","London","EO","90","90","30910","30950"
"In post","2023","Statistics","London","G6/G7","415","395","62530","61540"
"In post","2023","Statistics","London","SCS level","40","40","88810","82980"
"In post","2023","Statistics","London","SEO/HEO","650","635","39980","40080"
"In post","2023","Statistics","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North East (England)","EO","10","10","27400","28210"
"In post","2023","Statistics","North East (England)","G6/G7","60","55","56210","53190"
"In post","2023","Statistics","North East (England)","SEO/HEO","100","95","37150","37830"
"In post","2023","Statistics","North West (England)","EO","15","15","27030","27650"
"In post","2023","Statistics","North West (England)","G6/G7","55","50","59150","57970"
"In post","2023","Statistics","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","SEO/HEO","160","160","37890","37590"
"In post","2023","Statistics","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Statistics","Scotland","G6/G7","10","10","54550","51980"
"In post","2023","Statistics","Scotland","SEO/HEO","20","20","35980","34250"
"In post","2023","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","EO","25","25","28310","28970"
"In post","2023","Statistics","South East (England)","G6/G7","55","50","56310","55110"
"In post","2023","Statistics","South East (England)","SCS level","10","10","83660","73330"
"In post","2023","Statistics","South East (England)","SEO/HEO","140","135","36600","36880"
"In post","2023","Statistics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","EO","30","30","27760","27140"
"In post","2023","Statistics","South West (England)","G6/G7","45","45","59950","61480"
"In post","2023","Statistics","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","SEO/HEO","140","130","38050","38110"
"In post","2023","Statistics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Statistics","Wales","EO","30","30","27800","27890"
"In post","2023","Statistics","Wales","G6/G7","140","135","56160","52490"
"In post","2023","Statistics","Wales","SCS level","10","10","84460","73820"
"In post","2023","Statistics","Wales","SEO/HEO","230","220","37270","39190"
"In post","2023","Statistics","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","EO","10","10","26080","26340"
"In post","2023","Statistics","West Midlands (England)","G6/G7","20","20","55510","52150"
"In post","2023","Statistics","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","SEO/HEO","55","55","36030","34810"
"In post","2023","Statistics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","EO","15","10","27670","28210"
"In post","2023","Statistics","Yorkshire and The Humber","G6/G7","80","75","56850","53190"
"In post","2023","Statistics","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","SEO/HEO","145","140","37360","38120"
"In post","2023","Tax","East Midlands (England)","AA/AO","115","105","22520","22520"
"In post","2023","Tax","East Midlands (England)","EO","380","365","28140","28130"
"In post","2023","Tax","East Midlands (England)","G6/G7","240","230","60310","57970"
"In post","2023","Tax","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","East Midlands (England)","SEO/HEO","655","630","37130","35000"
"In post","2023","Tax","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","EO","15","10","29510","29730"
"In post","2023","Tax","East of England","G6/G7","15","15","63000","59290"
"In post","2023","Tax","East of England","SEO/HEO","65","60","37730","35330"
"In post","2023","Tax","London","AA/AO","55","50","26610","26920"
"In post","2023","Tax","London","EO","475","445","33030","32540"
"In post","2023","Tax","London","G6/G7","505","480","68650","65230"
"In post","2023","Tax","London","SCS level","20","20","87160","85040"
"In post","2023","Tax","London","SEO/HEO","1285","1220","41920","39880"
"In post","2023","Tax","North East (England)","AA/AO","440","400","22520","22520"
"In post","2023","Tax","North East (England)","EO","700","670","28150","28130"
"In post","2023","Tax","North East (England)","G6/G7","240","230","60470","57970"
"In post","2023","Tax","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","North East (England)","SEO/HEO","805","780","36740","35000"
"In post","2023","Tax","North West (England)","AA/AO","510","465","22520","22520"
"In post","2023","Tax","North West (England)","EO","710","680","28150","27890"
"In post","2023","Tax","North West (England)","G6/G7","560","535","61030","57970"
"In post","2023","Tax","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Tax","North West (England)","SEO/HEO","1350","1295","37350","35000"
"In post","2023","Tax","Northern Ireland","AA/AO","105","100","22520","22520"
"In post","2023","Tax","Northern Ireland","EO","165","155","28060","27890"
"In post","2023","Tax","Northern Ireland","G6/G7","130","125","59530","57970"
"In post","2023","Tax","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Northern Ireland","SEO/HEO","350","335","37010","35000"
"In post","2023","Tax","Scotland","AA/AO","365","345","22520","22520"
"In post","2023","Tax","Scotland","EO","415","375","28380","28130"
"In post","2023","Tax","Scotland","G6/G7","300","285","60660","57970"
"In post","2023","Tax","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","Scotland","SEO/HEO","890","840","36950","35000"
"In post","2023","Tax","South East (England)","AA/AO","60","55","22600","22520"
"In post","2023","Tax","South East (England)","EO","110","95","29500","29730"
"In post","2023","Tax","South East (England)","G6/G7","70","65","63640","59290"
"In post","2023","Tax","South East (England)","SEO/HEO","235","210","38000","36990"
"In post","2023","Tax","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Tax","South West (England)","EO","60","55","28820","28130"
"In post","2023","Tax","South West (England)","G6/G7","180","175","61280","57970"
"In post","2023","Tax","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","South West (England)","SEO/HEO","295","275","37470","35000"
"In post","2023","Tax","Wales","AA/AO","150","140","22520","22520"
"In post","2023","Tax","Wales","EO","525","500","28120","28130"
"In post","2023","Tax","Wales","G6/G7","190","185","59760","57970"
"In post","2023","Tax","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Wales","SEO/HEO","745","720","36700","35000"
"In post","2023","Tax","West Midlands (England)","AA/AO","90","85","22520","22520"
"In post","2023","Tax","West Midlands (England)","EO","360","340","28250","27890"
"In post","2023","Tax","West Midlands (England)","G6/G7","230","220","60780","57970"
"In post","2023","Tax","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Tax","West Midlands (England)","SEO/HEO","690","660","37210","35000"
"In post","2023","Tax","Yorkshire and The Humber","AA/AO","155","145","22520","22520"
"In post","2023","Tax","Yorkshire and The Humber","EO","485","465","28150","28130"
"In post","2023","Tax","Yorkshire and The Humber","G6/G7","225","215","60550","57970"
"In post","2023","Tax","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Yorkshire and The Humber","SEO/HEO","620","590","36560","35000"
"In post","2023","Unknown","East Midlands (England)","AA/AO","70","65","22560","22520"
"In post","2023","Unknown","East Midlands (England)","EO","80","75","27880","27890"
"In post","2023","Unknown","East Midlands (England)","G6/G7","60","60","64060","57970"
"In post","2023","Unknown","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","225","220","36600","35000"
"In post","2023","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","EO","15","15","27460","27290"
"In post","2023","Unknown","East of England","G6/G7","20","20","58680","56000"
"In post","2023","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","SEO/HEO","25","25","36870","35000"
"In post","2023","Unknown","London","AA/AO","215","200","27110","25610"
"In post","2023","Unknown","London","EO","765","750","30170","30190"
"In post","2023","Unknown","London","G6/G7","2160","2100","62020","60310"
"In post","2023","Unknown","London","SCS level","445","430","94520","83750"
"In post","2023","Unknown","London","SEO/HEO","2480","2440","37430","37130"
"In post","2023","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","AA/AO","130","115","22470","22520"
"In post","2023","Unknown","North East (England)","EO","150","145","27780","27890"
"In post","2023","Unknown","North East (England)","G6/G7","95","90","57380","55780"
"In post","2023","Unknown","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","North East (England)","SEO/HEO","270","265","36950","35000"
"In post","2023","Unknown","North West (England)","AA/AO","170","160","22270","22520"
"In post","2023","Unknown","North West (England)","EO","220","210","27790","27890"
"In post","2023","Unknown","North West (England)","G6/G7","200","195","58590","56000"
"In post","2023","Unknown","North West (England)","SCS level","25","25","92380","83870"
"In post","2023","Unknown","North West (England)","SEO/HEO","520","515","36240","34700"
"In post","2023","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","AA/AO","25","25","22390","22520"
"In post","2023","Unknown","Northern Ireland","EO","30","30","27970","27890"
"In post","2023","Unknown","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","50","50","36490","35000"
"In post","2023","Unknown","Overseas","G6/G7","25","25","69380","66280"
"In post","2023","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","15","15","46450","42740"
"In post","2023","Unknown","Overseas","Unknown","125","120","[c]","[c]"
"In post","2023","Unknown","Scotland","AA/AO","3870","3665","25030","24890"
"In post","2023","Unknown","Scotland","EO","3725","3580","30500","29450"
"In post","2023","Unknown","Scotland","G6/G7","3510","3370","66360","65280"
"In post","2023","Unknown","Scotland","SCS level","285","275","91140","85200"
"In post","2023","Unknown","Scotland","SEO/HEO","6805","6550","41360","41500"
"In post","2023","Unknown","South East (England)","AA/AO","80","75","23040","22520"
"In post","2023","Unknown","South East (England)","EO","80","70","28230","28120"
"In post","2023","Unknown","South East (England)","G6/G7","145","140","71030","68140"
"In post","2023","Unknown","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","South East (England)","SEO/HEO","150","145","38460","38120"
"In post","2023","Unknown","South West (England)","AA/AO","30","25","22470","22520"
"In post","2023","Unknown","South West (England)","EO","50","45","27520","27890"
"In post","2023","Unknown","South West (England)","G6/G7","115","110","57960","54820"
"In post","2023","Unknown","South West (England)","SCS level","10","10","101690","102710"
"In post","2023","Unknown","South West (England)","SEO/HEO","150","150","36220","35000"
"In post","2023","Unknown","Unknown","EO","50","50","25380","24610"
"In post","2023","Unknown","Unknown","G6/G7","30","30","58780","56430"
"In post","2023","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","30","30","36740","38050"
"In post","2023","Unknown","Wales","AA/AO","85","85","22400","22520"
"In post","2023","Unknown","Wales","EO","75","70","27960","27890"
"In post","2023","Unknown","Wales","G6/G7","60","60","57440","54680"
"In post","2023","Unknown","Wales","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Wales","SEO/HEO","195","190","36970","35000"
"In post","2023","Unknown","West Midlands (England)","AA/AO","40","40","22400","22520"
"In post","2023","Unknown","West Midlands (England)","EO","150","145","27830","27890"
"In post","2023","Unknown","West Midlands (England)","G6/G7","135","135","57790","56870"
"In post","2023","Unknown","West Midlands (England)","SCS level","15","15","113650","112620"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","400","395","37360","35000"
"In post","2023","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","170","160","22130","21830"
"In post","2023","Unknown","Yorkshire and The Humber","EO","275","265","26620","27110"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","335","325","56400","53030"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","30","30","83220","78140"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","510","495","35760","35000"
"In post","2023","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","G6/G7","15","15","55090","53620"
"In post","2023","Veterinarian","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Veterinarian","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","East of England","SEO/HEO","15","15","41530","38670"
"In post","2023","Veterinarian","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","SEO/HEO","10","10","41450","38560"
"In post","2023","Veterinarian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","G6/G7","10","10","52800","49400"
"In post","2023","Veterinarian","Scotland","SEO/HEO","25","25","38310","37710"
"In post","2023","Veterinarian","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","G6/G7","25","25","60950","60400"
"In post","2023","Veterinarian","South East (England)","SEO/HEO","20","20","41920","40300"
"In post","2023","Veterinarian","South West (England)","EO","15","15","25920","25920"
"In post","2023","Veterinarian","South West (England)","G6/G7","25","25","53550","53110"
"In post","2023","Veterinarian","South West (England)","SEO/HEO","60","55","39110","38200"
"In post","2023","Veterinarian","Wales","G6/G7","20","20","56790","55230"
"In post","2023","Veterinarian","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Wales","SEO/HEO","25","25","38660","37520"
"In post","2023","Veterinarian","West Midlands (England)","G6/G7","15","15","54750","55500"
"In post","2023","Veterinarian","West Midlands (England)","SEO/HEO","25","25","40700","38210"
"In post","2023","Veterinarian","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","SEO/HEO","20","20","37510","37720"
"Leaver CS","2023","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","10","[c]","29170","30590"
"Leaver CS","2023","Commercial","London","G6/G7","20","[c]","58400","56690"
"Leaver CS","2023","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO/HEO","45","[c]","36870","35620"
"Leaver CS","2023","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","SEO/HEO","20","[c]","37570","38050"
"Leaver CS","2023","Commercial","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","AA/AO","10","[c]","24990","24710"
"Leaver CS","2023","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","EO","15","[c]","26710","26960"
"Leaver CS","2023","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","SEO/HEO","20","[c]","38700","39890"
"Leaver CS","2023","Commercial","South West (England)","AA/AO","10","[c]","24710","26510"
"Leaver CS","2023","Commercial","South West (England)","EO","15","[c]","26560","26630"
"Leaver CS","2023","Commercial","South West (England)","G6/G7","20","[c]","60340","59470"
"Leaver CS","2023","Commercial","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","SEO/HEO","70","[c]","39110","41240"
"Leaver CS","2023","Commercial","South West (England)","Unknown","10","[c]","44980","39880"
"Leaver CS","2023","Commercial","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","SEO/HEO","15","[c]","36110","38330"
"Leaver CS","2023","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","15","[c]","38560","39090"
"Leaver CS","2023","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA/AO","15","[c]","23820","24810"
"Leaver CS","2023","Communications","London","EO","30","[c]","30250","29530"
"Leaver CS","2023","Communications","London","G6/G7","60","[c]","60060","59030"
"Leaver CS","2023","Communications","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO/HEO","140","[c]","39570","40050"
"Leaver CS","2023","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","SEO/HEO","15","[c]","37420","34040"
"Leaver CS","2023","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","EO","15","[c]","28040","28120"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","EO","15","[c]","30260","30020"
"Leaver CS","2023","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","AA/AO","25","[c]","25210","25610"
"Leaver CS","2023","Counter Fraud","London","EO","40","[c]","32120","31880"
"Leaver CS","2023","Counter Fraud","London","G6/G7","15","[c]","62770","61000"
"Leaver CS","2023","Counter Fraud","London","SEO/HEO","40","[c]","39710","39780"
"Leaver CS","2023","Counter Fraud","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
