"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","The National Archives","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","The National Archives","SEO","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","EO","Heterosexual / straight","50","50","32370","32300"
"In post","2023","Declared non-disabled","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","G6","Heterosexual / straight","50","50","76950","77360"
"In post","2023","Declared non-disabled","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","G7","Heterosexual / straight","110","110","59370","58290"
"In post","2023","Declared non-disabled","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","HEO","Heterosexual / straight","60","60","36380","36590"
"In post","2023","Declared non-disabled","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SEO","Heterosexual / straight","90","90","46950","45380"
"In post","2023","Declared non-disabled","UK Export Finance","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","AA","Heterosexual / straight","90","55","20610","20150"
"In post","2023","Declared non-disabled","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","AA","Unknown","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","AO","Heterosexual / straight","475","345","21640","21200"
"In post","2023","Declared non-disabled","UK Statistics Authority","AO","LGBO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","AO","Undeclared","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","AO","Unknown","80","55","21320","21200"
"In post","2023","Declared non-disabled","UK Statistics Authority","EO","Heterosexual / straight","285","260","25470","24840"
"In post","2023","Declared non-disabled","UK Statistics Authority","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","EO","Unknown","35","30","26070","25600"
"In post","2023","Declared non-disabled","UK Statistics Authority","G6","Heterosexual / straight","130","125","63180","61240"
"In post","2023","Declared non-disabled","UK Statistics Authority","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","G6","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","G7","Heterosexual / straight","450","430","52880","51460"
"In post","2023","Declared non-disabled","UK Statistics Authority","G7","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","G7","Unknown","70","65","53740","52490"
"In post","2023","Declared non-disabled","UK Statistics Authority","HEO","Heterosexual / straight","505","480","31860","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","HEO","LGBO","45","45","31760","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","HEO","Unknown","70","65","31930","31560"
"In post","2023","Declared non-disabled","UK Statistics Authority","SCS level","Heterosexual / straight","45","40","84640","77190"
"In post","2023","Declared non-disabled","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","SEO","Heterosexual / straight","490","465","38950","38510"
"In post","2023","Declared non-disabled","UK Statistics Authority","SEO","LGBO","35","35","39110","39300"
"In post","2023","Declared non-disabled","UK Statistics Authority","SEO","Undeclared","40","40","39290","39300"
"In post","2023","Declared non-disabled","UK Statistics Authority","SEO","Unknown","70","70","38860","38510"
"In post","2023","Declared non-disabled","UK Supreme Court","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Heterosexual / straight","65","60","43380","43000"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Heterosexual / straight","30","30","58540","58350"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","AO","Heterosexual / straight","550","505","25290","25620"
"In post","2023","Declared non-disabled","Welsh Government","AO","LGBO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","AO","Undeclared","65","60","25210","25620"
"In post","2023","Declared non-disabled","Welsh Government","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","EO","Heterosexual / straight","775","725","29890","30610"
"In post","2023","Declared non-disabled","Welsh Government","EO","LGBO","40","40","29690","30610"
"In post","2023","Declared non-disabled","Welsh Government","EO","Undeclared","85","80","30140","30610"
"In post","2023","Declared non-disabled","Welsh Government","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","G6","Heterosexual / straight","170","165","75210","76990"
"In post","2023","Declared non-disabled","Welsh Government","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","G6","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","G7","Heterosexual / straight","685","655","61940","63900"
"In post","2023","Declared non-disabled","Welsh Government","G7","LGBO","35","35","61860","63900"
"In post","2023","Declared non-disabled","Welsh Government","G7","Undeclared","80","75","63110","63900"
"In post","2023","Declared non-disabled","Welsh Government","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","HEO","Heterosexual / straight","1050","985","38570","39690"
"In post","2023","Declared non-disabled","Welsh Government","HEO","LGBO","45","45","37440","39690"
"In post","2023","Declared non-disabled","Welsh Government","HEO","Undeclared","120","115","39030","39690"
"In post","2023","Declared non-disabled","Welsh Government","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","SCS level","Heterosexual / straight","135","130","90840","81600"
"In post","2023","Declared non-disabled","Welsh Government","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","SEO","Heterosexual / straight","970","930","47830","49370"
"In post","2023","Declared non-disabled","Welsh Government","SEO","LGBO","45","45","46870","49370"
"In post","2023","Declared non-disabled","Welsh Government","SEO","Undeclared","95","90","48150","49370"
"In post","2023","Declared non-disabled","Welsh Government","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G6","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","G6","Heterosexual / straight","35","35","73850","68320"
"In post","2023","Undeclared","Cabinet Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","G7","Heterosexual / straight","55","55","60050","56430"
"In post","2023","Undeclared","Cabinet Office","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","G7","Undeclared","55","55","57390","56430"
"In post","2023","Undeclared","Cabinet Office","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","HEO","Heterosexual / straight","30","30","34630","34320"
"In post","2023","Undeclared","Cabinet Office","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","40","40","55450","55120"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Undeclared","60","60","55980","55120"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","45","45","34890","34670"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","40","40","35790","35420"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
