"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Unknown","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Human Resources","Female","70","65","42280","39130"
"In post","2023","Declared non-disabled","Unknown","Human Resources","Male","40","35","37740","33300"
"In post","2023","Declared non-disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Inspector of Education and Training","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Intelligence Analysis","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","International Trade","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","International Trade","Male","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Knowledge and Information Management","Female","35","30","34700","33830"
"In post","2023","Declared non-disabled","Unknown","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Legal","Female","145","135","56550","56450"
"In post","2023","Declared non-disabled","Unknown","Legal","Male","95","90","57800","56450"
"In post","2023","Declared non-disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Medicine","Female","30","25","44620","36170"
"In post","2023","Declared non-disabled","Unknown","Medicine","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Operational Delivery","Female","2400","2035","28510","28080"
"In post","2023","Declared non-disabled","Unknown","Operational Delivery","Male","1655","1570","31020","28120"
"In post","2023","Declared non-disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Other","Female","120","110","32860","30230"
"In post","2023","Declared non-disabled","Unknown","Other","Male","105","105","33260","28120"
"In post","2023","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Policy","Female","150","140","50160","46470"
"In post","2023","Declared non-disabled","Unknown","Policy","Male","125","125","51260","51360"
"In post","2023","Declared non-disabled","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Project Delivery","Female","95","90","42680","40770"
"In post","2023","Declared non-disabled","Unknown","Project Delivery","Male","105","100","47860","43400"
"In post","2023","Declared non-disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Property","Female","80","70","32660","29660"
"In post","2023","Declared non-disabled","Unknown","Property","Male","95","85","38080","35020"
"In post","2023","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Psychology","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Science and Engineering","Female","50","50","40800","39650"
"In post","2023","Declared non-disabled","Unknown","Science and Engineering","Male","205","195","44170","42620"
"In post","2023","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Security","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Security","Male","100","100","33130","29000"
"In post","2023","Declared non-disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Social Research","Female","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Social Research","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Statistics","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Statistics","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Tax","Female","55","50","40650","38300"
"In post","2023","Declared non-disabled","Unknown","Tax","Male","50","45","43110","36030"
"In post","2023","Declared non-disabled","Unknown","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Female","70","65","38490","31030"
"In post","2023","Declared non-disabled","Unknown","Unknown","Male","60","60","44490","34700"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Veterinarian","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Commercial","Female","2215","2110","46520","41580"
"In post","2023","Declared non-disabled","White","Commercial","Male","1820","1785","52730","44450"
"In post","2023","Declared non-disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Communications","Female","1295","1215","44270","41340"
"In post","2023","Declared non-disabled","White","Communications","Male","855","840","45110","41720"
"In post","2023","Declared non-disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Corporate Finance","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Corporate Finance","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Counter Fraud","Female","2885","2585","30390","28120"
"In post","2023","Declared non-disabled","White","Counter Fraud","Male","2180","2070","33270","28130"
"In post","2023","Declared non-disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Digital, Data and Technology","Female","4090","3870","44000","40500"
"In post","2023","Declared non-disabled","White","Digital, Data and Technology","Male","7305","7185","45960","42140"
"In post","2023","Declared non-disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Economics","Female","375","355","53060","54540"
"In post","2023","Declared non-disabled","White","Economics","Male","650","645","52160","54380"
"In post","2023","Declared non-disabled","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Finance","Female","3010","2815","41980","38420"
"In post","2023","Declared non-disabled","White","Finance","Male","2345","2300","46930","42510"
"In post","2023","Declared non-disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Geography","Female","100","90","33270","34370"
"In post","2023","Declared non-disabled","White","Geography","Male","175","165","33930","34370"
"In post","2023","Declared non-disabled","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Human Resources","Female","4370","4110","40640","36990"
"In post","2023","Declared non-disabled","White","Human Resources","Male","2590","2535","40330","35360"
"In post","2023","Declared non-disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Inspector of Education and Training","Female","590","580","65290","66170"
"In post","2023","Declared non-disabled","White","Inspector of Education and Training","Male","240","240","74680","77470"
"In post","2023","Declared non-disabled","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Intelligence Analysis","Female","850","795","33040","29880"
"In post","2023","Declared non-disabled","White","Intelligence Analysis","Male","1005","985","36760","33990"
"In post","2023","Declared non-disabled","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Internal Audit","Female","215","200","48030","44930"
"In post","2023","Declared non-disabled","White","Internal Audit","Male","180","175","51730","50600"
"In post","2023","Declared non-disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","International Trade","Female","350","340","48670","44070"
"In post","2023","Declared non-disabled","White","International Trade","Male","450","445","50240","45350"
"In post","2023","Declared non-disabled","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Knowledge and Information Management","Female","765","715","35430","32520"
"In post","2023","Declared non-disabled","White","Knowledge and Information Management","Male","610","585","38350","34300"
"In post","2023","Declared non-disabled","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Legal","Female","3600","3255","54370","54100"
"In post","2023","Declared non-disabled","White","Legal","Male","2340","2270","54290","54230"
"In post","2023","Declared non-disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Medicine","Female","835","730","51910","41190"
"In post","2023","Declared non-disabled","White","Medicine","Male","300","275","65450","59480"
"In post","2023","Declared non-disabled","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Operational Delivery","Female","82335","73045","29450","28120"
"In post","2023","Declared non-disabled","White","Operational Delivery","Male","54200","52045","31810","28850"
"In post","2023","Declared non-disabled","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Operational Research","Female","210","195","46880","44140"
"In post","2023","Declared non-disabled","White","Operational Research","Male","285","275","50490","49260"
"In post","2023","Declared non-disabled","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Other","Female","4305","3870","33900","28120"
"In post","2023","Declared non-disabled","White","Other","Male","3475","3395","35290","28120"
"In post","2023","Declared non-disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Planning","Female","65","60","46280","43650"
"In post","2023","Declared non-disabled","White","Planning","Male","80","80","50090","49320"
"In post","2023","Declared non-disabled","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Planning Inspectors","Female","145","130","55680","60050"
"In post","2023","Declared non-disabled","White","Planning Inspectors","Male","210","190","59760","60050"
"In post","2023","Declared non-disabled","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Policy","Female","8925","8510","49960","49370"
"In post","2023","Declared non-disabled","White","Policy","Male","8035","7925","52170","52850"
"In post","2023","Declared non-disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Project Delivery","Female","5045","4760","45160","41780"
"In post","2023","Declared non-disabled","White","Project Delivery","Male","4655","4560","49270","43760"
"In post","2023","Declared non-disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Property","Female","1570","1465","37850","34300"
"In post","2023","Declared non-disabled","White","Property","Male","2250","2190","40790","38020"
"In post","2023","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Psychology","Female","890","855","38250","32420"
"In post","2023","Declared non-disabled","White","Psychology","Male","125","125","38960","32420"
"In post","2023","Declared non-disabled","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Science and Engineering","Female","2035","1905","41450","39690"
"In post","2023","Declared non-disabled","White","Science and Engineering","Male","5045","4915","42800","41800"
"In post","2023","Declared non-disabled","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Security","Female","1210","1150","35810","33990"
"In post","2023","Declared non-disabled","White","Security","Male","3650","3580","34900","31100"
"In post","2023","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Social Research","Female","590","555","46150","43630"
"In post","2023","Declared non-disabled","White","Social Research","Male","250","245","49300","47010"
"In post","2023","Declared non-disabled","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Statistics","Female","705","650","47860","44310"
"In post","2023","Declared non-disabled","White","Statistics","Male","815","800","47050","43620"
"In post","2023","Declared non-disabled","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Tax","Female","4000","3685","38690","35000"
"In post","2023","Declared non-disabled","White","Tax","Male","4225","4090","41160","35000"
"In post","2023","Declared non-disabled","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Unknown","Female","7140","6760","43730","38330"
"In post","2023","Declared non-disabled","White","Unknown","Male","6020","5915","45140","38530"
"In post","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Veterinarian","Female","150","140","43620","39720"
"In post","2023","Declared non-disabled","White","Veterinarian","Male","115","110","45380","41470"
"In post","2023","Declared non-disabled","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Commercial","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Commercial","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Communications","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Counter Fraud","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Digital, Data and Technology","Female","20","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Digital, Data and Technology","Male","45","45","43370","38900"
"In post","2023","Undeclared","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Economics","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Economics","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Finance","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Asian","Finance","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Human Resources","Female","30","30","40220","37090"
"In post","2023","Undeclared","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Internal Audit","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Legal","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Legal","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Medicine","Female","20","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Medicine","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Operational Delivery","Female","450","395","29850","28120"
"In post","2023","Undeclared","Asian","Operational Delivery","Male","350","335","31060","28120"
"In post","2023","Undeclared","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Other","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","Asian","Other","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Policy","Female","70","70","47280","41480"
"In post","2023","Undeclared","Asian","Policy","Male","60","60","44000","40350"
"In post","2023","Undeclared","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Project Delivery","Female","30","30","[c]","[c]"
"In post","2023","Undeclared","Asian","Project Delivery","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Property","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Science and Engineering","Female","45","45","45960","41780"
"In post","2023","Undeclared","Asian","Science and Engineering","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Security","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Statistics","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Tax","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Tax","Male","30","30","[c]","[c]"
"In post","2023","Undeclared","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Commercial","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Finance","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Finance","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Human Resources","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Human Resources","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Legal","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Medicine","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Medicine","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Operational Delivery","Female","320","295","31260","30980"
"In post","2023","Undeclared","Black","Operational Delivery","Male","205","190","32640","32520"
"In post","2023","Undeclared","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
