"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Office of the Public Guardian","East Midlands (England)","75","70","23060","21780"
"In post","2023","Unknown","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Public Guardian","West Midlands (England)","295","270","23140","21780"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Scotland","15","15","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","25","25","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","45","45","48660","52360"
"In post","2023","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Wales","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","North West (England)","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","South East (England)","10","5","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","South West (England)","70","65","34260","26590"
"In post","2023","Unknown","Planning Inspectorate","Wales","5","5","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Registers of Scotland","Scotland","415","390","33610","32510"
"In post","2023","Unknown","Revenue Scotland","Scotland","30","30","41380","36530"
"In post","2023","Unknown","Royal Fleet Auxiliary","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Rural Payments Agency","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Unknown","Rural Payments Agency","East of England","15","15","[c]","[c]"
"In post","2023","Unknown","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Rural Payments Agency","North East (England)","110","100","28260","25920"
"In post","2023","Unknown","Rural Payments Agency","North West (England)","255","230","25790","22150"
"In post","2023","Unknown","Rural Payments Agency","South East (England)","85","80","29740","25920"
"In post","2023","Unknown","Rural Payments Agency","South West (England)","70","60","29810","25920"
"In post","2023","Unknown","Rural Payments Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Rural Payments Agency","West Midlands (England)","45","40","27020","25920"
"In post","2023","Unknown","Rural Payments Agency","Yorkshire and The Humber","70","70","26830","25920"
"In post","2023","Unknown","Scottish Courts and Tribunals Service","Scotland","1025","915","30100","28540"
"In post","2023","Unknown","Scottish Fiscal Commission","Scotland","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Forestry","Scotland","15","15","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","London","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Scotland","3290","3170","45100","41640"
"In post","2023","Unknown","Scottish Housing Regulator","Scotland","15","15","[c]","[c]"
"In post","2023","Unknown","Scottish Prison Service","Scotland","4080","3835","34700","37060"
"In post","2023","Unknown","Scottish Public Pensions Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Public Pensions Agency","Scotland","210","200","29890","27740"
"In post","2023","Unknown","Serious Fraud Office","London","70","70","53160","46060"
"In post","2023","Unknown","Social Security Scotland","Scotland","1955","1860","29870","29100"
"In post","2023","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Student Awards Agency for Scotland","Scotland","155","150","30700","25710"
"In post","2023","Unknown","Submarine Delivery Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Submarine Delivery Agency","North West (England)","35","35","35780","32500"
"In post","2023","Unknown","Submarine Delivery Agency","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Submarine Delivery Agency","Scotland","20","20","[c]","[c]"
"In post","2023","Unknown","Submarine Delivery Agency","South West (England)","285","275","40210","34000"
"In post","2023","Unknown","Teaching Regulation Agency","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","East of England","20","20","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","London","70","70","40000","37320"
"In post","2023","Unknown","The Insolvency Service","North East (England)","10","10","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","North West (England)","70","70","33760","31620"
"In post","2023","Unknown","The Insolvency Service","Scotland","25","25","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","South East (England)","20","20","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","South West (England)","35","30","25840","22180"
"In post","2023","Unknown","The Insolvency Service","Wales","20","20","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","West Midlands (England)","85","85","27980","22180"
"In post","2023","Unknown","The Insolvency Service","Yorkshire and The Humber","35","35","30360","24840"
"In post","2023","Unknown","The National Archives","London","195","190","35980","31150"
"In post","2023","Unknown","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Transport Scotland","Scotland","210","205","47850","49500"
"In post","2023","Unknown","UK Debt Management Office","London","110","105","62300","56630"
"In post","2023","Unknown","UK Health Security Agency","East Midlands (England)","45","40","44470","40540"
"In post","2023","Unknown","UK Health Security Agency","East of England","45","45","42650","38010"
"In post","2023","Unknown","UK Health Security Agency","London","395","370","45260","40880"
"In post","2023","Unknown","UK Health Security Agency","North East (England)","25","25","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","North West (England)","90","85","36900","29160"
"In post","2023","Unknown","UK Health Security Agency","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Scotland","25","25","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","South East (England)","80","75","49480","41950"
"In post","2023","Unknown","UK Health Security Agency","South West (England)","150","145","34820","29160"
"In post","2023","Unknown","UK Health Security Agency","Wales","15","15","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","West Midlands (England)","65","60","43610","39920"
"In post","2023","Unknown","UK Health Security Agency","Yorkshire and The Humber","40","40","42160","40590"
"In post","2023","Unknown","UK Hydrographic Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","South West (England)","260","245","36350","34370"
"In post","2023","Unknown","UK Space Agency","London","90","90","49940","43650"
"In post","2023","Unknown","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","South West (England)","35","35","43760","41640"
"In post","2023","Unknown","UK Statistics Authority","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","East of England","10","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","London","135","130","47490","42280"
"In post","2023","Unknown","UK Statistics Authority","North East (England)","50","45","34470","31560"
"In post","2023","Unknown","UK Statistics Authority","North West (England)","15","15","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Scotland","10","10","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","South East (England)","920","750","30600","24960"
"In post","2023","Unknown","UK Statistics Authority","South West (England)","5","5","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Wales","1095","1055","35530","31560"
"In post","2023","Unknown","UK Statistics Authority","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","East Midlands (England)","30","30","28890","26020"
"In post","2023","Unknown","Valuation Office Agency","East of England","20","15","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","London","140","140","40820","36030"
"In post","2023","Unknown","Valuation Office Agency","North East (England)","195","190","26180","22520"
"In post","2023","Unknown","Valuation Office Agency","North West (England)","90","85","31700","27440"
"In post","2023","Unknown","Valuation Office Agency","Scotland","5","5","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South East (England)","25","25","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","South West (England)","175","170","26330","22520"
"In post","2023","Unknown","Valuation Office Agency","Wales","40","40","32450","27810"
"In post","2023","Unknown","Valuation Office Agency","West Midlands (England)","55","55","29300","27650"
"In post","2023","Unknown","Valuation Office Agency","Yorkshire and The Humber","60","55","30930","26890"
"In post","2023","Unknown","Veterinary Medicines Directorate","South East (England)","15","10","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","London","10","10","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Wales","355","335","38940","34520"
"In post","2023","Unknown","Welsh Revenue Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Wales","80","75","46360","43660"
"In post","2023","Unknown","Welsh Revenue Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wilton Park","South East (England)","15","10","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Building Digital UK","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","65","[c]","50220","54700"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","South West (England)","60","[c]","40840","38790"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","45","[c]","50710","53380"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","30","[c]","40710","38780"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
