"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Delivery","East of England","Peterborough","1310","1160","27470","24570"
"In post","2023","Operational Delivery","East of England","Southend-on-Sea","310","265","29470","30430"
"In post","2023","Operational Delivery","East of England","Suffolk CC","2535","2335","29450","28120"
"In post","2023","Operational Delivery","East of England","Thurrock","380","360","27830","26180"
"In post","2023","Operational Delivery","East of England","West Essex","560","505","30440","28420"
"In post","2023","Operational Delivery","London","Barking & Dagenham and Havering","520","470","32480","32520"
"In post","2023","Operational Delivery","London","Barnet","815","760","35070","32520"
"In post","2023","Operational Delivery","London","Bexley and Greenwich","1520","1445","33630","32520"
"In post","2023","Operational Delivery","London","Brent","415","380","31620","32520"
"In post","2023","Operational Delivery","London","Bromley","455","415","31300","31450"
"In post","2023","Operational Delivery","London","Camden and City of London","1175","1115","31110","29660"
"In post","2023","Operational Delivery","London","Croydon","5350","5040","34530","30410"
"In post","2023","Operational Delivery","London","Ealing","390","360","33270","32520"
"In post","2023","Operational Delivery","London","Enfield","295","265","32130","32520"
"In post","2023","Operational Delivery","London","Hackney and Newham","2445","2255","33580","32520"
"In post","2023","Operational Delivery","London","Haringey and Islington","1420","1340","33260","32520"
"In post","2023","Operational Delivery","London","Harrow and Hillingdon","3030","2770","31810","30140"
"In post","2023","Operational Delivery","London","Hounslow and Richmond upon Thames","1985","1875","33310","32520"
"In post","2023","Operational Delivery","London","Kensington & Chelsea and Hammersmith & Fulham","815","775","34450","33800"
"In post","2023","Operational Delivery","London","Lambeth","1995","1925","41880","39630"
"In post","2023","Operational Delivery","London","Lewisham and Southwark","1075","1020","34320","32520"
"In post","2023","Operational Delivery","London","Merton, Kingston upon Thames and Sutton","555","520","33790","32520"
"In post","2023","Operational Delivery","London","Redbridge and Waltham Forest","1095","980","30300","30930"
"In post","2023","Operational Delivery","London","Tower Hamlets","1190","1130","39360","33050"
"In post","2023","Operational Delivery","London","Wandsworth","850","810","33850","33800"
"In post","2023","Operational Delivery","London","Westminster","7125","6900","41990","35410"
"In post","2023","Operational Delivery","North East (England)","Darlington","525","500","33640","30440"
"In post","2023","Operational Delivery","North East (England)","Durham","5245","4730","28390","28080"
"In post","2023","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","1265","1170","30210","28880"
"In post","2023","Operational Delivery","North East (England)","Northumberland","305","275","28780","28120"
"In post","2023","Operational Delivery","North East (England)","South Teesside","1275","1150","26480","26650"
"In post","2023","Operational Delivery","North East (England)","Sunderland","2870","2405","26540","22520"
"In post","2023","Operational Delivery","North East (England)","Tyneside","10640","9525","27020","22520"
"In post","2023","Operational Delivery","North West (England)","Blackburn with Darwen","325","295","28700","28120"
"In post","2023","Operational Delivery","North West (England)","Blackpool","3440","3110","26420","28120"
"In post","2023","Operational Delivery","North West (England)","Cheshire East","945","875","29480","28120"
"In post","2023","Operational Delivery","North West (England)","Cheshire West and Chester","455","415","27550","27070"
"In post","2023","Operational Delivery","North West (England)","Chorley and West Lancashire","1375","1275","31840","30440"
"In post","2023","Operational Delivery","North West (England)","East Cumbria","840","770","27470","25830"
"In post","2023","Operational Delivery","North West (England)","East Lancashire","395","360","28310","28120"
"In post","2023","Operational Delivery","North West (England)","East Merseyside","830","745","28420","28120"
"In post","2023","Operational Delivery","North West (England)","Greater Manchester North East","955","890","29720","28120"
"In post","2023","Operational Delivery","North West (England)","Greater Manchester North West","1990","1810","26760","26840"
"In post","2023","Operational Delivery","North West (England)","Greater Manchester South East","940","855","26430","23640"
"In post","2023","Operational Delivery","North West (England)","Greater Manchester South West","4485","4200","29080","27890"
"In post","2023","Operational Delivery","North West (England)","Lancaster and Wyre","905","835","28350","27470"
"In post","2023","Operational Delivery","North West (England)","Liverpool","10195","9430","27430","25880"
"In post","2023","Operational Delivery","North West (England)","Manchester","3790","3570","30080","28120"
"In post","2023","Operational Delivery","North West (England)","Mid Lancashire","4650","4165","27370","25340"
"In post","2023","Operational Delivery","North West (England)","Sefton","3495","3235","28850","25980"
"In post","2023","Operational Delivery","North West (England)","Warrington","2185","2060","34440","32920"
"In post","2023","Operational Delivery","North West (England)","West Cumbria","1030","925","26850","24910"
"In post","2023","Operational Delivery","North West (England)","Wirral","1985","1735","26720","26650"
"In post","2023","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","65","65","28050","25750"
"In post","2023","Operational Delivery","Northern Ireland","Ards and North Down","85","80","30570","26420"
"In post","2023","Operational Delivery","Northern Ireland","Armagh City, Banbridge and Craigavon","10","10","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Belfast","1840","1695","28080","25880"
"In post","2023","Operational Delivery","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","290","285","27710","25810"
"In post","2023","Operational Delivery","Northern Ireland","Mid Ulster","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Mid and East Antrim","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Newry, Mourne and Down","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Overseas","Overseas","285","285","46500","47380"
"In post","2023","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","995","915","37330","28990"
"In post","2023","Operational Delivery","Scotland","Angus and Dundee City","865","780","26070","24490"
"In post","2023","Operational Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","65","55","27400","28120"
"In post","2023","Operational Delivery","Scotland","City of Edinburgh","3500","3305","31030","28130"
"In post","2023","Operational Delivery","Scotland","Clackmannanshire and Fife","780","720","30810","28490"
"In post","2023","Operational Delivery","Scotland","Dumfries and Galloway","270","250","31050","28490"
"In post","2023","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","550","500","27490","28120"
"In post","2023","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","755","710","30010","28120"
"In post","2023","Operational Delivery","Scotland","East Lothian and Midlothian","95","85","28560","28120"
"In post","2023","Operational Delivery","Scotland","Falkirk","1435","1255","28190","28120"
"In post","2023","Operational Delivery","Scotland","Glasgow City","7540","6870","28180","26380"
"In post","2023","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","895","800","30070","28120"
"In post","2023","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","520","480","29050","28120"
"In post","2023","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","80","70","27890","28120"
"In post","2023","Operational Delivery","Scotland","Na h-Eileanan Siar","55","50","28780","28120"
"In post","2023","Operational Delivery","Scotland","North Lanarkshire","1210","1085","27960","28120"
"In post","2023","Operational Delivery","Scotland","Orkney Islands","15","10","29000","28120"
"In post","2023","Operational Delivery","Scotland","Perth and Kinross, and Stirling","825","770","31900","31290"
"In post","2023","Operational Delivery","Scotland","Scottish Borders","80","75","28370","28120"
"In post","2023","Operational Delivery","Scotland","Shetland Islands","35","35","27520","26780"
"In post","2023","Operational Delivery","Scotland","South Ayrshire","130","115","27750","28120"
"In post","2023","Operational Delivery","Scotland","South Lanarkshire","2295","2025","26830","23190"
"In post","2023","Operational Delivery","Scotland","West Lothian","210","195","28220","28120"
"In post","2023","Operational Delivery","South East (England)","Berkshire","1310","1220","31070","30560"
"In post","2023","Operational Delivery","South East (England)","Brighton and Hove","505","450","29800","28120"
"In post","2023","Operational Delivery","South East (England)","Buckinghamshire","965","905","31800","30940"
"In post","2023","Operational Delivery","South East (England)","Central Hampshire","1180","1130","32190","30880"
"In post","2023","Operational Delivery","South East (England)","East Kent","3885","3625","28560","26180"
"In post","2023","Operational Delivery","South East (England)","East Surrey","955","905","34900","34110"
"In post","2023","Operational Delivery","South East (England)","East Sussex CC","1610","1440","27650","28120"
"In post","2023","Operational Delivery","South East (England)","Isle of Wight","805","740","29340","28480"
"In post","2023","Operational Delivery","South East (England)","Kent Thames Gateway","1410","1320","31720","31280"
"In post","2023","Operational Delivery","South East (England)","Medway","1215","1150","32560","31280"
"In post","2023","Operational Delivery","South East (England)","Mid Kent","885","830","31430","30810"
"In post","2023","Operational Delivery","South East (England)","Milton Keynes","885","835","30250","28480"
"In post","2023","Operational Delivery","South East (England)","North Hampshire","575","535","30100","28120"
"In post","2023","Operational Delivery","South East (England)","Oxfordshire CC","1535","1425","32350","30880"
"In post","2023","Operational Delivery","South East (England)","Portsmouth","1760","1610","28580","26840"
"In post","2023","Operational Delivery","South East (England)","South Hampshire","2410","1955","26900","24280"
"In post","2023","Operational Delivery","South East (England)","Southampton","670","615","30150","27810"
"In post","2023","Operational Delivery","South East (England)","West Kent","110","105","31450","31280"
"In post","2023","Operational Delivery","South East (England)","West Surrey","1270","1185","32490","31280"
"In post","2023","Operational Delivery","South East (England)","West Sussex (North East)","1105","990","30340","28120"
"In post","2023","Operational Delivery","South East (England)","West Sussex (South West)","815","730","28920","28120"
"In post","2023","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","3435","3220","35270","32780"
"In post","2023","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","595","530","28200","27650"
"In post","2023","Operational Delivery","South West (England)","Bristol, City of","2900","2670","30070","28120"
"In post","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","1135","1010","27070","27020"
"In post","2023","Operational Delivery","South West (England)","Devon CC","3250","2920","29740","28120"
"In post","2023","Operational Delivery","South West (England)","Dorset","1475","1360","29980","28880"
"In post","2023","Operational Delivery","South West (England)","Gloucestershire CC","990","885","29400","28080"
"In post","2023","Operational Delivery","South West (England)","Plymouth","1605","1455","28620","27470"
"In post","2023","Operational Delivery","South West (England)","Somerset CC","730","660","28810","28120"
"In post","2023","Operational Delivery","South West (England)","Swindon","320","295","28920","28120"
"In post","2023","Operational Delivery","South West (England)","Torbay","320","265","27070","28120"
"In post","2023","Operational Delivery","South West (England)","Wiltshire","1860","1770","32880","28960"
"In post","2023","Operational Delivery","Unknown","Unknown","630","590","30880","28120"
"In post","2023","Operational Delivery","Wales","Bridgend and Neath Port Talbot","655","590","28750","28120"
"In post","2023","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","5505","5115","30720","27890"
"In post","2023","Operational Delivery","Wales","Central Valleys","2080","1930","29520","28120"
"In post","2023","Operational Delivery","Wales","Conwy and Denbighshire","420","390","32990","28120"
"In post","2023","Operational Delivery","Wales","Flintshire and Wrexham","1620","1535","28590","28120"
"In post","2023","Operational Delivery","Wales","Gwent Valleys","510","460","29580","28120"
"In post","2023","Operational Delivery","Wales","Gwynedd","715","655","26380","25620"
"In post","2023","Operational Delivery","Wales","Isle of Anglesey","190","180","27980","27460"
"In post","2023","Operational Delivery","Wales","Monmouthshire and Newport","2860","2630","30220","26500"
"In post","2023","Operational Delivery","Wales","Powys","290","270","30550","28120"
"In post","2023","Operational Delivery","Wales","South West Wales","1075","990","29210","27470"
"In post","2023","Operational Delivery","Wales","Swansea","6605","5785","24960","22500"
"In post","2023","Operational Delivery","West Midlands (England)","Birmingham","8345","7725","28620","26900"
"In post","2023","Operational Delivery","West Midlands (England)","Coventry","1260","1165","33610","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Dudley","855","730","26760","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Herefordshire, County of","155","145","28050","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Sandwell","400","360","28160","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Shropshire","720","670","30030","28480"
"In post","2023","Operational Delivery","West Midlands (England)","Solihull","1025","940","28910","26780"
"In post","2023","Operational Delivery","West Midlands (England)","Staffordshire CC","3040","2850","31300","29050"
"In post","2023","Operational Delivery","West Midlands (England)","Stoke-on-Trent","1015","935","26400","23640"
"In post","2023","Operational Delivery","West Midlands (England)","Telford and Wrekin","1055","950","29160","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Walsall","315","275","27690","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Warwickshire CC","785","730","29210","28120"
"In post","2023","Operational Delivery","West Midlands (England)","Wolverhampton","1070","935","26240","25830"
"In post","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","1995","1865","29550","28390"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","2520","2275","29560","28120"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Bradford","2085","1865","26280","23180"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","935","835","28240","28120"
"In post","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","1390","1285","31230","30410"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","1860","1675","28710","28120"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Leeds","6625","6205","30340","28120"
"In post","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","770","715","28910","27470"
"In post","2023","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","750","670","27290","26960"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","4500","4130","28670","25880"
"In post","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","1625","1495","31750","30410"
"In post","2023","Operational Delivery","Yorkshire and The Humber","York","950","885","29920","26840"
"In post","2023","Operational Research","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Midlands (England)","Nottingham","20","20","30120","24740"
"In post","2023","Operational Research","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","Croydon","40","40","49360","43830"
"In post","2023","Operational Research","London","Hackney and Newham","20","20","47880","45370"
"In post","2023","Operational Research","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","London","Tower Hamlets","115","110","51090","47680"
"In post","2023","Operational Research","London","Westminster","215","210","51270","48500"
"In post","2023","Operational Research","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2023","Operational Research","North East (England)","Sunderland","5","5","[c]","[c]"
"In post","2023","Operational Research","North East (England)","Tyneside","15","15","34450","24650"
"In post","2023","Operational Research","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","North West (England)","Greater Manchester South West","60","55","49730","42710"
"In post","2023","Operational Research","North West (England)","Liverpool","30","30","49750","55780"
"In post","2023","Operational Research","North West (England)","Manchester","20","20","39780","35510"
"In post","2023","Operational Research","North West (England)","Mid Lancashire","10","10","24390","22520"
"In post","2023","Operational Research","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Operational Research","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Scotland","Glasgow City","20","20","24220","22520"
"In post","2023","Operational Research","Scotland","South Lanarkshire","10","10","22520","22520"
"In post","2023","Operational Research","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South East (England)","Central Hampshire","235","225","42160","39890"
"In post","2023","Operational Research","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South East (England)","Portsmouth","5","5","[c]","[c]"
"In post","2023","Operational Research","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2023","Operational Research","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South West (England)","Bristol, City of","20","20","36940","34020"
"In post","2023","Operational Research","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South West (England)","Wiltshire","70","70","43540","42000"
"In post","2023","Operational Research","Wales","Cardiff and Vale of Glamorgan","20","20","27350","22520"
"In post","2023","Operational Research","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Wales","Monmouthshire and Newport","15","15","35570","33110"
"In post","2023","Operational Research","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","West Midlands (England)","Birmingham","15","15","33460","32670"
"In post","2023","Operational Research","West Midlands (England)","Coventry","30","25","45140","41620"
"In post","2023","Operational Research","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Yorkshire and The Humber","Leeds","40","40","41190","39730"
"In post","2023","Operational Research","Yorkshire and The Humber","Sheffield","60","55","46320","43690"
"In post","2023","Other","East Midlands (England)","Derby","15","10","25110","21690"
"In post","2023","Other","East Midlands (England)","East Derbyshire","20","20","23730","21690"
"In post","2023","Other","East Midlands (England)","Leicester","15","15","25610","28120"
"In post","2023","Other","East Midlands (England)","Leicestershire CC and Rutland","15","15","27450","22220"
"In post","2023","Other","East Midlands (England)","Lincolnshire CC","170","170","23420","21590"
"In post","2023","Other","East Midlands (England)","North Northamptonshire","225","190","22870","21690"
"In post","2023","Other","East Midlands (England)","North Nottinghamshire","15","15","25770","24050"
"In post","2023","Other","East Midlands (England)","Nottingham","95","90","35920","31270"
"In post","2023","Other","East Midlands (England)","South Nottinghamshire","40","40","22130","21700"
"In post","2023","Other","East Midlands (England)","South and West Derbyshire","10","5","[c]","[c]"
"In post","2023","Other","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Other","East of England","Bedford","15","15","30600","28120"
"In post","2023","Other","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Other","East of England","Cambridgeshire CC","30","30","27480","22840"
"In post","2023","Other","East of England","Central Bedfordshire","25","25","22240","21580"
"In post","2023","Other","East of England","Essex Haven Gateway","15","15","29620","31280"
"In post","2023","Other","East of England","Essex Thames Gateway","15","10","32730","31280"
"In post","2023","Other","East of England","Heart of Essex","5","5","[c]","[c]"
"In post","2023","Other","East of England","Hertfordshire CC","145","120","28530","25610"
"In post","2023","Other","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Other","East of England","North and West Norfolk","80","80","22350","21580"
"In post","2023","Other","East of England","Norwich and East Norfolk","15","15","34200","28120"
"In post","2023","Other","East of England","Peterborough","55","50","24410","21600"
"In post","2023","Other","East of England","Southend-on-Sea","5","5","[c]","[c]"
"In post","2023","Other","East of England","Suffolk CC","180","175","26740","22220"
"In post","2023","Other","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Barking & Dagenham and Havering","10","10","[c]","[c]"
"In post","2023","Other","London","Barnet","10","10","29700","26400"
"In post","2023","Other","London","Bexley and Greenwich","15","15","30150","30530"
"In post","2023","Other","London","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Bromley","10","10","[c]","[c]"
"In post","2023","Other","London","Camden and City of London","220","210","65020","58970"
"In post","2023","Other","London","Croydon","490","465","38350","36000"
"In post","2023","Other","London","Ealing","15","15","31280","32520"
"In post","2023","Other","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Hackney and Newham","75","70","41860","34370"
"In post","2023","Other","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Harrow and Hillingdon","50","45","33400","30870"
"In post","2023","Other","London","Hounslow and Richmond upon Thames","115","115","41530","35470"
"In post","2023","Other","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Lambeth","15","15","40780","34650"
"In post","2023","Other","London","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","Other","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Other","London","Redbridge and Waltham Forest","25","25","32450","32520"
"In post","2023","Other","London","Tower Hamlets","115","110","46970","39000"
"In post","2023","Other","London","Wandsworth","5","5","[c]","[c]"
"In post","2023","Other","London","Westminster","1155","1130","45650","36620"
"In post","2023","Other","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2023","Other","North East (England)","Durham","55","50","30200","26280"
"In post","2023","Other","North East (England)","Hartlepool and Stockton-on-Tees","10","10","[c]","[c]"
"In post","2023","Other","North East (England)","Northumberland","20","15","25300","21580"
"In post","2023","Other","North East (England)","South Teesside","15","15","29180","28120"
"In post","2023","Other","North East (England)","Sunderland","430","370","23750","21690"
"In post","2023","Other","North East (England)","Tyneside","210","195","33350","28120"
"In post","2023","Other","North West (England)","Blackburn with Darwen","10","10","29180","28120"
"In post","2023","Other","North West (England)","Blackpool","260","240","29030","28120"
"In post","2023","Other","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Other","North West (England)","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Other","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Other","North West (England)","East Cumbria","10","10","34360","31920"
"In post","2023","Other","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Other","North West (England)","East Merseyside","25","20","30920","28120"
"In post","2023","Other","North West (England)","Greater Manchester North East","10","10","30370","28120"
"In post","2023","Other","North West (England)","Greater Manchester North West","35","30","28020","28120"
"In post","2023","Other","North West (England)","Greater Manchester South East","20","15","28330","28120"
"In post","2023","Other","North West (England)","Greater Manchester South West","395","360","28500","21690"
"In post","2023","Other","North West (England)","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2023","Other","North West (England)","Liverpool","270","250","31030","26180"
"In post","2023","Other","North West (England)","Manchester","140","135","33300","27140"
"In post","2023","Other","North West (England)","Mid Lancashire","70","65","32530","28120"
"In post","2023","Other","North West (England)","Sefton","70","65","30740","28120"
"In post","2023","Other","North West (England)","Warrington","10","10","26010","27380"
"In post","2023","Other","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Other","North West (England)","Wirral","35","30","27750","28120"
"In post","2023","Other","Northern Ireland","Antrim and Newtownabbey","25","25","21900","20520"
"In post","2023","Other","Northern Ireland","Ards and North Down","10","10","22280","20520"
"In post","2023","Other","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Other","Northern Ireland","Belfast","45","45","39740","35790"
"In post","2023","Other","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Other","Northern Ireland","Lisburn and Castlereagh","45","40","23660","20520"
"In post","2023","Other","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","Overseas","15","15","46750","45950"
"In post","2023","Other","Scotland","Aberdeen City and Aberdeenshire","55","50","33850","36850"
"In post","2023","Other","Scotland","Angus and Dundee City","40","35","25000","22220"
"In post","2023","Other","Scotland","City of Edinburgh","235","220","41750","37060"
"In post","2023","Other","Scotland","Clackmannanshire and Fife","80","75","29660","28490"
"In post","2023","Other","Scotland","Dumfries and Galloway","25","20","32340","31800"
"In post","2023","Other","Scotland","East Ayrshire and North Ayrshire mainland","35","35","31500","31920"
"In post","2023","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","95","90","32190","28120"
"In post","2023","Other","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Other","Scotland","Falkirk","120","110","32290","29930"
"In post","2023","Other","Scotland","Glasgow City","260","240","30410","27610"
"In post","2023","Other","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","30","30","32880","28490"
"In post","2023","Other","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","165","160","23570","21690"
"In post","2023","Other","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Other","Scotland","Na h-Eileanan Siar","75","70","23230","21690"
"In post","2023","Other","Scotland","North Lanarkshire","70","60","32620","31430"
"In post","2023","Other","Scotland","Perth and Kinross, and Stirling","90","85","31830","29210"
"In post","2023","Other","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Other","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Other","Scotland","South Lanarkshire","10","10","[c]","[c]"
"In post","2023","Other","Scotland","West Lothian","10","10","[c]","[c]"
"In post","2023","Other","South East (England)","Berkshire","55","55","29010","22220"
"In post","2023","Other","South East (England)","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","Other","South East (England)","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","Other","South East (England)","Central Hampshire","305","295","36950","30650"
"In post","2023","Other","South East (England)","East Kent","55","50","31850","32160"
"In post","2023","Other","South East (England)","East Surrey","5","5","[c]","[c]"
"In post","2023","Other","South East (England)","East Sussex CC","45","40","28780","28120"
"In post","2023","Other","South East (England)","Isle of Wight","5","5","[c]","[c]"
"In post","2023","Other","South East (England)","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","Other","South East (England)","Medway","5","5","[c]","[c]"
"In post","2023","Other","South East (England)","Mid Kent","10","10","36670","31900"
"In post","2023","Other","South East (England)","Milton Keynes","25","25","38140","28300"
"In post","2023","Other","South East (England)","North Hampshire","20","20","27370","24680"
"In post","2023","Other","South East (England)","Oxfordshire CC","115","110","29650","26040"
"In post","2023","Other","South East (England)","Portsmouth","120","120","33980","27470"
"In post","2023","Other","South East (England)","South Hampshire","60","55","34160","31920"
"In post","2023","Other","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Other","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Other","South East (England)","West Surrey","50","45","27870","21870"
"In post","2023","Other","South East (England)","West Sussex (North East)","30","25","32710","28340"
"In post","2023","Other","South East (England)","West Sussex (South West)","25","20","28340","29730"
"In post","2023","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1115","1045","37810","33740"
"In post","2023","Other","South West (England)","Bournemouth, Christchurch and Poole","35","35","23420","21580"
"In post","2023","Other","South West (England)","Bristol, City of","120","115","33200","27140"
"In post","2023","Other","South West (England)","Cornwall and Isles of Scilly","115","110","23720","21600"
"In post","2023","Other","South West (England)","Devon CC","360","340","32340","30930"
