"Status","Year","Age","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Undeclared","165","[c]","37050","33870"
"Leaver CS","2023","60-64","Undeclared","Unknown","120","[c]","33050","28120"
"Leaver CS","2023","60-64","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","600","[c]","35860","29290"
"Leaver CS","2023","60-64","White","Heterosexual / straight","3110","[c]","36510","28850"
"Leaver CS","2023","60-64","White","LGBO","85","[c]","42080","33340"
"Leaver CS","2023","60-64","White","Undeclared","340","[c]","34240","28120"
"Leaver CS","2023","60-64","White","Unknown","970","[c]","36200","28120"
"Leaver CS","2023","65+","Asian","Heterosexual / straight","90","[c]","32220","28120"
"Leaver CS","2023","65+","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Heterosexual / straight","70","[c]","29870","27330"
"Leaver CS","2023","65+","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Undeclared","125","[c]","32050","28120"
"Leaver CS","2023","65+","Undeclared","Unknown","80","[c]","30200","27810"
"Leaver CS","2023","65+","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","375","[c]","34070","26770"
"Leaver CS","2023","65+","White","Heterosexual / straight","2525","[c]","31210","27450"
"Leaver CS","2023","65+","White","LGBO","50","[c]","29930","26780"
"Leaver CS","2023","65+","White","Undeclared","315","[c]","29320","26780"
"Leaver CS","2023","65+","White","Unknown","765","[c]","31600","27570"
"Leaver CS","2023","Unknown","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Heterosexual / straight","425","[c]","31360","30730"
"Leaver Dept.","2023","20-29","Asian","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Heterosexual / straight","135","[c]","31980","31800"
"Leaver Dept.","2023","20-29","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Heterosexual / straight","145","[c]","32340","30920"
"Leaver Dept.","2023","20-29","Mixed","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Undeclared","60","[c]","33620","32520"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","1415","[c]","32750","32000"
"Leaver Dept.","2023","20-29","White","Heterosexual / straight","1840","[c]","32510","31020"
"Leaver Dept.","2023","20-29","White","LGBO","360","[c]","32720","31280"
"Leaver Dept.","2023","20-29","White","Undeclared","155","[c]","33210","32160"
"Leaver Dept.","2023","20-29","White","Unknown","300","[c]","33010","31310"
"Leaver Dept.","2023","30-39","Asian","Heterosexual / straight","355","[c]","36940","32770"
"Leaver Dept.","2023","30-39","Asian","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Heterosexual / straight","165","[c]","34210","32520"
"Leaver Dept.","2023","30-39","Black","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Heterosexual / straight","125","[c]","41620","38160"
"Leaver Dept.","2023","30-39","Mixed","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Heterosexual / straight","35","[c]","35920","33760"
"Leaver Dept.","2023","30-39","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Undeclared","95","[c]","42180","39980"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","885","[c]","40070","35750"
"Leaver Dept.","2023","30-39","White","Heterosexual / straight","2090","[c]","39580","35650"
"Leaver Dept.","2023","30-39","White","LGBO","275","[c]","38920","35960"
"Leaver Dept.","2023","30-39","White","Undeclared","150","[c]","40990","38160"
"Leaver Dept.","2023","30-39","White","Unknown","280","[c]","40650","39820"
"Leaver Dept.","2023","40-49","Asian","Heterosexual / straight","235","[c]","40360","34170"
"Leaver Dept.","2023","40-49","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Heterosexual / straight","140","[c]","35340","32520"
"Leaver Dept.","2023","40-49","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Heterosexual / straight","45","[c]","43620","39150"
"Leaver Dept.","2023","40-49","Mixed","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","65","[c]","39330","33630"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","420","[c]","43840","37680"
"Leaver Dept.","2023","40-49","White","Heterosexual / straight","1500","[c]","41870","36240"
"Leaver Dept.","2023","40-49","White","LGBO","100","[c]","42130","36440"
"Leaver Dept.","2023","40-49","White","Undeclared","100","[c]","39950","35870"
"Leaver Dept.","2023","40-49","White","Unknown","235","[c]","38760","33490"
"Leaver Dept.","2023","50-59","Asian","Heterosexual / straight","80","[c]","41300","34260"
"Leaver Dept.","2023","50-59","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Heterosexual / straight","70","[c]","36410","32520"
"Leaver Dept.","2023","50-59","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Undeclared","60","[c]","38290","34000"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","245","[c]","42790","37120"
"Leaver Dept.","2023","50-59","White","Heterosexual / straight","1040","[c]","40160","32520"
"Leaver Dept.","2023","50-59","White","LGBO","70","[c]","43200","37350"
"Leaver Dept.","2023","50-59","White","Undeclared","85","[c]","40250","33850"
"Leaver Dept.","2023","50-59","White","Unknown","175","[c]","37230","28120"
"Leaver Dept.","2023","60-64","Asian","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Heterosexual / straight","120","[c]","35330","28120"
"Leaver Dept.","2023","60-64","White","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","Heterosexual / straight","65","[c]","22960","22520"
"New entrant CS","2023","16-19","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","520","[c]","22800","22400"
"New entrant CS","2023","16-19","White","Heterosexual / straight","430","[c]","23590","22520"
"New entrant CS","2023","16-19","White","LGBO","65","[c]","23840","22520"
"New entrant CS","2023","16-19","White","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Heterosexual / straight","1545","[c]","26660","24840"
"New entrant CS","2023","20-29","Asian","LGBO","55","[c]","28870","26620"
"New entrant CS","2023","20-29","Asian","Undeclared","60","[c]","30170","27820"
