"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Undeclared","SCS level","Female","30","25","[c]","[c]"
"In post","2023","Undeclared","Undeclared","SCS level","Male","55","50","92600","82550"
"In post","2023","Undeclared","Undeclared","SEO/HEO","Female","840","785","38520","37710"
"In post","2023","Undeclared","Undeclared","SEO/HEO","Male","1700","1655","39380","38680"
"In post","2023","Undeclared","Undeclared","Unknown","Female","100","90","32770","33050"
"In post","2023","Undeclared","Undeclared","Unknown","Male","120","115","39400","37810"
"In post","2023","Undeclared","Unknown","AA/AO","Female","180","150","24960","23230"
"In post","2023","Undeclared","Unknown","AA/AO","Male","210","190","28000","26630"
"In post","2023","Undeclared","Unknown","EO","Female","135","120","29790","28360"
"In post","2023","Undeclared","Unknown","EO","Male","135","130","31120","28540"
"In post","2023","Undeclared","Unknown","G6/G7","Female","115","115","58440","55650"
"In post","2023","Undeclared","Unknown","G6/G7","Male","130","130","62170","61640"
"In post","2023","Undeclared","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","Male","15","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO/HEO","Female","195","185","38540","38180"
"In post","2023","Undeclared","Unknown","SEO/HEO","Male","225","220","40020","39440"
"In post","2023","Undeclared","Unknown","Unknown","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","White","AA/AO","Female","2635","2250","24060","22500"
"In post","2023","Undeclared","White","AA/AO","Male","2760","2530","27090","24270"
"In post","2023","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","EO","Female","1905","1715","28810","28120"
"In post","2023","Undeclared","White","EO","Male","1920","1825","31000","28480"
"In post","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","G6/G7","Female","990","940","60160","57970"
"In post","2023","Undeclared","White","G6/G7","Male","1015","995","61890","59380"
"In post","2023","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","SCS level","Female","100","95","94730","84930"
"In post","2023","Undeclared","White","SCS level","Male","110","105","100980","95220"
"In post","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","SEO/HEO","Female","2235","2115","38340","37590"
"In post","2023","Undeclared","White","SEO/HEO","Male","2095","2030","40030","39460"
"In post","2023","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","White","Unknown","Female","440","405","31430","29050"
"In post","2023","Undeclared","White","Unknown","Male","185","175","34740","32500"
"In post","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AA/AO","Female","365","325","23750","22520"
"In post","2023","Unknown","Asian","AA/AO","Male","305","290","23990","22520"
"In post","2023","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Female","495","475","29470","28220"
"In post","2023","Unknown","Asian","EO","Male","405","395","29560","28220"
"In post","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G6/G7","Female","325","315","58880","55720"
"In post","2023","Unknown","Asian","G6/G7","Male","250","245","59920","57970"
"In post","2023","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO/HEO","Female","715","700","37790","37790"
"In post","2023","Unknown","Asian","SEO/HEO","Male","625","620","37510","37060"
"In post","2023","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AA/AO","Female","165","155","24770","24480"
"In post","2023","Unknown","Black","AA/AO","Male","115","115","25790","24380"
"In post","2023","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Female","215","210","29650","29280"
"In post","2023","Unknown","Black","EO","Male","120","120","29890","29660"
"In post","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G6/G7","Female","135","130","58110","55370"
"In post","2023","Unknown","Black","G6/G7","Male","60","60","59120","57390"
"In post","2023","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","SEO/HEO","Female","330","330","38180","38760"
"In post","2023","Unknown","Black","SEO/HEO","Male","215","215","38570","39360"
"In post","2023","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","AA/AO","Female","90","85","23510","22520"
"In post","2023","Unknown","Mixed","AA/AO","Male","60","60","25000","23460"
"In post","2023","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","EO","Female","140","135","29530","28220"
"In post","2023","Unknown","Mixed","EO","Male","90","90","30020","29200"
"In post","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","G6/G7","Female","105","95","59790","57060"
"In post","2023","Unknown","Mixed","G6/G7","Male","85","85","60310","58290"
"In post","2023","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","SEO/HEO","Female","235","230","36780","36180"
"In post","2023","Unknown","Mixed","SEO/HEO","Male","180","180","37340","36180"
"In post","2023","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Female","45","45","31120","29890"
"In post","2023","Unknown","Other ethnicity","EO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","G6/G7","Female","45","45","58720","56400"
"In post","2023","Unknown","Other ethnicity","G6/G7","Male","45","45","60510","57200"
"In post","2023","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Female","70","65","37630","38120"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Male","50","45","40880","41330"
"In post","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Female","140","125","24030","22520"
"In post","2023","Unknown","Undeclared","AA/AO","Male","190","180","26100","23890"
"In post","2023","Unknown","Undeclared","EO","Female","195","180","31310","30260"
"In post","2023","Unknown","Undeclared","EO","Male","300","285","33200","34370"
"In post","2023","Unknown","Undeclared","G6/G7","Female","130","125","61030","59290"
"In post","2023","Unknown","Undeclared","G6/G7","Male","330","325","61830","59890"
"In post","2023","Unknown","Undeclared","SCS level","Female","15","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Female","225","210","39480","39610"
"In post","2023","Unknown","Undeclared","SEO/HEO","Male","465","445","40140","39890"
"In post","2023","Unknown","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Male","10","5","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Female","11920","10840","23800","22520"
"In post","2023","Unknown","Unknown","AA/AO","Male","10825","10525","24970","22520"
"In post","2023","Unknown","Unknown","EO","Female","7845","7450","28690","28120"
"In post","2023","Unknown","Unknown","EO","Male","8020","7810","29150","28120"
"In post","2023","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Female","3585","3435","60330","57970"
"In post","2023","Unknown","Unknown","G6/G7","Male","3750","3695","60820","58600"
"In post","2023","Unknown","Unknown","SCS level","Female","335","320","93380","84310"
"In post","2023","Unknown","Unknown","SCS level","Male","365","360","97840","90180"
"In post","2023","Unknown","Unknown","SEO/HEO","Female","7505","7250","38210","37060"
"In post","2023","Unknown","Unknown","SEO/HEO","Male","8090","7955","38500","37680"
"In post","2023","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","2370","2165","28010","26840"
"In post","2023","Unknown","Unknown","Unknown","Male","2495","2410","37350","34820"
"In post","2023","Unknown","White","AA/AO","Female","3500","3030","23190","22520"
"In post","2023","Unknown","White","AA/AO","Male","3245","3100","25050","22520"
"In post","2023","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","EO","Female","3690","3475","29780","28130"
"In post","2023","Unknown","White","EO","Male","3525","3430","31000","29250"
"In post","2023","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","G6/G7","Female","2790","2650","59930","57430"
"In post","2023","Unknown","White","G6/G7","Male","2810","2755","60580","58140"
"In post","2023","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SCS level","Female","255","240","89810","83530"
"In post","2023","Unknown","White","SCS level","Male","250","245","99490","89760"
"In post","2023","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","SEO/HEO","Female","5590","5345","37830","37590"
"In post","2023","Unknown","White","SEO/HEO","Male","5390","5300","39060","38900"
"In post","2023","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Unknown","Female","210","195","30370","28580"
"In post","2023","Unknown","White","Unknown","Male","165","160","41280","39460"
"In post","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","Female","40","[c]","22850","22400"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","EO","Female","35","[c]","29030","28370"
"Leaver CS","2023","Declared disabled","Asian","EO","Male","45","[c]","28920","28120"
"Leaver CS","2023","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Female","60","[c]","29810","29710"
"Leaver CS","2023","Declared disabled","Black","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","AA/AO","Female","985","[c]","22000","21690"
"Leaver CS","2023","Declared disabled","White","AA/AO","Male","640","[c]","22700","21690"
"Leaver CS","2023","Declared disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","EO","Female","685","[c]","28140","28120"
"Leaver CS","2023","Declared disabled","White","EO","Male","430","[c]","28580","28120"
"Leaver CS","2023","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","G6/G7","Female","160","[c]","61200","60540"
"Leaver CS","2023","Declared disabled","White","G6/G7","Male","160","[c]","61160","58430"
"Leaver CS","2023","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","Female","415","[c]","37050","35410"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","Male","340","[c]","38490","37590"
"Leaver CS","2023","Declared disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Female","205","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","Female","375","[c]","22680","21780"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","Male","340","[c]","22500","21730"
"Leaver CS","2023","Declared non-disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Female","340","[c]","28860","28370"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Male","265","[c]","28960","28370"
"Leaver CS","2023","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","Female","90","[c]","57020","54100"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","Male","110","[c]","61590","59250"
"Leaver CS","2023","Declared non-disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","Female","245","[c]","38190","38440"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","Male","225","[c]","38980","38640"
"Leaver CS","2023","Declared non-disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","Female","225","[c]","23470","23720"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","Male","145","[c]","22410","21840"
"Leaver CS","2023","Declared non-disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","EO","Female","325","[c]","29580","29890"
"Leaver CS","2023","Declared non-disabled","Black","EO","Male","145","[c]","29380","29290"
"Leaver CS","2023","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","Female","50","[c]","58430","56340"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","Male","40","[c]","57470","56390"
"Leaver CS","2023","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","Female","200","[c]","37960","37720"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","Male","160","[c]","38670","37880"
"Leaver CS","2023","Declared non-disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","Female","125","[c]","22230","21780"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","Male","95","[c]","22460","21780"
"Leaver CS","2023","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Female","100","[c]","28550","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Male","70","[c]","28350","27960"
"Leaver CS","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
