"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Unknown","Human Resources","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Human Resources","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","No function","London","150","[c]","45690","33400"
"Leaver CS","2023","50-59","Unknown","No function","Outside London","720","[c]","30100","26130"
"Leaver CS","2023","50-59","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Property","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Security","Outside London","30","[c]","29810","25110"
"Leaver CS","2023","50-59","Unknown","Unknown","London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Outside London","60","[c]","38290","36330"
"Leaver CS","2023","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","30","[c]","41820","41480"
"Leaver CS","2023","50-59","White","Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Analysis","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Commercial","Outside London","45","[c]","50980","42620"
"Leaver CS","2023","50-59","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Communications","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Counter Fraud","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Counter Fraud","Outside London","130","[c]","27390","27570"
"Leaver CS","2023","50-59","White","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Debt","Outside London","100","[c]","22620","21690"
"Leaver CS","2023","50-59","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Digital, Data & Technology","London","35","[c]","56270","57430"
"Leaver CS","2023","50-59","White","Digital, Data & Technology","Outside London","180","[c]","45070","41050"
"Leaver CS","2023","50-59","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Finance","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Finance","Outside London","105","[c]","44590","40840"
"Leaver CS","2023","50-59","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Grants Management","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Human Resources","London","35","[c]","62940","49080"
"Leaver CS","2023","50-59","White","Human Resources","Outside London","215","[c]","33560","30140"
"Leaver CS","2023","50-59","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Legal","London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Legal","Outside London","90","[c]","49110","53930"
"Leaver CS","2023","50-59","White","No function","London","400","[c]","49880","41660"
"Leaver CS","2023","50-59","White","No function","Outside London","3520","[c]","31030","27570"
"Leaver CS","2023","50-59","White","No function","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","No function","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Project Delivery","Outside London","160","[c]","49270","43750"
"Leaver CS","2023","50-59","White","Property","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Property","Outside London","75","[c]","36630","33990"
"Leaver CS","2023","50-59","White","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Security","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Security","Outside London","165","[c]","36360","36460"
"Leaver CS","2023","50-59","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Unknown","London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Unknown","Outside London","230","[c]","48630","47470"
"Leaver CS","2023","50-59","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","No function","London","45","[c]","34130","30560"
"Leaver CS","2023","60-64","Asian","No function","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","No function","London","55","[c]","36700","31880"
"Leaver CS","2023","60-64","Black","No function","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","No function","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","No function","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","No function","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","No function","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Debt","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","No function","London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","No function","Outside London","170","[c]","31250","28020"
"Leaver CS","2023","60-64","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Debt","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Grants Management","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","No function","London","55","[c]","43400","36950"
"Leaver CS","2023","60-64","Unknown","No function","Outside London","350","[c]","28900","25320"
"Leaver CS","2023","60-64","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Security","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","London","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Outside London","50","[c]","40200","33520"
"Leaver CS","2023","60-64","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Unknown","30","[c]","46800","38420"
"Leaver CS","2023","60-64","White","Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Analysis","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Commercial","Outside London","45","[c]","45330","41810"
"Leaver CS","2023","60-64","White","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Counter Fraud","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Counter Fraud","Outside London","120","[c]","28250","28120"
"Leaver CS","2023","60-64","White","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Debt","Outside London","85","[c]","24330","21690"
"Leaver CS","2023","60-64","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Digital, Data & Technology","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Digital, Data & Technology","Outside London","115","[c]","41820","39650"
"Leaver CS","2023","60-64","White","Finance","London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Finance","Outside London","100","[c]","42120","38470"
"Leaver CS","2023","60-64","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Grants Management","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Human Resources","London","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Human Resources","Outside London","190","[c]","31280","28120"
"Leaver CS","2023","60-64","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
