"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","No function","Security","Female","10","10","[c]","[c]"
"In post","2023","50-59","No function","Security","Male","10","10","[c]","[c]"
"In post","2023","50-59","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Statistics","Male","5","5","[c]","[c]"
"In post","2023","50-59","No function","Tax","Female","1650","1540","39410","35070"
"In post","2023","50-59","No function","Tax","Male","1460","1425","43370","39880"
"In post","2023","50-59","No function","Unknown","Female","590","560","47860","42060"
"In post","2023","50-59","No function","Unknown","Male","475","470","53700","41950"
"In post","2023","50-59","No function","Veterinarian","Female","45","45","48950","49450"
"In post","2023","50-59","No function","Veterinarian","Male","45","45","48470","52720"
"In post","2023","50-59","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Commercial","Male","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","Communications","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","Finance","Female","10","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Finance","Male","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","Human Resources","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Inspector of Education and Training","Female","20","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","Inspector of Education and Training","Male","20","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Medicine","Female","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Operational Delivery","Female","280","265","38850","34380"
"In post","2023","50-59","Project Delivery","Operational Delivery","Male","180","175","45820","42530"
"In post","2023","50-59","Project Delivery","Operational Research","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Operational Research","Male","20","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","Other","Female","35","30","42260","39890"
"In post","2023","50-59","Project Delivery","Other","Male","35","35","45570","42140"
"In post","2023","50-59","Project Delivery","Policy","Female","275","255","57120","57970"
"In post","2023","50-59","Project Delivery","Policy","Male","280","275","60170","62440"
"In post","2023","50-59","Project Delivery","Project Delivery","Female","2210","2125","46740","42140"
"In post","2023","50-59","Project Delivery","Project Delivery","Male","2220","2190","52230","49980"
"In post","2023","50-59","Project Delivery","Property","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Science and Engineering","Female","80","80","58530","54460"
"In post","2023","50-59","Project Delivery","Science and Engineering","Male","230","230","54520","47960"
"In post","2023","50-59","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Tax","Female","110","100","38070","35000"
"In post","2023","50-59","Project Delivery","Tax","Male","105","105","37360","35070"
"In post","2023","50-59","Project Delivery","Unknown","Female","35","35","59820","54680"
"In post","2023","50-59","Project Delivery","Unknown","Male","20","20","[c]","[c]"
"In post","2023","50-59","Property","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","50-59","Property","Finance","Female","15","15","[c]","[c]"
"In post","2023","50-59","Property","Finance","Male","10","10","[c]","[c]"
"In post","2023","50-59","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Operational Delivery","Female","250","235","34510","27890"
"In post","2023","50-59","Property","Operational Delivery","Male","150","145","38430","34450"
"In post","2023","50-59","Property","Other","Female","15","15","[c]","[c]"
"In post","2023","50-59","Property","Other","Male","75","75","36130","32600"
"In post","2023","50-59","Property","Policy","Female","5","5","[c]","[c]"
"In post","2023","50-59","Property","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Project Delivery","Female","15","15","[c]","[c]"
"In post","2023","50-59","Property","Project Delivery","Male","15","15","[c]","[c]"
"In post","2023","50-59","Property","Property","Female","955","895","38060","34300"
"In post","2023","50-59","Property","Property","Male","1440","1425","42220","40190"
"In post","2023","50-59","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Unknown","Female","20","15","[c]","[c]"
"In post","2023","50-59","Property","Unknown","Male","10","10","[c]","[c]"
"In post","2023","50-59","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","50-59","Security","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Human Resources","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2023","50-59","Security","Intelligence Analysis","Male","15","15","[c]","[c]"
"In post","2023","50-59","Security","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","50-59","Security","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2023","50-59","Security","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","50-59","Security","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Policy","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Policy","Male","5","5","[c]","[c]"
"In post","2023","50-59","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Security","Female","685","665","35210","32590"
"In post","2023","50-59","Security","Security","Male","2435","2415","35550","33830"
"In post","2023","50-59","Security","Unknown","Female","90","80","30880","27100"
"In post","2023","50-59","Security","Unknown","Male","75","70","37570","27510"
"In post","2023","50-59","Unknown","Communications","Female","20","20","[c]","[c]"
"In post","2023","50-59","Unknown","Communications","Male","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Digital, Data and Technology","Male","40","40","42050","39690"
"In post","2023","50-59","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Economics","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","Finance","Female","55","50","46460","39690"
"In post","2023","50-59","Unknown","Finance","Male","55","55","51690","49370"
"In post","2023","50-59","Unknown","Human Resources","Female","55","50","39460","39690"
"In post","2023","50-59","Unknown","Human Resources","Male","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2023","50-59","Unknown","Legal","Female","20","20","[c]","[c]"
"In post","2023","50-59","Unknown","Legal","Male","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Medicine","Female","30","30","54370","52910"
"In post","2023","50-59","Unknown","Medicine","Male","20","20","[c]","[c]"
"In post","2023","50-59","Unknown","Operational Delivery","Female","330","305","43690","39690"
"In post","2023","50-59","Unknown","Operational Delivery","Male","240","240","47000","39690"
"In post","2023","50-59","Unknown","Other","Female","205","195","47550","49260"
"In post","2023","50-59","Unknown","Other","Male","575","570","50660","45690"
"In post","2023","50-59","Unknown","Planning","Female","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","Planning","Male","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Policy","Female","465","440","48290","48040"
"In post","2023","50-59","Unknown","Policy","Male","275","275","51930","49370"
"In post","2023","50-59","Unknown","Project Delivery","Female","30","30","49120","49370"
"In post","2023","50-59","Unknown","Project Delivery","Male","20","20","[c]","[c]"
"In post","2023","50-59","Unknown","Property","Female","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","Property","Male","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Science and Engineering","Female","85","75","43840","45690"
"In post","2023","50-59","Unknown","Science and Engineering","Male","290","290","48330","49260"
"In post","2023","50-59","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Security","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","Social Research","Female","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","Social Research","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Statistics","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Female","2335","2210","45850","38330"
"In post","2023","50-59","Unknown","Unknown","Male","1875","1845","47410","41660"
"In post","2023","60-64","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Economics","Male","10","5","[c]","[c]"
"In post","2023","60-64","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Intelligence Analysis","Male","10","10","[c]","[c]"
"In post","2023","60-64","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Operational Delivery","Female","20","15","[c]","[c]"
"In post","2023","60-64","Analysis","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2023","60-64","Analysis","Operational Research","Female","5","5","[c]","[c]"
"In post","2023","60-64","Analysis","Operational Research","Male","15","10","[c]","[c]"
"In post","2023","60-64","Analysis","Other","Female","10","10","[c]","[c]"
"In post","2023","60-64","Analysis","Other","Male","10","10","[c]","[c]"
"In post","2023","60-64","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2023","60-64","Analysis","Science and Engineering","Male","60","55","51280","49400"
"In post","2023","60-64","Analysis","Social Research","Female","10","10","[c]","[c]"
"In post","2023","60-64","Analysis","Social Research","Male","5","5","[c]","[c]"
"In post","2023","60-64","Analysis","Statistics","Female","15","10","[c]","[c]"
"In post","2023","60-64","Analysis","Statistics","Male","40","40","45640","41740"
"In post","2023","60-64","Analysis","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Commercial","Female","150","130","42400","41100"
"In post","2023","60-64","Commercial","Commercial","Male","205","185","54530","44850"
"In post","2023","60-64","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Operational Delivery","Female","10","5","[c]","[c]"
"In post","2023","60-64","Commercial","Operational Delivery","Male","20","20","[c]","[c]"
"In post","2023","60-64","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Other","Male","5","5","[c]","[c]"
"In post","2023","60-64","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Communications","Female","75","70","41740","37590"
"In post","2023","60-64","Communications","Communications","Male","75","70","41460","36920"
"In post","2023","60-64","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","60-64","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Counter Fraud","Female","560","420","29870","28120"
"In post","2023","60-64","Counter Fraud","Counter Fraud","Male","445","355","32500","28120"
"In post","2023","60-64","Counter Fraud","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Legal","Female","60","45","33740","29730"
"In post","2023","60-64","Counter Fraud","Legal","Male","85","75","37720","35000"
"In post","2023","60-64","Counter Fraud","Operational Delivery","Female","210","160","31230","29730"
"In post","2023","60-64","Counter Fraud","Operational Delivery","Male","115","95","34020","29730"
"In post","2023","60-64","Counter Fraud","Other","Female","25","20","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Other","Male","15","15","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Tax","Female","95","70","40130","35030"
"In post","2023","60-64","Counter Fraud","Tax","Male","95","75","48330","42510"
"In post","2023","60-64","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Debt","Operational Delivery","Female","270","205","26480","22520"
"In post","2023","60-64","Debt","Operational Delivery","Male","160","140","27440","26920"
"In post","2023","60-64","Debt","Other","Female","230","175","23790","21690"
"In post","2023","60-64","Debt","Other","Male","80","70","23380","21690"
"In post","2023","60-64","Debt","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Debt","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Debt","Tax","Female","10","10","[c]","[c]"
"In post","2023","60-64","Debt","Tax","Male","10","10","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","Female","385","330","41830","38470"
"In post","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","Male","855","775","43950","41050"
"In post","2023","60-64","Digital, Data & Technology","Finance","Female","10","5","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Finance","Male","10","10","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Female","70","65","29840","26950"
"In post","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Male","60","60","34970","31420"
"In post","2023","60-64","Digital, Data & Technology","Operational Delivery","Female","20","15","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Operational Delivery","Male","40","35","39710","39380"
"In post","2023","60-64","Digital, Data & Technology","Other","Female","5","5","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Science and Engineering","Male","25","20","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Unknown","Female","15","15","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Unknown","Male","35","35","51390","44930"
"In post","2023","60-64","Finance","Commercial","Female","40","30","37480","34970"
"In post","2023","60-64","Finance","Commercial","Male","30","25","[c]","[c]"
"In post","2023","60-64","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2023","60-64","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Finance","Female","345","300","37770","34170"
"In post","2023","60-64","Finance","Finance","Male","295","265","46770","43030"
"In post","2023","60-64","Finance","Operational Delivery","Female","170","125","25800","22520"
"In post","2023","60-64","Finance","Operational Delivery","Male","45","35","26320","22520"
"In post","2023","60-64","Finance","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Security","Female","20","15","[c]","[c]"
"In post","2023","60-64","Finance","Security","Male","20","15","[c]","[c]"
"In post","2023","60-64","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2023","60-64","Finance","Unknown","Male","5","5","[c]","[c]"
"In post","2023","60-64","Grants Management","Operational Delivery","Female","110","90","24840","22150"
"In post","2023","60-64","Grants Management","Operational Delivery","Male","85","75","27900","22150"
"In post","2023","60-64","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Human Resources","Female","495","430","38650","35240"
"In post","2023","60-64","Human Resources","Human Resources","Male","580","545","36750","34300"
"In post","2023","60-64","Human Resources","Operational Delivery","Female","100","80","31800","28120"
"In post","2023","60-64","Human Resources","Operational Delivery","Male","55","45","35470","28120"
"In post","2023","60-64","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Tax","Female","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Tax","Male","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","Female","15","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","Male","10","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Internal Audit","Female","40","35","47120","45140"
"In post","2023","60-64","Internal Audit","Internal Audit","Male","45","40","49310","46830"
"In post","2023","60-64","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Finance","Female","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Legal","Female","235","190","62690","63380"
"In post","2023","60-64","Legal","Legal","Male","230","200","63870","65070"
"In post","2023","60-64","Legal","Operational Delivery","Female","200","165","27930","28470"
"In post","2023","60-64","Legal","Operational Delivery","Male","80","70","29310","26920"
"In post","2023","60-64","Legal","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Policy","Male","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Tax","Female","15","10","[c]","[c]"
"In post","2023","60-64","Legal","Tax","Male","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Commercial","Female","10","10","[c]","[c]"
"In post","2023","60-64","No function","Commercial","Male","15","15","[c]","[c]"
"In post","2023","60-64","No function","Communications","Female","5","5","[c]","[c]"
"In post","2023","60-64","No function","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2023","60-64","No function","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2023","60-64","No function","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2023","60-64","No function","Digital, Data and Technology","Male","35","30","59470","56790"
"In post","2023","60-64","No function","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Economics","Male","[c]","[c]","[c]","[c]"
