"Status","Year","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Food Standards Agency","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wakefield","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wandsworth","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Warwickshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Warwickshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Kent","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Kent","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Westminster","Heterosexual / straight","70","70","48830","41470"
"In post","2023","Food Standards Agency","Westminster","LGBO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Westminster","Undeclared","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Westminster","Unknown","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Worcestershire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","York","Heterosexual / straight","100","95","39700","38100"
"In post","2023","Food Standards Agency","York","LGBO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","York","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","York","Unknown","20","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Milton Keynes","Heterosexual / straight","840","805","39250","34530"
"In post","2023","Foreign, Commonwealth and Development Office","Milton Keynes","LGBO","40","40","31510","28900"
"In post","2023","Foreign, Commonwealth and Development Office","Milton Keynes","Undeclared","55","55","45330","43750"
"In post","2023","Foreign, Commonwealth and Development Office","Milton Keynes","Unknown","135","135","36620","29920"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","1470","1465","52270","53050"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","LGBO","135","135","52040","54000"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Undeclared","30","30","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","Unknown","600","600","53720","54590"
"In post","2023","Foreign, Commonwealth and Development Office","South Lanarkshire","Heterosexual / straight","455","435","44330","41660"
"In post","2023","Foreign, Commonwealth and Development Office","South Lanarkshire","LGBO","25","25","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South Lanarkshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South Lanarkshire","Unknown","345","335","40780","37950"
"In post","2023","Foreign, Commonwealth and Development Office","West Sussex (North East)","Heterosexual / straight","65","60","37010","31620"
"In post","2023","Foreign, Commonwealth and Development Office","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","West Sussex (North East)","Undeclared","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","West Sussex (North East)","Unknown","5","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Westminster","Heterosexual / straight","2730","2660","52550","53500"
"In post","2023","Foreign, Commonwealth and Development Office","Westminster","LGBO","230","230","51620","48710"
"In post","2023","Foreign, Commonwealth and Development Office","Westminster","Undeclared","35","35","57570","63860"
"In post","2023","Foreign, Commonwealth and Development Office","Westminster","Unknown","1570","1540","50460","48100"
"In post","2023","HM Land Registry","Coventry","Heterosexual / straight","155","140","34000","28080"
"In post","2023","HM Land Registry","Coventry","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Coventry","Undeclared","25","20","[c]","[c]"
"In post","2023","HM Land Registry","Coventry","Unknown","85","80","30010","28080"
"In post","2023","HM Land Registry","Croydon","Heterosexual / straight","230","215","43890","38410"
"In post","2023","HM Land Registry","Croydon","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Croydon","Undeclared","40","40","43950","38410"
"In post","2023","HM Land Registry","Croydon","Unknown","115","110","40010","38410"
"In post","2023","HM Land Registry","Dorset","Heterosexual / straight","160","140","31670","28080"
"In post","2023","HM Land Registry","Dorset","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Dorset","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Land Registry","Dorset","Unknown","105","95","28990","28080"
"In post","2023","HM Land Registry","Durham","Heterosexual / straight","430","390","30590","28080"
"In post","2023","HM Land Registry","Durham","LGBO","25","25","[c]","[c]"
"In post","2023","HM Land Registry","Durham","Undeclared","75","65","31980","28080"
"In post","2023","HM Land Registry","Durham","Unknown","220","205","27760","28080"
"In post","2023","HM Land Registry","Gloucestershire CC","Heterosexual / straight","160","140","32940","28080"
"In post","2023","HM Land Registry","Gloucestershire CC","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Gloucestershire CC","Undeclared","45","35","32560","28080"
"In post","2023","HM Land Registry","Gloucestershire CC","Unknown","140","125","30950","28080"
"In post","2023","HM Land Registry","Kingston upon Hull, City of","Heterosexual / straight","215","195","31040","28080"
"In post","2023","HM Land Registry","Kingston upon Hull, City of","LGBO","15","15","[c]","[c]"
"In post","2023","HM Land Registry","Kingston upon Hull, City of","Undeclared","50","45","32710","28080"
"In post","2023","HM Land Registry","Kingston upon Hull, City of","Unknown","80","75","29890","28080"
"In post","2023","HM Land Registry","Leicester","Heterosexual / straight","180","170","31600","28080"
"In post","2023","HM Land Registry","Leicester","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Leicester","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Land Registry","Leicester","Unknown","90","80","28510","28080"
"In post","2023","HM Land Registry","Mid Lancashire","Heterosexual / straight","270","240","32100","28080"
"In post","2023","HM Land Registry","Mid Lancashire","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Mid Lancashire","Undeclared","30","25","36060","34850"
"In post","2023","HM Land Registry","Mid Lancashire","Unknown","135","130","28460","28080"
"In post","2023","HM Land Registry","Nottingham","Heterosexual / straight","350","320","35250","34850"
"In post","2023","HM Land Registry","Nottingham","LGBO","25","25","[c]","[c]"
"In post","2023","HM Land Registry","Nottingham","Undeclared","55","45","32540","28080"
"In post","2023","HM Land Registry","Nottingham","Unknown","180","165","30100","28080"
"In post","2023","HM Land Registry","Peterborough","Heterosexual / straight","195","175","33250","28080"
"In post","2023","HM Land Registry","Peterborough","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","Peterborough","Undeclared","45","40","33340","34850"
"In post","2023","HM Land Registry","Peterborough","Unknown","70","65","26890","23390"
"In post","2023","HM Land Registry","Plymouth","Heterosexual / straight","525","475","37490","34850"
"In post","2023","HM Land Registry","Plymouth","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","Plymouth","Undeclared","85","80","38250","39460"
"In post","2023","HM Land Registry","Plymouth","Unknown","250","240","32980","30710"
"In post","2023","HM Land Registry","Swansea","Heterosexual / straight","525","470","30510","28080"
"In post","2023","HM Land Registry","Swansea","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","Swansea","Undeclared","60","50","33600","28080"
"In post","2023","HM Land Registry","Swansea","Unknown","245","220","30650","28080"
"In post","2023","HM Land Registry","Telford and Wrekin","Heterosexual / straight","210","190","30810","28080"
"In post","2023","HM Land Registry","Telford and Wrekin","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Telford and Wrekin","Undeclared","45","40","32390","34850"
"In post","2023","HM Land Registry","Telford and Wrekin","Unknown","85","80","27750","23390"
"In post","2023","HM Land Registry","Wirral","Heterosexual / straight","265","230","33180","28080"
"In post","2023","HM Land Registry","Wirral","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Wirral","Undeclared","45","35","34570","34850"
"In post","2023","HM Land Registry","Wirral","Unknown","220","200","28960","28080"
"In post","2023","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Belfast","Heterosexual / straight","1505","1420","33960","29730"
"In post","2023","HM Revenue and Customs","Belfast","LGBO","110","105","29580","27890"
"In post","2023","HM Revenue and Customs","Belfast","Undeclared","110","100","34080","34700"
"In post","2023","HM Revenue and Customs","Belfast","Unknown","680","640","29050","27890"
"In post","2023","HM Revenue and Customs","Berkshire","Heterosexual / straight","165","155","37570","35070"
"In post","2023","HM Revenue and Customs","Berkshire","LGBO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Berkshire","Undeclared","45","40","39200","35030"
"In post","2023","HM Revenue and Customs","Berkshire","Unknown","80","70","37570","35000"
"In post","2023","HM Revenue and Customs","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Birmingham","Heterosexual / straight","2320","2200","35450","34700"
"In post","2023","HM Revenue and Customs","Birmingham","LGBO","125","120","34260","29730"
"In post","2023","HM Revenue and Customs","Birmingham","Undeclared","260","240","35230","34700"
"In post","2023","HM Revenue and Customs","Birmingham","Unknown","1130","1065","31440","28130"
"In post","2023","HM Revenue and Customs","Bournemouth, Christchurch and Poole","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bradford","Heterosexual / straight","735","665","27870","22520"
"In post","2023","HM Revenue and Customs","Bradford","LGBO","35","35","29000","22520"
"In post","2023","HM Revenue and Customs","Bradford","Undeclared","95","85","27130","22520"
"In post","2023","HM Revenue and Customs","Bradford","Unknown","485","420","25060","22520"
"In post","2023","HM Revenue and Customs","Brent","Heterosexual / straight","55","50","38850","32330"
"In post","2023","HM Revenue and Customs","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Brent","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Brent","Unknown","50","45","35180","31540"
"In post","2023","HM Revenue and Customs","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bristol, City of","Heterosexual / straight","1015","965","40470","35000"
"In post","2023","HM Revenue and Customs","Bristol, City of","LGBO","85","85","39650","35000"
"In post","2023","HM Revenue and Customs","Bristol, City of","Undeclared","145","135","41340","35000"
"In post","2023","HM Revenue and Customs","Bristol, City of","Unknown","340","325","37930","34700"
"In post","2023","HM Revenue and Customs","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Calderdale and Kirklees","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cambridgeshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cambridgeshire CC","LGBO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cambridgeshire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cambridgeshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Heterosexual / straight","2705","2540","33480","29730"
"In post","2023","HM Revenue and Customs","Cardiff and Vale of Glamorgan","LGBO","275","270","32350","28130"
"In post","2023","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Undeclared","280","255","32740","28130"
"In post","2023","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Unknown","1250","1160","29660","28130"
"In post","2023","HM Revenue and Customs","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire West and Chester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","City of Edinburgh","Heterosexual / straight","1325","1260","33740","29730"
"In post","2023","HM Revenue and Customs","City of Edinburgh","LGBO","140","135","30210","27890"
"In post","2023","HM Revenue and Customs","City of Edinburgh","Undeclared","135","125","35390","34400"
"In post","2023","HM Revenue and Customs","City of Edinburgh","Unknown","625","590","29280","22520"
"In post","2023","HM Revenue and Customs","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Croydon","Heterosexual / straight","1800","1710","45620","39790"
"In post","2023","HM Revenue and Customs","Croydon","LGBO","105","100","43660","39450"
"In post","2023","HM Revenue and Customs","Croydon","Undeclared","245","230","43700","39790"
"In post","2023","HM Revenue and Customs","Croydon","Unknown","805","765","41450","39450"
"In post","2023","HM Revenue and Customs","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon CC","Heterosexual / straight","50","45","41640","43310"
"In post","2023","HM Revenue and Customs","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Durham","Heterosexual / straight","435","405","26770","22520"
"In post","2023","HM Revenue and Customs","Durham","LGBO","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","Durham","Undeclared","35","30","28040","22520"
"In post","2023","HM Revenue and Customs","Durham","Unknown","230","215","25180","22520"
"In post","2023","HM Revenue and Customs","East Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Kent","Heterosexual / straight","150","135","33650","29730"
"In post","2023","HM Revenue and Customs","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Kent","Undeclared","30","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Kent","Unknown","60","55","33120","31000"
"In post","2023","HM Revenue and Customs","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Sussex CC","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Sussex CC","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Sussex CC","Unknown","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Haven Gateway","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Haven Gateway","LGBO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Haven Gateway","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Haven Gateway","Unknown","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Flintshire and Wrexham","Heterosexual / straight","40","40","40310","34450"
"In post","2023","HM Revenue and Customs","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Flintshire and Wrexham","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Glasgow City","Heterosexual / straight","2050","1870","33430","29730"
