"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Female","Unknown","360","350","44300","41720"
"In post","2023","Unknown","Communications","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","Male","Unknown","270","270","45430","41020"
"In post","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","Unknown","395","370","32810","29130"
"In post","2023","Unknown","Counter Fraud","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Male","Unknown","415","410","34430","32260"
"In post","2023","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Female","Heterosexual / straight","65","60","38180","37300"
"In post","2023","Unknown","Digital, Data and Technology","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Female","Unknown","950","920","44460","41000"
"In post","2023","Unknown","Digital, Data and Technology","Male","Heterosexual / straight","100","100","40380","38000"
"In post","2023","Unknown","Digital, Data and Technology","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Male","Undeclared","70","70","42420","41870"
"In post","2023","Unknown","Digital, Data and Technology","Male","Unknown","2305","2285","44300","40870"
"In post","2023","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Female","Unknown","95","95","45310","41550"
"In post","2023","Unknown","Economics","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Economics","Male","Unknown","205","205","45650","39110"
"In post","2023","Unknown","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Female","Heterosexual / straight","45","45","36140","34040"
"In post","2023","Unknown","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Finance","Female","Unknown","485","460","39470","35410"
"In post","2023","Unknown","Finance","Male","Heterosexual / straight","30","30","42380","36990"
"In post","2023","Unknown","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Finance","Male","Unknown","480","470","42200","39190"
"In post","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Female","Unknown","30","30","29430","27610"
"In post","2023","Unknown","Geography","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Male","Unknown","80","75","31040","29880"
"In post","2023","Unknown","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Female","Heterosexual / straight","65","60","40560","38790"
"In post","2023","Unknown","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","Female","Unknown","760","730","39730","35650"
"In post","2023","Unknown","Human Resources","Male","Heterosexual / straight","35","35","39160","34850"
"In post","2023","Unknown","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Male","Unknown","475","475","39160","33990"
"In post","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Female","Heterosexual / straight","30","30","59240","52750"
"In post","2023","Unknown","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Female","Unknown","125","120","32640","29890"
"In post","2023","Unknown","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Male","Unknown","170","170","34510","30980"
"In post","2023","Unknown","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Female","Unknown","235","235","47710","43540"
"In post","2023","Unknown","International Trade","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Male","Unknown","270","270","47810","42220"
"In post","2023","Unknown","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Female","Unknown","105","100","35960","34170"
"In post","2023","Unknown","Knowledge and Information Management","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Male","Unknown","90","85","39110","36090"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Female","Heterosexual / straight","80","75","52910","52210"
"In post","2023","Unknown","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Female","Undeclared","15","10","[c]","[c]"
"In post","2023","Unknown","Legal","Female","Unknown","750","690","50040","52020"
"In post","2023","Unknown","Legal","Male","Heterosexual / straight","40","40","49360","49530"
"In post","2023","Unknown","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Legal","Male","Unknown","520","505","48670","44930"
"In post","2023","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","Medicine","Female","Unknown","255","215","48000","40590"
"In post","2023","Unknown","Medicine","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Male","Unknown","105","90","62380","43480"
"In post","2023","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Female","Heterosexual / straight","1020","895","28610","27330"
"In post","2023","Unknown","Operational Delivery","Female","LGBO","60","55","32130","28880"
"In post","2023","Unknown","Operational Delivery","Female","Undeclared","330","285","29710","28120"
"In post","2023","Unknown","Operational Delivery","Female","Unknown","20285","18580","27410","25750"
"In post","2023","Unknown","Operational Delivery","Male","Heterosexual / straight","750","720","30730","28880"
"In post","2023","Unknown","Operational Delivery","Male","LGBO","65","65","30390","28880"
"In post","2023","Unknown","Operational Delivery","Male","Undeclared","310","295","34160","32060"
"In post","2023","Unknown","Operational Delivery","Male","Unknown","17020","16385","28690","26890"
"In post","2023","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Female","Unknown","85","80","32030","23690"
"In post","2023","Unknown","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Operational Research","Male","Unknown","115","115","35460","34400"
"In post","2023","Unknown","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Female","Heterosexual / straight","55","50","34020","30380"
"In post","2023","Unknown","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Other","Female","Unknown","840","800","33680","29890"
"In post","2023","Unknown","Other","Male","Heterosexual / straight","40","40","34600","26950"
"In post","2023","Unknown","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Other","Male","Unknown","2290","2265","39710","37650"
"In post","2023","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Female","Unknown","15","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","Female","Heterosexual / straight","120","115","49540","45950"
"In post","2023","Unknown","Policy","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Policy","Female","Undeclared","45","45","46390","41360"
"In post","2023","Unknown","Policy","Female","Unknown","2165","2105","47580","43650"
"In post","2023","Unknown","Policy","Male","Heterosexual / straight","90","90","50220","53690"
"In post","2023","Unknown","Policy","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Policy","Male","Undeclared","35","35","50800","50310"
"In post","2023","Unknown","Policy","Male","Unknown","1775","1765","48040","43760"
"In post","2023","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Female","Heterosexual / straight","75","75","45780","41960"
"In post","2023","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Female","Undeclared","35","35","50420","42330"
"In post","2023","Unknown","Project Delivery","Female","Unknown","820","795","43020","41000"
"In post","2023","Unknown","Project Delivery","Male","Heterosexual / straight","65","65","50780","42510"
"In post","2023","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Male","Unknown","860","850","45390","42140"
"In post","2023","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Female","Heterosexual / straight","35","35","31700","29840"
"In post","2023","Unknown","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Female","Unknown","385","355","31710","27810"
"In post","2023","Unknown","Property","Male","Heterosexual / straight","40","35","39480","35020"
"In post","2023","Unknown","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Male","Unknown","590","575","36760","32970"
"In post","2023","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Female","Unknown","150","135","35070","31310"
"In post","2023","Unknown","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Female","Unknown","220","210","36230","30960"
"In post","2023","Unknown","Science and Engineering","Male","Heterosexual / straight","65","65","37820","35570"
"In post","2023","Unknown","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Male","Undeclared","90","85","43490","40040"
"In post","2023","Unknown","Science and Engineering","Male","Unknown","680","670","37010","33000"
"In post","2023","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Female","Unknown","260","250","35330","30600"
"In post","2023","Unknown","Security","Male","Heterosexual / straight","60","55","32980","27500"
"In post","2023","Unknown","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Male","Undeclared","35","35","45610","43660"
"In post","2023","Unknown","Security","Male","Unknown","1030","1020","34080","29480"
"In post","2023","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Female","Unknown","110","110","42420","39440"
"In post","2023","Unknown","Social Research","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Male","Unknown","45","45","43380","39300"
"In post","2023","Unknown","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","Female","Unknown","125","125","39360","39190"
"In post","2023","Unknown","Statistics","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","Male","Unknown","150","145","43040","39300"
"In post","2023","Unknown","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Female","Heterosexual / straight","55","50","39040","35000"
"In post","2023","Unknown","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Tax","Female","Unknown","1530","1425","31570","28130"
"In post","2023","Unknown","Tax","Male","Heterosexual / straight","55","50","41750","35000"
"In post","2023","Unknown","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Male","Undeclared","35","30","45680","38390"
"In post","2023","Unknown","Tax","Male","Unknown","1890","1845","33520","32260"
"In post","2023","Unknown","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","50","45","43770","38180"
"In post","2023","Unknown","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Undeclared","515","495","45890","41950"
"In post","2023","Unknown","Unknown","Female","Unknown","3725","3535","37570","32960"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","35","35","45330","35000"
"In post","2023","Unknown","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","335","330","49320","50830"
"In post","2023","Unknown","Unknown","Male","Unknown","3155","3105","38890","34100"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Female","Heterosexual / straight","2580","2455","45460","40620"
"In post","2023","White","Commercial","Female","LGBO","130","130","42870","38470"
"In post","2023","White","Commercial","Female","Undeclared","190","175","43600","42620"
"In post","2023","White","Commercial","Female","Unknown","270","260","48570","42340"
"In post","2023","White","Commercial","Male","Heterosexual / straight","2045","2010","51760","43400"
"In post","2023","White","Commercial","Male","LGBO","145","140","44620","40820"
"In post","2023","White","Commercial","Male","Undeclared","130","125","45990","41290"
"In post","2023","White","Commercial","Male","Unknown","245","245","56440","56000"
"In post","2023","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Female","Heterosexual / straight","1465","1380","43940","41020"
"In post","2023","White","Communications","Female","LGBO","95","95","40970","39690"
"In post","2023","White","Communications","Female","Undeclared","105","100","42680","39520"
"In post","2023","White","Communications","Female","Unknown","95","90","45380","41100"
