"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Female","Heterosexual / straight","30","[c]","38000","29120"
"Leaver CS","2023","Black","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Female","Heterosexual / straight","290","[c]","29530","31060"
"Leaver CS","2023","Black","Department for Work and Pensions","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Male","Heterosexual / straight","125","[c]","30190","31000"
"Leaver CS","2023","Black","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Female","Heterosexual / straight","95","[c]","35020","32980"
"Leaver CS","2023","Black","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Male","Heterosexual / straight","40","[c]","35580","33490"
"Leaver CS","2023","Black","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Treasury","Female","Heterosexual / straight","5","[c]","[c]","[c]"
