"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","South East (England)","Hampshire and Isle of Wight","Outside London","785","770","31620","27500"
"In post","2023","Security","South East (England)","Kent","Outside London","70","70","29970","27470"
"In post","2023","Security","South East (England)","Surrey, East and West Sussex","Outside London","40","40","26580","21380"
"In post","2023","Security","South West (England)","Cornwall and Isles of Scilly","Outside London","55","50","23790","21380"
"In post","2023","Security","South West (England)","Devon","Outside London","460","450","31110","27500"
"In post","2023","Security","South West (England)","Dorset and Somerset","Outside London","160","155","26430","22220"
"In post","2023","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","740","730","34000","31010"
"In post","2023","Security","Unknown","Unknown","Unknown","70","65","29510","24610"
"In post","2023","Security","Wales","East Wales","Outside London","160","160","30860","25070"
"In post","2023","Security","Wales","West Wales and The Valleys","Outside London","175","170","27710","25650"
"In post","2023","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","125","125","32170","28560"
"In post","2023","Security","West Midlands (England)","Shropshire and Staffordshire","Outside London","175","170","32040","27910"
"In post","2023","Security","West Midlands (England)","West Midlands","Outside London","60","60","37240","32830"
"In post","2023","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","60","60","36870","40880"
"In post","2023","Security","Yorkshire and The Humber","North Yorkshire","Outside London","730","695","31800","27500"
"In post","2023","Security","Yorkshire and The Humber","South Yorkshire","Outside London","55","50","29820","28120"
"In post","2023","Security","Yorkshire and The Humber","West Yorkshire","Outside London","85","80","40020","35000"
"In post","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","35","32290","30130"
"In post","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","East of England","East Anglia","Outside London","15","15","50540","49260"
"In post","2023","Unknown","East of England","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","London","Inner London - East","London","200","195","45210","37920"
"In post","2023","Unknown","London","Inner London - West","London","1685","1645","42930","38130"
"In post","2023","Unknown","London","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","Unknown","London","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","Unknown","London","Outer London - West and North West","London","20","20","33140","32520"
"In post","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","55","50","33950","31060"
"In post","2023","Unknown","North East (England)","Tees Valley and Durham","Outside London","35","35","41860","37710"
"In post","2023","Unknown","North West (England)","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Greater Manchester","Outside London","130","125","32260","28840"
"In post","2023","Unknown","North West (England)","Lancashire","Outside London","35","30","46370","38470"
"In post","2023","Unknown","North West (England)","Merseyside","Outside London","15","15","32540","30130"
"In post","2023","Unknown","Northern Ireland","Northern Ireland","Outside London","60","60","38980","37680"
"In post","2023","Unknown","Overseas","Overseas","Overseas","65","65","60270","60080"
"In post","2023","Unknown","Scotland","Eastern Scotland","Outside London","9895","9480","43700","38330"
"In post","2023","Unknown","Scotland","Highlands and Islands","Outside London","755","720","34820","31940"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Outside London","675","640","38880","34730"
"In post","2023","Unknown","Scotland","Southern Scotland","Outside London","1060","1000","33420","29560"
"In post","2023","Unknown","Scotland","West Central Scotland","Outside London","5305","5115","40230","34730"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","60","55","34640","29190"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","655","630","43650","42460"
"In post","2023","Unknown","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","20","20","31220","28120"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon","Outside London","30","25","59770","47960"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1665","1610","42010","39890"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1715","1715","41920","39880"
"In post","2023","Unknown","Wales","East Wales","Outside London","3480","3280","45440","39690"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Outside London","2525","2390","40910","39690"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","20","32920","28120"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Outside London","140","135","41270","37710"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","15","15","33290","30130"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","175","170","41570","38470"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","225","215","38550","37380"
"Leaver CS","2023","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","East Anglia","Outside London","30","[c]","33990","30320"
"Leaver CS","2023","Analysis","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","Inner London - East","London","60","[c]","48760","43560"
"Leaver CS","2023","Analysis","London","Inner London - West","London","285","[c]","38920","33370"
"Leaver CS","2023","Analysis","London","Outer London - South","London","20","[c]","36040","31680"
"Leaver CS","2023","Analysis","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","25800","21380"
"Leaver CS","2023","Analysis","South East (England)","Hampshire and Isle of Wight","Outside London","95","[c]","35870","34010"
"Leaver CS","2023","Analysis","South East (England)","Kent","Outside London","15","[c]","37640","40760"
"Leaver CS","2023","Analysis","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South West (England)","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","[c]","34960","30650"
"Leaver CS","2023","Analysis","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","East Wales","Outside London","95","[c]","30050","24870"
"Leaver CS","2023","Analysis","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","West Midlands","Outside London","15","[c]","47500","39880"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","39760","40150"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","33300","25870"
"Leaver CS","2023","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","51690","38550"
"Leaver CS","2023","Commercial","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","East Anglia","Outside London","15","[c]","35640","35390"
"Leaver CS","2023","Commercial","London","Inner London - East","London","25","[c]","54590","54700"
"Leaver CS","2023","Commercial","London","Inner London - West","London","190","[c]","62390","56200"
"Leaver CS","2023","Commercial","London","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Greater Manchester","Outside London","25","[c]","48140","39380"
"Leaver CS","2023","Commercial","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Eastern Scotland","Outside London","15","[c]","30610","25060"
"Leaver CS","2023","Commercial","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","West Central Scotland","Outside London","20","[c]","47620","41500"
"Leaver CS","2023","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","38830","31280"
"Leaver CS","2023","Commercial","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","42530","39860"
"Leaver CS","2023","Commercial","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Devon","Outside London","10","[c]","42880","41280"
"Leaver CS","2023","Commercial","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","44890","42620"
"Leaver CS","2023","Commercial","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","East Wales","Outside London","15","[c]","39390","35290"
"Leaver CS","2023","Commercial","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","31640","27140"
"Leaver CS","2023","Commercial","West Midlands (England)","West Midlands","Outside London","15","[c]","56090","52930"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","49010","39090"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","West Yorkshire","Outside London","20","[c]","60610","64500"
"Leaver CS","2023","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Inner London - East","London","40","[c]","44730","40880"
"Leaver CS","2023","Communications","London","Inner London - West","London","250","[c]","45720","41620"
"Leaver CS","2023","Communications","London","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Hampshire and Isle of Wight","Outside London","15","[c]","39220","32580"
"Leaver CS","2023","Communications","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","36900","40140"
"Leaver CS","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","West Midlands","Outside London","10","[c]","43120","39140"
"Leaver CS","2023","Communications","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","35","[c]","33070","28120"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","East Anglia","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Essex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - East","London","80","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - West","London","65","[c]","45510","41670"
"Leaver CS","2023","Counter Fraud","London","Outer London - East and North East","London","35","[c]","28880","25610"
"Leaver CS","2023","Counter Fraud","London","Outer London - South","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - West and North West","London","10","[c]","33930","32520"
"Leaver CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Outside London","35","[c]","29590","28120"
"Leaver CS","2023","Counter Fraud","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Greater Manchester","Outside London","80","[c]","30060","28120"
"Leaver CS","2023","Counter Fraud","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Merseyside","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Eastern Scotland","Outside London","30","[c]","26520","27570"
"Leaver CS","2023","Counter Fraud","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Southern Scotland","Outside London","30","[c]","23040","21690"
"Leaver CS","2023","Counter Fraud","Scotland","West Central Scotland","Outside London","60","[c]","26680","27570"
"Leaver CS","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","28090","28120"
"Leaver CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Kent","Outside London","30","[c]","26050","25610"
"Leaver CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","Outside London","20","[c]","30060","29290"
"Leaver CS","2023","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","27000","27840"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","East Wales","Outside London","30","[c]","24790","23240"
"Leaver CS","2023","Counter Fraud","Wales","West Wales and The Valleys","Outside London","20","[c]","25170","25910"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","West Midlands","Outside London","50","[c]","27100","27840"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","22480","21690"
"Leaver CS","2023","Debt","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Inner London - East","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","Outside London","110","[c]","21940","21690"
"Leaver CS","2023","Debt","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester","Outside London","20","[c]","23160","21690"
"Leaver CS","2023","Debt","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Merseyside","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Eastern Scotland","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Highlands and Islands","Outside London","20","[c]","21970","21690"
"Leaver CS","2023","Debt","Scotland","Southern Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","West Central Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Dorset and Somerset","Outside London","15","[c]","22090","21690"
"Leaver CS","2023","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Unknown","15","[c]","24310","25110"
"Leaver CS","2023","Debt","Wales","East Wales","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","West Wales and The Valleys","Outside London","25","[c]","22800","21690"
"Leaver CS","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","40","[c]","21910","21590"
"Leaver CS","2023","Debt","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","West Midlands","Outside London","155","[c]","21840","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","South Yorkshire","Outside London","35","[c]","22300","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","Outside London","65","[c]","23800","21690"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","30","[c]","42190","38710"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","38120","37350"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","East Anglia","Outside London","30","[c]","34990","33980"
"Leaver CS","2023","Digital, Data & Technology","East of England","Essex","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Inner London - East","London","245","[c]","52910","54700"
"Leaver CS","2023","Digital, Data & Technology","London","Inner London - West","London","270","[c]","49730","45000"
"Leaver CS","2023","Digital, Data & Technology","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","Outer London - South","London","100","[c]","46730","42710"
"Leaver CS","2023","Digital, Data & Technology","London","Outer London - West and North West","London","35","[c]","37820","36180"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","Outside London","150","[c]","44250","40670"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Tees Valley and Durham","Outside London","15","[c]","37250","34850"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Greater Manchester","Outside London","160","[c]","45480","39320"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Lancashire","Outside London","65","[c]","46400","41480"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Merseyside","Outside London","35","[c]","39300","39330"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Eastern Scotland","Outside London","25","[c]","38940","39590"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","West Central Scotland","Outside London","30","[c]","36970","33990"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","[c]","38970","35280"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","Outside London","75","[c]","36850","33630"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Devon","Outside London","150","[c]","37350","35550"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Dorset and Somerset","Outside London","35","[c]","37880","34850"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","145","[c]","40170","37320"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wales","East Wales","Outside London","120","[c]","40750","37690"
"Leaver CS","2023","Digital, Data & Technology","Wales","West Wales and The Valleys","Outside London","45","[c]","38440","36810"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","25","[c]","26130","26350"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","West Midlands","Outside London","65","[c]","49170","51360"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","Outside London","55","[c]","46400","48860"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","Outside London","75","[c]","45240","39270"
"Leaver CS","2023","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","35150","33560"
