"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Project Delivery","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Legal","Project Delivery","Outside London","HEO","10","10","32500","32520"
"In post","2023","Legal","Property","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Property","Outside London","HEO","15","15","32620","32660"
"In post","2023","Legal","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Security","London","HEO","5","5","[c]","[c]"
"In post","2023","Legal","Security","Outside London","HEO","10","10","32100","32130"
"In post","2023","Legal","Tax","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Tax","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Tax","London","G7","15","15","64740","65230"
"In post","2023","Legal","Tax","London","HEO","10","10","[c]","[c]"
"In post","2023","Legal","Tax","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Tax","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Legal","Tax","Outside London","EO","20","20","28200","28010"
"In post","2023","Legal","Tax","Outside London","G6","15","15","70800","71300"
"In post","2023","Legal","Tax","Outside London","G7","75","70","57460","57970"
"In post","2023","Legal","Tax","Outside London","HEO","115","110","35150","35000"
"In post","2023","Legal","Tax","Outside London","SEO","70","65","42470","42510"
"In post","2023","Legal","Unknown","London","AO","5","5","[c]","[c]"
"In post","2023","Legal","Unknown","London","EO","15","15","32140","32260"
"In post","2023","Legal","Unknown","London","G6","25","25","76900","77100"
"In post","2023","Legal","Unknown","London","G7","40","35","63370","63990"
"In post","2023","Legal","Unknown","London","HEO","10","10","39280","39450"
"In post","2023","Legal","Unknown","London","SCS level","10","10","93700","81770"
"In post","2023","Legal","Unknown","London","SEO","5","5","[c]","[c]"
"In post","2023","Legal","Unknown","Outside London","AO","10","10","22520","22520"
"In post","2023","Legal","Unknown","Outside London","EO","15","15","27840","27770"
"In post","2023","Legal","Unknown","Outside London","G6","10","10","70270","71300"
"In post","2023","Legal","Unknown","Outside London","G7","15","15","54820","54680"
"In post","2023","Legal","Unknown","Outside London","HEO","40","40","34850","35000"
"In post","2023","Legal","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","No function","Commercial","London","AO","10","10","28700","28180"
"In post","2023","No function","Commercial","London","EO","25","25","32640","32790"
"In post","2023","No function","Commercial","London","G6","20","15","81380","79330"
"In post","2023","No function","Commercial","London","G7","25","25","67650","67170"
"In post","2023","No function","Commercial","London","HEO","25","25","37570","36180"
"In post","2023","No function","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Commercial","London","SEO","45","40","51370","49850"
"In post","2023","No function","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Commercial","Outside London","AO","10","10","25420","25130"
"In post","2023","No function","Commercial","Outside London","EO","35","35","29250","28480"
"In post","2023","No function","Commercial","Outside London","G6","35","35","77520","75010"
"In post","2023","No function","Commercial","Outside London","G7","45","45","65190","66770"
"In post","2023","No function","Commercial","Outside London","HEO","55","55","34230","33200"
"In post","2023","No function","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Commercial","Outside London","SEO","140","135","49800","50350"
"In post","2023","No function","Commercial","Outside London","Unknown","25","25","40350","41230"
"In post","2023","No function","Communications","London","EO","5","5","[c]","[c]"
"In post","2023","No function","Communications","London","G6","15","15","69470","67890"
"In post","2023","No function","Communications","London","G7","50","45","57810","57320"
"In post","2023","No function","Communications","London","HEO","30","30","37150","36180"
"In post","2023","No function","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Communications","London","SEO","35","35","43730","43550"
"In post","2023","No function","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Communications","Outside London","EO","10","10","[c]","[c]"
"In post","2023","No function","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Communications","Outside London","G7","15","15","51130","49810"
"In post","2023","No function","Communications","Outside London","HEO","20","15","32270","32090"
"In post","2023","No function","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Communications","Outside London","SEO","15","15","39680","39190"
"In post","2023","No function","Corporate Finance","London","G6","5","5","[c]","[c]"
"In post","2023","No function","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Counter Fraud","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Counter Fraud","London","EO","20","20","30450","30200"
"In post","2023","No function","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Counter Fraud","London","HEO","5","5","[c]","[c]"
"In post","2023","No function","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Counter Fraud","Outside London","AA","5","5","[c]","[c]"
"In post","2023","No function","Counter Fraud","Outside London","AO","20","15","22400","22400"
"In post","2023","No function","Counter Fraud","Outside London","EO","125","115","26250","26180"
"In post","2023","No function","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Counter Fraud","Outside London","HEO","30","25","33150","32490"
"In post","2023","No function","Counter Fraud","Outside London","SEO","10","10","40090","39580"
"In post","2023","No function","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Digital, Data and Technology","London","EO","10","10","[c]","[c]"
"In post","2023","No function","Digital, Data and Technology","London","G6","100","100","73750","73510"
"In post","2023","No function","Digital, Data and Technology","London","G7","240","235","60980","59910"
"In post","2023","No function","Digital, Data and Technology","London","HEO","65","65","36570","36180"
"In post","2023","No function","Digital, Data and Technology","London","SCS level","20","20","106860","101170"
"In post","2023","No function","Digital, Data and Technology","London","SEO","130","125","44060","43210"
"In post","2023","No function","Digital, Data and Technology","Outside London","AO","35","35","23770","22500"
"In post","2023","No function","Digital, Data and Technology","Outside London","EO","45","45","28680","27450"
"In post","2023","No function","Digital, Data and Technology","Outside London","G6","30","30","69890","68840"
"In post","2023","No function","Digital, Data and Technology","Outside London","G7","75","75","56660","56550"
"In post","2023","No function","Digital, Data and Technology","Outside London","HEO","45","45","34050","32670"
"In post","2023","No function","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Digital, Data and Technology","Outside London","SEO","55","50","41560","39820"
"In post","2023","No function","Digital, Data and Technology","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Economics","London","EO","5","5","[c]","[c]"
"In post","2023","No function","Economics","London","G6","30","30","71350","70880"
"In post","2023","No function","Economics","London","G7","90","90","59590","59370"
"In post","2023","No function","Economics","London","HEO","50","50","35290","35500"
"In post","2023","No function","Economics","London","SCS level","20","20","86530","80500"
"In post","2023","No function","Economics","London","SEO","45","45","43890","41550"
"In post","2023","No function","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Economics","Outside London","G7","10","10","52690","53180"
"In post","2023","No function","Economics","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","No function","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Economics","Outside London","SEO","20","20","39640","38380"
"In post","2023","No function","Economics","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","London","EO","10","10","29760","29750"
"In post","2023","No function","Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","London","G7","20","20","58480","59000"
"In post","2023","No function","Finance","London","HEO","25","25","36370","36220"
"In post","2023","No function","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","London","SEO","25","25","44050","43330"
"In post","2023","No function","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","Outside London","AO","10","10","23160","22450"
"In post","2023","No function","Finance","Outside London","EO","20","15","26670","26960"
"In post","2023","No function","Finance","Outside London","G6","5","5","[c]","[c]"
"In post","2023","No function","Finance","Outside London","G7","10","10","53580","54240"
"In post","2023","No function","Finance","Outside London","HEO","15","15","32260","32160"
"In post","2023","No function","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Finance","Outside London","SEO","15","15","40670","39860"
"In post","2023","No function","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Geography","Outside London","AO","35","35","21700","21690"
"In post","2023","No function","Geography","Outside London","EO","185","175","28360","27610"
"In post","2023","No function","Geography","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Geography","Outside London","G7","10","10","55070","55470"
"In post","2023","No function","Geography","Outside London","HEO","185","175","34830","34370"
"In post","2023","No function","Geography","Outside London","SEO","60","60","43770","43890"
"In post","2023","No function","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Human Resources","London","EO","35","35","31670","32250"
"In post","2023","No function","Human Resources","London","G6","20","20","69570","70500"
"In post","2023","No function","Human Resources","London","G7","20","20","58180","57860"
"In post","2023","No function","Human Resources","London","HEO","30","25","36310","36180"
"In post","2023","No function","Human Resources","London","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Human Resources","London","SEO","30","30","43200","43210"
"In post","2023","No function","Human Resources","Outside London","AO","15","15","22460","22500"
"In post","2023","No function","Human Resources","Outside London","EO","45","45","27330","27450"
"In post","2023","No function","Human Resources","Outside London","G6","10","10","[c]","[c]"
"In post","2023","No function","Human Resources","Outside London","G7","15","15","54170","54260"
"In post","2023","No function","Human Resources","Outside London","HEO","30","30","32990","32230"
"In post","2023","No function","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Human Resources","Outside London","SEO","35","35","39390","39190"
"In post","2023","No function","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Inspector of Education and Training","London","G6","10","10","[c]","[c]"
"In post","2023","No function","Inspector of Education and Training","London","G7","50","50","74120","77470"
"In post","2023","No function","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Inspector of Education and Training","London","SEO","40","40","52040","52750"
"In post","2023","No function","Inspector of Education and Training","Outside London","G6","115","115","86210","87570"
"In post","2023","No function","Inspector of Education and Training","Outside London","G7","380","375","74980","77470"
"In post","2023","No function","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Inspector of Education and Training","Outside London","SEO","385","370","51740","52750"
"In post","2023","No function","Intelligence Analysis","London","AO","35","35","26180","26400"
"In post","2023","No function","Intelligence Analysis","London","EO","390","360","30720","30160"
"In post","2023","No function","Intelligence Analysis","London","G6","20","20","69960","70470"
"In post","2023","No function","Intelligence Analysis","London","G7","65","60","60880","60220"
"In post","2023","No function","Intelligence Analysis","London","HEO","250","240","37500","37750"
"In post","2023","No function","Intelligence Analysis","London","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","SEO","185","180","45950","45750"
"In post","2023","No function","Intelligence Analysis","London","Unknown","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Outside London","AO","45","40","22990","22400"
"In post","2023","No function","Intelligence Analysis","Outside London","EO","1130","1070","27680","27330"
"In post","2023","No function","Intelligence Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Outside London","G7","30","30","56890","54470"
"In post","2023","No function","Intelligence Analysis","Outside London","HEO","380","370","33390","33320"
"In post","2023","No function","Intelligence Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Outside London","SEO","140","140","41070","41190"
"In post","2023","No function","Intelligence Analysis","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Overseas","SEO","10","10","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","EO","80","80","29840","29280"
"In post","2023","No function","International Trade","London","G6","160","160","67210","65980"
"In post","2023","No function","International Trade","London","G7","435","430","56470","55500"
"In post","2023","No function","International Trade","London","HEO","255","255","35560","35010"
"In post","2023","No function","International Trade","London","SCS level","95","90","84340","77040"
"In post","2023","No function","International Trade","London","SEO","360","360","42080","41550"
"In post","2023","No function","International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Outside London","EO","55","50","26580","26060"
"In post","2023","No function","International Trade","Outside London","G6","25","25","66670","64370"
"In post","2023","No function","International Trade","Outside London","G7","115","115","52960","52130"
"In post","2023","No function","International Trade","Outside London","HEO","120","115","33390","33100"
"In post","2023","No function","International Trade","Outside London","SCS level","10","10","82710","74940"
"In post","2023","No function","International Trade","Outside London","SEO","255","250","41390","42030"
"In post","2023","No function","International Trade","Overseas","G6","30","30","64990","65100"
"In post","2023","No function","International Trade","Overseas","G7","65","65","55370","55370"
"In post","2023","No function","International Trade","Overseas","HEO","15","15","35930","35460"
"In post","2023","No function","International Trade","Overseas","SCS level","30","30","85980","77940"
"In post","2023","No function","International Trade","Overseas","SEO","30","30","40910","40580"
"In post","2023","No function","Knowledge and Information Management","London","AO","25","20","24880","25280"
"In post","2023","No function","Knowledge and Information Management","London","EO","70","65","29640","29660"
"In post","2023","No function","Knowledge and Information Management","London","G6","20","15","70380","70790"
"In post","2023","No function","Knowledge and Information Management","London","G7","60","60","56480","55720"
"In post","2023","No function","Knowledge and Information Management","London","HEO","125","120","35110","35640"
"In post","2023","No function","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","SEO","70","70","42720","43650"
"In post","2023","No function","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Outside London","AO","75","70","21990","21780"
"In post","2023","No function","Knowledge and Information Management","Outside London","EO","150","140","27780","28120"
"In post","2023","No function","Knowledge and Information Management","Outside London","G6","10","10","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Outside London","G7","30","30","53590","52360"
"In post","2023","No function","Knowledge and Information Management","Outside London","HEO","140","130","33610","34170"
"In post","2023","No function","Knowledge and Information Management","Outside London","SEO","50","45","39810","39000"
"In post","2023","No function","Knowledge and Information Management","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","London","EO","10","10","[c]","[c]"
"In post","2023","No function","Legal","London","G6","30","30","72150","70250"
"In post","2023","No function","Legal","London","G7","125","115","60510","59400"
"In post","2023","No function","Legal","London","HEO","35","35","35430","35410"
"In post","2023","No function","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","London","SEO","130","115","47900","46730"
"In post","2023","No function","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Outside London","EO","15","15","25990","25830"
"In post","2023","No function","Legal","Outside London","G6","50","50","64730","63190"
"In post","2023","No function","Legal","Outside London","G7","75","75","54920","51770"
"In post","2023","No function","Legal","Outside London","HEO","105","105","31390","31270"
"In post","2023","No function","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Outside London","SEO","585","505","42440","42850"
"In post","2023","No function","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Medicine","London","AO","10","10","[c]","[c]"
"In post","2023","No function","Medicine","London","EO","20","15","32180","29850"
"In post","2023","No function","Medicine","London","G6","40","30","85010","79590"
"In post","2023","No function","Medicine","London","G7","40","35","58350","55400"
"In post","2023","No function","Medicine","London","HEO","30","30","38350","34710"
"In post","2023","No function","Medicine","London","SCS level","85","70","121590","117370"
"In post","2023","No function","Medicine","London","SEO","35","30","45540","42650"
"In post","2023","No function","Medicine","Outside London","AA","50","45","20220","19770"
"In post","2023","No function","Medicine","Outside London","AO","245","225","24700","24680"
"In post","2023","No function","Medicine","Outside London","EO","255","235","32950","32930"
"In post","2023","No function","Medicine","Outside London","G6","350","285","86830","89310"
"In post","2023","No function","Medicine","Outside London","G7","190","165","66000","64120"
"In post","2023","No function","Medicine","Outside London","HEO","400","350","39070","40590"
"In post","2023","No function","Medicine","Outside London","SCS level","185","155","114440","112570"
"In post","2023","No function","Medicine","Outside London","SEO","205","185","45360","47670"
"In post","2023","No function","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Medicine","Overseas","EO","10","10","44450","42880"
"In post","2023","No function","Medicine","Overseas","G6","10","10","105010","105660"
"In post","2023","No function","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Medicine","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","No function","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Medicine","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","No function","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Delivery","London","AA","1215","1110","24910","23500"
"In post","2023","No function","Operational Delivery","London","AO","7480","6930","28360","26400"
"In post","2023","No function","Operational Delivery","London","EO","11055","10320","31880","31680"
"In post","2023","No function","Operational Delivery","London","G6","620","600","72630","70840"
"In post","2023","No function","Operational Delivery","London","G7","1405","1370","59260","59000"
"In post","2023","No function","Operational Delivery","London","HEO","4060","3930","38030","36420"
"In post","2023","No function","Operational Delivery","London","SCS level","330","320","95340","85750"
"In post","2023","No function","Operational Delivery","London","SEO","2410","2350","45780","43670"
"In post","2023","No function","Operational Delivery","London","Unknown","2410","2285","35140","33050"
"In post","2023","No function","Operational Delivery","Outside London","AA","10330","8985","21920","22520"
"In post","2023","No function","Operational Delivery","Outside London","AO","80870","72455","24330","22500"
"In post","2023","No function","Operational Delivery","Outside London","EO","69055","63150","28690","28120"
"In post","2023","No function","Operational Delivery","Outside London","G6","1280","1255","70280","66860"
"In post","2023","No function","Operational Delivery","Outside London","G7","3785","3690","54960","54000"
"In post","2023","No function","Operational Delivery","Outside London","HEO","21865","20730","34890","34170"
"In post","2023","No function","Operational Delivery","Outside London","SCS level","385","380","89740","83000"
"In post","2023","No function","Operational Delivery","Outside London","SEO","9560","9215","43520","41680"
"In post","2023","No function","Operational Delivery","Outside London","Unknown","19120","17735","29880","29050"
"In post","2023","No function","Operational Delivery","Overseas","AO","15","15","34460","31000"
"In post","2023","No function","Operational Delivery","Overseas","EO","45","45","37740","36080"
"In post","2023","No function","Operational Delivery","Overseas","G6","5","5","[c]","[c]"
"In post","2023","No function","Operational Delivery","Overseas","G7","15","15","63650","62890"
"In post","2023","No function","Operational Delivery","Overseas","HEO","60","60","43350","41340"
"In post","2023","No function","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Delivery","Overseas","SEO","90","90","50430","47380"
"In post","2023","No function","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Delivery","Unknown","AA","25","20","23230","23230"
"In post","2023","No function","Operational Delivery","Unknown","AO","155","150","23720","21780"
"In post","2023","No function","Operational Delivery","Unknown","EO","305","280","28580","28120"
"In post","2023","No function","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Delivery","Unknown","G7","10","10","63120","66490"
"In post","2023","No function","Operational Delivery","Unknown","HEO","80","75","40560","41800"
"In post","2023","No function","Operational Delivery","Unknown","SEO","40","40","48500","48260"
"In post","2023","No function","Operational Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Research","London","G7","10","10","60730","61170"
"In post","2023","No function","Operational Research","London","HEO","15","15","38040","37020"
"In post","2023","No function","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Research","London","SEO","10","10","[c]","[c]"
"In post","2023","No function","Operational Research","Outside London","AO","85","85","22520","22520"
"In post","2023","No function","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Operational Research","Outside London","G7","10","10","54550","56060"
"In post","2023","No function","Operational Research","Outside London","HEO","15","10","32870","32610"
"In post","2023","No function","Operational Research","Outside London","SEO","15","10","40890","41780"
"In post","2023","No function","Other","London","AA","65","65","23680","22770"
"In post","2023","No function","Other","London","AO","125","115","26220","26400"
"In post","2023","No function","Other","London","EO","495","480","30700","30160"
"In post","2023","No function","Other","London","G6","70","70","71890","71090"
"In post","2023","No function","Other","London","G7","165","160","58470","59290"
"In post","2023","No function","Other","London","HEO","335","325","36620","36180"
"In post","2023","No function","Other","London","SCS level","85","80","104780","98840"
"In post","2023","No function","Other","London","SEO","195","195","43370","43210"
"In post","2023","No function","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Outside London","AA","1110","1065","20220","19770"
"In post","2023","No function","Other","Outside London","AO","1795","1705","22320","21900"
"In post","2023","No function","Other","Outside London","EO","1850","1710","28000","28120"
"In post","2023","No function","Other","Outside London","G6","130","125","69950","68660"
"In post","2023","No function","Other","Outside London","G7","300","290","54320","54260"
"In post","2023","No function","Other","Outside London","HEO","1120","1055","33670","33990"
"In post","2023","No function","Other","Outside London","SCS level","80","80","96720","85920"
"In post","2023","No function","Other","Outside London","SEO","740","690","42000","40260"
"In post","2023","No function","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","No function","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Planning","London","EO","5","5","[c]","[c]"
"In post","2023","No function","Planning","London","G6","10","10","[c]","[c]"
"In post","2023","No function","Planning","London","G7","25","25","56900","55370"
"In post","2023","No function","Planning","London","HEO","20","20","36240","35760"
"In post","2023","No function","Planning","London","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Planning","London","SEO","30","30","43340","43750"
"In post","2023","No function","Planning","Outside London","AO","5","5","[c]","[c]"
"In post","2023","No function","Planning","Outside London","EO","10","10","26650","26960"
"In post","2023","No function","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Planning","Outside London","G7","10","10","[c]","[c]"
"In post","2023","No function","Planning","Outside London","HEO","15","10","32940","31350"
"In post","2023","No function","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Planning","Outside London","SEO","15","15","40450","40300"
"In post","2023","No function","Planning Inspectors","London","G6","20","20","67170","73100"
"In post","2023","No function","Planning Inspectors","London","G7","10","5","[c]","[c]"
"In post","2023","No function","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Planning Inspectors","Outside London","G6","260","230","67200","66510"
"In post","2023","No function","Planning Inspectors","Outside London","G7","160","145","46660","48660"
"In post","2023","No function","Planning Inspectors","Outside London","HEO","20","20","32020","33450"
"In post","2023","No function","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Policy","London","AA","5","5","[c]","[c]"
"In post","2023","No function","Policy","London","AO","180","170","26620","25900"
"In post","2023","No function","Policy","London","EO","1115","1095","30030","29750"
"In post","2023","No function","Policy","London","G6","2455","2370","68080","66790"
"In post","2023","No function","Policy","London","G7","5965","5835","56780","55710"
"In post","2023","No function","Policy","London","HEO","3505","3465","35840","35410"
"In post","2023","No function","Policy","London","SCS level","1320","1265","85790","78840"
"In post","2023","No function","Policy","London","SEO","3705","3640","42930","42770"
"In post","2023","No function","Policy","London","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Policy","Outside London","AA","30","25","19270","19360"
"In post","2023","No function","Policy","Outside London","AO","150","140","22810","22450"
"In post","2023","No function","Policy","Outside London","EO","615","595","26540","26120"
"In post","2023","No function","Policy","Outside London","G6","575","550","64220","62880"
"In post","2023","No function","Policy","Outside London","G7","1865","1810","52160","51360"
"In post","2023","No function","Policy","Outside London","HEO","1825","1770","31920","31290"
"In post","2023","No function","Policy","Outside London","SCS level","185","175","85540","77040"
"In post","2023","No function","Policy","Outside London","SEO","2040","1975","39140","37760"
"In post","2023","No function","Policy","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","No function","Policy","Overseas","AO","20","20","27180","23950"
"In post","2023","No function","Policy","Overseas","EO","40","40","27920","28030"
"In post","2023","No function","Policy","Overseas","G6","330","330","67030","66550"
"In post","2023","No function","Policy","Overseas","G7","640","640","55960","55690"
"In post","2023","No function","Policy","Overseas","HEO","575","575","34840","34730"
"In post","2023","No function","Policy","Overseas","SCS level","245","245","87450","77630"
"In post","2023","No function","Policy","Overseas","SEO","160","160","43170","41540"
"In post","2023","No function","Policy","Unknown","G7","5","5","[c]","[c]"
"In post","2023","No function","Policy","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","No function","Policy","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","No function","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
