"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","G6","Female","Heterosexual / straight","115","115","66020","66230"
"In post","2023","Property","G6","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Property","G6","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","G6","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Property","G6","Male","Heterosexual / straight","185","185","67140","66610"
"In post","2023","Property","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Property","G6","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Property","G6","Male","Unknown","30","30","68280","67310"
"In post","2023","Property","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","G7","Female","Heterosexual / straight","345","335","54780","55110"
"In post","2023","Property","G7","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Property","G7","Female","Undeclared","40","35","56800","56180"
"In post","2023","Property","G7","Female","Unknown","40","35","57070","57290"
"In post","2023","Property","G7","Male","Heterosexual / straight","515","505","56760","56180"
"In post","2023","Property","G7","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Property","G7","Male","Undeclared","80","75","57160","57260"
"In post","2023","Property","G7","Male","Unknown","90","90","56660","56160"
"In post","2023","Property","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HEO","Female","Heterosexual / straight","625","600","33850","33990"
"In post","2023","Property","HEO","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Property","HEO","Female","Undeclared","70","70","34890","34300"
"In post","2023","Property","HEO","Female","Unknown","150","145","33510","33830"
"In post","2023","Property","HEO","Male","Heterosexual / straight","735","720","35040","34300"
"In post","2023","Property","HEO","Male","LGBO","35","35","33510","33830"
"In post","2023","Property","HEO","Male","Undeclared","100","95","35060","34440"
"In post","2023","Property","HEO","Male","Unknown","225","220","34150","33990"
"In post","2023","Property","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Property","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Male","Heterosexual / straight","60","60","94800","90920"
"In post","2023","Property","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Property","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","SEO","Female","Heterosexual / straight","565","535","42380","41800"
"In post","2023","Property","SEO","Female","LGBO","25","20","[c]","[c]"
"In post","2023","Property","SEO","Female","Undeclared","60","55","44460","43630"
"In post","2023","Property","SEO","Female","Unknown","100","95","44290","43790"
"In post","2023","Property","SEO","Male","Heterosexual / straight","745","730","43460","42840"
"In post","2023","Property","SEO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Property","SEO","Male","Undeclared","90","85","44020","43630"
"In post","2023","Property","SEO","Male","Unknown","170","165","44920","44710"
"In post","2023","Property","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","AA","Female","Heterosexual / straight","230","220","22170","21380"
"In post","2023","Security","AA","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Security","AA","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Security","AA","Female","Unknown","60","55","24420","24430"
"In post","2023","Security","AA","Male","Heterosexual / straight","1615","1570","22380","21380"
"In post","2023","Security","AA","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Security","AA","Male","Undeclared","160","155","22250","21380"
"In post","2023","Security","AA","Male","Unknown","330","325","24200","24430"
"In post","2023","Security","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","AO","Female","Heterosexual / straight","355","330","28130","24220"
"In post","2023","Security","AO","Female","LGBO","45","40","30340","28560"
"In post","2023","Security","AO","Female","Undeclared","55","50","27400","22500"
"In post","2023","Security","AO","Female","Unknown","120","120","27820","25350"
"In post","2023","Security","AO","Male","Heterosexual / straight","1590","1565","34750","39330"
"In post","2023","Security","AO","Male","LGBO","30","30","35400","40880"
"In post","2023","Security","AO","Male","Undeclared","230","220","38510","40880"
"In post","2023","Security","AO","Male","Unknown","600","595","33880","30700"
"In post","2023","Security","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","EO","Female","Heterosexual / straight","360","340","29130","27470"
"In post","2023","Security","EO","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Security","EO","Female","Undeclared","40","35","30880","29570"
"In post","2023","Security","EO","Female","Unknown","85","80","28640","27430"
"In post","2023","Security","EO","Male","Heterosexual / straight","655","645","34490","29880"
"In post","2023","Security","EO","Male","LGBO","30","30","32990","28620"
"In post","2023","Security","EO","Male","Undeclared","105","105","38670","40880"
"In post","2023","Security","EO","Male","Unknown","165","165","31000","27880"
"In post","2023","Security","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Female","Heterosexual / straight","55","55","68840","67890"
"In post","2023","Security","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Security","G6","Male","Heterosexual / straight","95","95","71720","69370"
"In post","2023","Security","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Security","G6","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Security","G6","Male","Unknown","30","30","73490","71300"
"In post","2023","Security","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","G7","Female","Heterosexual / straight","160","155","55610","55850"
"In post","2023","Security","G7","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Security","G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Security","G7","Female","Unknown","40","35","56430","55850"
"In post","2023","Security","G7","Male","Heterosexual / straight","240","240","58140","57000"
"In post","2023","Security","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Security","G7","Male","Undeclared","35","35","55940","55790"
"In post","2023","Security","G7","Male","Unknown","75","75","57580","57850"
"In post","2023","Security","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","HEO","Female","Heterosexual / straight","385","365","35890","34320"
"In post","2023","Security","HEO","Female","LGBO","35","35","36100","35410"
"In post","2023","Security","HEO","Female","Undeclared","40","40","35550","34310"
"In post","2023","Security","HEO","Female","Unknown","95","90","36330","35760"
"In post","2023","Security","HEO","Male","Heterosexual / straight","550","540","38590","35250"
"In post","2023","Security","HEO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Security","HEO","Male","Undeclared","100","100","40290","36490"
"In post","2023","Security","HEO","Male","Unknown","115","115","36850","35570"
"In post","2023","Security","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","SCS level","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Security","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","SCS level","Male","Heterosexual / straight","35","35","92540","89760"
"In post","2023","Security","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Security","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","SEO","Female","Heterosexual / straight","220","215","42860","41950"
"In post","2023","Security","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Security","SEO","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Security","SEO","Female","Unknown","40","40","43040","43000"
"In post","2023","Security","SEO","Male","Heterosexual / straight","340","340","44840","43210"
"In post","2023","Security","SEO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Security","SEO","Male","Undeclared","60","60","45540","43480"
"In post","2023","Security","SEO","Male","Unknown","80","80","43980","43320"
"In post","2023","Security","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AA","Female","Heterosexual / straight","455","415","23720","23340"
"In post","2023","Unknown","AA","Female","LGBO","65","65","23200","23340"
"In post","2023","Unknown","AA","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","AA","Female","Unknown","710","645","23070","22180"
"In post","2023","Unknown","AA","Male","Heterosexual / straight","370","365","23780","23340"
"In post","2023","Unknown","AA","Male","LGBO","55","55","23210","23340"
"In post","2023","Unknown","AA","Male","Undeclared","30","30","23650","23340"
"In post","2023","Unknown","AA","Male","Unknown","550","530","23430","23340"
"In post","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Female","Heterosexual / straight","815","745","25550","25620"
"In post","2023","Unknown","AO","Female","LGBO","70","70","25080","25620"
"In post","2023","Unknown","AO","Female","Undeclared","90","80","25130","25620"
"In post","2023","Unknown","AO","Female","Unknown","405","375","26450","26600"
"In post","2023","Unknown","AO","Male","Heterosexual / straight","615","600","26470","25620"
"In post","2023","Unknown","AO","Male","LGBO","50","45","24810","25620"
"In post","2023","Unknown","AO","Male","Undeclared","65","60","25370","25620"
"In post","2023","Unknown","AO","Male","Unknown","465","455","28220","27740"
"In post","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Female","Heterosexual / straight","1880","1755","30040","30440"
"In post","2023","Unknown","EO","Female","LGBO","155","150","29680","29450"
"In post","2023","Unknown","EO","Female","Undeclared","140","130","29920","30610"
"In post","2023","Unknown","EO","Female","Unknown","800","750","30090","29450"
"In post","2023","Unknown","EO","Male","Heterosexual / straight","1260","1235","30550","30610"
"In post","2023","Unknown","EO","Male","LGBO","145","140","29680","29450"
"In post","2023","Unknown","EO","Male","Undeclared","95","90","30590","30610"
"In post","2023","Unknown","EO","Male","Unknown","645","635","30960","29450"
"In post","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G6","Female","Heterosexual / straight","695","660","75380","76990"
"In post","2023","Unknown","G6","Female","LGBO","35","35","75580","76990"
"In post","2023","Unknown","G6","Female","Undeclared","50","45","75180","76990"
"In post","2023","Unknown","G6","Female","Unknown","195","185","74750","75360"
"In post","2023","Unknown","G6","Male","Heterosexual / straight","580","565","75300","76990"
"In post","2023","Unknown","G6","Male","LGBO","45","45","75500","78050"
"In post","2023","Unknown","G6","Male","Undeclared","40","40","75730","76990"
"In post","2023","Unknown","G6","Male","Unknown","170","160","75090","79110"
"In post","2023","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Female","Heterosexual / straight","1665","1565","59290","59480"
"In post","2023","Unknown","G7","Female","LGBO","80","80","58270","58850"
"In post","2023","Unknown","G7","Female","Undeclared","140","130","61000","63900"
"In post","2023","Unknown","G7","Female","Unknown","455","425","57770","55860"
"In post","2023","Unknown","G7","Male","Heterosexual / straight","1435","1400","58490","59870"
"In post","2023","Unknown","G7","Male","LGBO","130","130","58870","58850"
"In post","2023","Unknown","G7","Male","Undeclared","135","135","61080","63900"
"In post","2023","Unknown","G7","Male","Unknown","505","490","56860","56170"
"In post","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Female","Heterosexual / straight","2435","2300","36550","36590"
"In post","2023","Unknown","HEO","Female","LGBO","205","195","35460","34730"
"In post","2023","Unknown","HEO","Female","Undeclared","215","205","36770","38330"
"In post","2023","Unknown","HEO","Female","Unknown","1110","1075","33620","33520"
"In post","2023","Unknown","HEO","Male","Heterosexual / straight","1620","1600","36120","36330"
"In post","2023","Unknown","HEO","Male","LGBO","195","195","35260","34730"
"In post","2023","Unknown","HEO","Male","Undeclared","160","160","36860","38330"
"In post","2023","Unknown","HEO","Male","Unknown","860","840","34550","33520"
"In post","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Heterosexual / straight","195","190","87810","83530"
"In post","2023","Unknown","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Unknown","55","50","90160","83850"
"In post","2023","Unknown","SCS level","Male","Heterosexual / straight","200","195","93980","85200"
"In post","2023","Unknown","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","Unknown","65","65","92010","85200"
"In post","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Female","Heterosexual / straight","2120","2005","46200","46640"
"In post","2023","Unknown","SEO","Female","LGBO","150","145","44320","42860"
"In post","2023","Unknown","SEO","Female","Undeclared","175","165","46260","49370"
"In post","2023","Unknown","SEO","Female","Unknown","495","465","45270","43760"
"In post","2023","Unknown","SEO","Male","Heterosexual / straight","1630","1600","46000","46640"
"In post","2023","Unknown","SEO","Male","LGBO","140","135","45420","43760"
"In post","2023","Unknown","SEO","Male","Undeclared","145","140","46930","49370"
"In post","2023","Unknown","SEO","Male","Unknown","590","575","45570","44890"
"In post","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Unknown","170","170","37930","36860"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Unknown","1530","1530","42370","40530"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Male","Unknown","35","[c]","20150","19280"
"Leaver CS","2023","Analysis","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Female","Heterosexual / straight","30","[c]","22040","21680"
"Leaver CS","2023","Analysis","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Male","Heterosexual / straight","60","[c]","21830","21170"
"Leaver CS","2023","Analysis","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Male","Heterosexual / straight","35","[c]","54510","54110"
"Leaver CS","2023","Analysis","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Male","Unknown","45","[c]","51910","49260"
"Leaver CS","2023","Analysis","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Female","Heterosexual / straight","40","[c]","33940","33710"
"Leaver CS","2023","Analysis","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Male","Heterosexual / straight","60","[c]","34150","33210"
"Leaver CS","2023","Analysis","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Male","Unknown","75","[c]","30560","30650"
"Leaver CS","2023","Analysis","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Female","Heterosexual / straight","30","[c]","42690","42370"
"Leaver CS","2023","Analysis","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Male","Heterosexual / straight","35","[c]","40920","39960"
"Leaver CS","2023","Analysis","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Male","Unknown","60","[c]","40640","39890"
"Leaver CS","2023","Analysis","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
