"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Yorkshire","10","[c]","63380","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","15","[c]","48190","45180"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","160","[c]","48990","40880"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","95","[c]","37630","35000"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","25","[c]","51300","39140"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Inner London - East","30","[c]","52220","54890"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","30","[c]","22580","21780"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","West Midlands","70","[c]","23180","21780"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","36960","28060"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Eastern Scotland","35","[c]","36790","37710"
"Leaver CS","2023","Registers of Scotland","Scottish Government","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","25390","25340"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","60","[c]","23660","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","15","[c]","24120","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","25","[c]","24180","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","15","[c]","22590","21720"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","20","[c]","24130","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","20","[c]","25540","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","10","[c]","24170","23530"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","100","[c]","30790","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","25","[c]","25100","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","25","[c]","28350","25060"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","355","[c]","44380","38330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","15","[c]","31770","31940"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","30","[c]","40600","34730"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","85","[c]","41940","38330"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Eastern Scotland","215","[c]","34460","37060"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Highlands and Islands","10","[c]","30020","28490"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","North Eastern Scotland","20","[c]","29870","24710"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Southern Scotland","10","[c]","33220","35570"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","West Central Scotland","150","[c]","32500","31290"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Inner London - West","70","[c]","46110","42010"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Eastern Scotland","50","[c]","28380","23340"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scottish Government","West Central Scotland","100","[c]","29040","23340"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","30","[c]","24970","22180"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Cumbria","25","[c]","42370","39980"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Devon","15","[c]","35700","35810"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","120","[c]","42850","38790"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","10","[c]","36180","37140"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","10","[c]","43360","44990"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","20","[c]","29490","22180"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","The National Archives","Outer London - West and North West","90","[c]","33050","29840"
"Leaver CS","2023","Transport Scotland","Scottish Government","Eastern Scotland","10","[c]","52880","57570"
"Leaver CS","2023","Transport Scotland","Scottish Government","West Central Scotland","30","[c]","41730","36530"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Inner London - West","15","[c]","54110","50000"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Inner London - West","75","[c]","53410","42000"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","15","[c]","49740","43280"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","55","[c]","43940","39350"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","85","[c]","35970","33710"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Devon","20","[c]","38320","33800"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Anglia","80","[c]","38450","30460"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Essex","30","[c]","43810","37440"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","210","[c]","33250","29590"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","90","[c]","30500","24390"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","15","[c]","47310","37600"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - East","195","[c]","42940","40070"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Inner London - West","390","[c]","49190","41680"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Kent","15","[c]","47630","41660"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Lancashire","15","[c]","30950","33710"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Merseyside","35","[c]","33370","33710"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Northumberland, and Tyne and Wear","20","[c]","40940","29590"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Outer London - East and North East","20","[c]","39750","32330"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Outer London - South","10","[c]","37330","34400"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Outer London - West and North West","190","[c]","37590","33330"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Surrey, East and West Sussex","35","[c]","40230","32330"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","West Midlands","75","[c]","35320","29590"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","West Yorkshire","225","[c]","42170","37170"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","85","[c]","33670","31090"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","15","[c]","47680","41540"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","East Wales","250","[c]","33890","30710"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","400","[c]","26040","21200"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Inner London - West","35","[c]","43060","39840"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","Inner London - West","20","[c]","36820","37230"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Devon","35","[c]","25070","22520"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","East Anglia","10","[c]","36410","32260"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","East Wales","15","[c]","39140","38800"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","35880","31250"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Inner London - East","25","[c]","46590","46800"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","10","[c]","34340","26520"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Outer London - South","15","[c]","41840","45750"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Outer London - West and North West","10","[c]","38800","36030"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","35","[c]","23390","22520"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","15","[c]","36070","27740"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","32120","28980"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","15","[c]","42830","40260"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","40","[c]","48110","45420"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","East Wales","115","[c]","42370","32460"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","90","[c]","41360","38160"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","10","[c]","34050","25860"
"Leaver Dept.","2023","Active Travel England","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
