"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Declared non-disabled","G6/G7","Unknown","65","50","66520","63500"
"In post","2023","65+","Declared non-disabled","SCS level","Heterosexual / straight","50","45","109580","98510"
"In post","2023","65+","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SEO/HEO","Heterosexual / straight","1315","1060","40180","38910"
"In post","2023","65+","Declared non-disabled","SEO/HEO","LGBO","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","SEO/HEO","Undeclared","185","145","40340","39260"
"In post","2023","65+","Declared non-disabled","SEO/HEO","Unknown","150","105","40830","39830"
"In post","2023","65+","Declared non-disabled","Unknown","Heterosexual / straight","325","255","31410","29050"
"In post","2023","65+","Declared non-disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Undeclared","35","25","35300","32070"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","AA/AO","Heterosexual / straight","210","160","23820","22520"
"In post","2023","65+","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AA/AO","Undeclared","110","85","23210","22330"
"In post","2023","65+","Undeclared","AA/AO","Unknown","110","80","26010","24000"
"In post","2023","65+","Undeclared","EO","Heterosexual / straight","90","70","29630","28480"
"In post","2023","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","EO","Undeclared","95","70","29540","28840"
"In post","2023","65+","Undeclared","EO","Unknown","35","25","30270","28580"
"In post","2023","65+","Undeclared","G6/G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","G6/G7","Undeclared","35","25","67220","66070"
"In post","2023","65+","Undeclared","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SEO/HEO","Heterosexual / straight","70","60","40480","38920"
"In post","2023","65+","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SEO/HEO","Undeclared","95","75","39520","37570"
"In post","2023","65+","Undeclared","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Heterosexual / straight","200","155","23290","22450"
"In post","2023","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Unknown","505","395","23730","22520"
"In post","2023","65+","Unknown","EO","Heterosexual / straight","90","75","30550","29730"
"In post","2023","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","Unknown","EO","Unknown","210","155","30630","29730"
"In post","2023","65+","Unknown","G6/G7","Heterosexual / straight","45","40","64590","62290"
"In post","2023","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","Unknown","G6/G7","Unknown","115","90","63020","62830"
"In post","2023","65+","Unknown","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Heterosexual / straight","115","95","40810","39790"
"In post","2023","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Unknown","190","145","42050","42060"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","95","75","33460","29050"
"In post","2023","Unknown","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","AA/AO","Unknown","85","[c]","21800","21780"
"Leaver CS","2023","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","Heterosexual / straight","195","[c]","22030","21690"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","LGBO","95","[c]","21640","21690"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","EO","Heterosexual / straight","125","[c]","27690","27570"
"Leaver CS","2023","20-29","Declared disabled","EO","LGBO","55","[c]","27490","28120"
"Leaver CS","2023","20-29","Declared disabled","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","Heterosexual / straight","70","[c]","36040","34110"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","LGBO","40","[c]","33640","33210"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","Heterosexual / straight","2075","[c]","22350","21780"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","LGBO","255","[c]","22100","21690"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","Undeclared","120","[c]","22100","21690"
"Leaver CS","2023","20-29","Declared non-disabled","AA/AO","Unknown","380","[c]","22470","22080"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Heterosexual / straight","1105","[c]","28190","27960"
"Leaver CS","2023","20-29","Declared non-disabled","EO","LGBO","125","[c]","27830","27570"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Undeclared","75","[c]","27900","27570"
"Leaver CS","2023","20-29","Declared non-disabled","EO","Unknown","135","[c]","26590","26350"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","Heterosexual / straight","150","[c]","54670","54130"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","LGBO","35","[c]","56330","54640"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","855","[c]","35970","34550"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","LGBO","140","[c]","35470","34170"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","Undeclared","70","[c]","36310","34400"
"Leaver CS","2023","20-29","Declared non-disabled","SEO/HEO","Unknown","125","[c]","36400","37920"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","275","[c]","28350","29930"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Heterosexual / straight","70","[c]","21690","21690"
"Leaver CS","2023","20-29","Undeclared","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Undeclared","50","[c]","22520","21840"
"Leaver CS","2023","20-29","Undeclared","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","EO","Heterosexual / straight","35","[c]","28300","28270"
"Leaver CS","2023","20-29","Undeclared","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Heterosexual / straight","35","[c]","35610","35410"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Heterosexual / straight","245","[c]","22820","22400"
"Leaver CS","2023","20-29","Unknown","AA/AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Unknown","1900","[c]","22480","21840"
"Leaver CS","2023","20-29","Unknown","EO","Heterosexual / straight","160","[c]","28810","27660"
"Leaver CS","2023","20-29","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Unknown","580","[c]","27450","27610"
"Leaver CS","2023","20-29","Unknown","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6/G7","Unknown","95","[c]","56640","54830"
"Leaver CS","2023","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Heterosexual / straight","175","[c]","36630","36440"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Unknown","655","[c]","34570","33790"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","225","[c]","27020","28830"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","Heterosexual / straight","160","[c]","22380","21690"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","EO","Heterosexual / straight","110","[c]","28480","28120"
"Leaver CS","2023","30-39","Declared disabled","EO","LGBO","40","[c]","28370","27570"
"Leaver CS","2023","30-39","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","Heterosexual / straight","60","[c]","57890","56430"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","G6/G7","Unknown","5","[c]","[c]","[c]"
